Data Hora;Nivel_Sensor(cm);Nivel_Display(cm);Chuva(mm);Chuva_Acum_Datalogger(mm);Temp_H2O;Press_Atm(mb);Temp_Int(C);Bateria(V);OffSet(cm)
05/10/2023 23:30:00;   510;;;1488.8;//////;//////; 25.1;12.9;  1323
05/10/2023 23:45:00;   510;;;1488.8;//////;//////; 25.1;12.9;  1323
06/10/2023 00:00:00;   510;;;1488.8;//////;//////; 25.1;12.9;  1323
06/10/2023 00:15:00;   510;;;1488.8;//////;//////; 25.1;12.9;  1323
06/10/2023 00:30:00;   509;;;1488.8;//////;//////; 25.1;12.9;  1323
06/10/2023 00:45:00;   509;;;1488.8;//////;//////; 25.1;12.9;  1323
06/10/2023 01:00:00;   509;;;1488.8;//////;//////; 25.1;12.9;  1323
06/10/2023 01:15:00;   508;;;1488.8;//////;//////; 25.1;12.9;  1323
06/10/2023 01:30:00;   507;;;1488.8;//////;//////; 25.1;12.9;  1323
06/10/2023 01:45:00;   508;;;1488.8;//////;//////; 25.1;12.9;  1323
06/10/2023 02:00:00;   509;;;1488.8;//////;//////; 25.1;12.9;  1323
06/10/2023 02:15:00;   508;;;1488.8;//////;//////; 25.1;12.9;  1323
06/10/2023 02:30:00;   508;;;1489.2;//////;//////; 24.4;12.8;  1323
06/10/2023 02:45:00;   508;;;1490.0;//////;//////; 24.4;12.8;  1323
06/10/2023 03:00:00;   508;;;1491.2;//////;//////; 24.4;12.8;  1323
06/10/2023 03:15:00;   507;;;1492.0;//////;//////; 24.4;12.8;  1323
06/10/2023 03:30:00;   507;;;1492.0;//////;//////; 24.3;12.8;  1323
06/10/2023 03:45:00;   507;;;1492.2;//////;//////; 24.3;12.8;  1323
06/10/2023 04:00:00;   506;;;1492.2;//////;//////; 24.3;12.8;  1323
06/10/2023 04:15:00;   506;;;1492.2;//////;//////; 24.3;12.8;  1323
06/10/2023 04:30:00;   507;;;1492.2;//////;//////; 25.1;12.8;  1323
06/10/2023 04:45:00;   507;;;1492.2;//////;//////; 25.1;12.8;  1323
06/10/2023 05:00:00;   508;;;1492.2;//////;//////; 25.1;12.8;  1323
06/10/2023 05:15:00;   507;;;1492.2;//////;//////; 25.1;12.8;  1323
06/10/2023 05:30:00;   507;;;1492.2;//////;//////; 24.8;12.8;  1323
06/10/2023 05:45:00;   507;;;1492.2;//////;//////; 24.8;12.8;  1323
06/10/2023 06:00:00;   507;;;1492.2;//////;//////; 24.8;12.8;  1323
06/10/2023 06:15:00;   507;;;1492.2;//////;//////; 24.8;12.8;  1323
06/10/2023 06:30:00;   507;;;1492.2;//////;//////; 25.9;13.3;  1323
06/10/2023 06:45:00;   507;;;1492.2;//////;//////; 25.9;13.3;  1323
06/10/2023 07:00:00;   507;;;1492.2;//////;//////; 25.9;13.3;  1323
06/10/2023 07:15:00;   507;;;1492.2;//////;//////; 25.9;13.3;  1323
06/10/2023 07:30:00;   507;;;1492.2;//////;//////; 27.3;13.5;  1323
06/10/2023 07:45:00;   506;;;1492.2;//////;//////; 27.3;13.5;  1323
06/10/2023 08:00:00;   507;;;1492.2;//////;//////; 27.3;13.5;  1323
06/10/2023 08:15:00;   507;;;1492.2;//////;//////; 27.3;13.5;  1323
06/10/2023 08:30:00;   506;;;1492.2;//////;//////; 28.4;13.4;  1323
06/10/2023 08:45:00;   506;;;1492.2;//////;//////; 28.4;13.4;  1323
06/10/2023 09:00:00;   506;;;1492.2;//////;//////; 28.4;13.4;  1323
06/10/2023 09:15:00;   506;;;1492.2;//////;//////; 28.4;13.4;  1323
06/10/2023 09:30:00;   506;;;1492.2;//////;//////; 29.4;13.4;  1323
06/10/2023 09:45:00;   505;;;1492.2;//////;//////; 29.4;13.4;  1323
06/10/2023 10:00:00;   506;;;1492.2;//////;//////; 29.4;13.4;  1323
06/10/2023 10:15:00;   506;;;1492.2;//////;//////; 29.4;13.4;  1323
06/10/2023 10:30:00;   506;;;1492.2;//////;//////; 31.0;13.4;  1323
06/10/2023 10:45:00;   506;;;1492.2;//////;//////; 31.0;13.4;  1323
06/10/2023 11:00:00;   506;;;1492.2;//////;//////; 31.0;13.4;  1323
06/10/2023 11:15:00;   506;;;1492.2;//////;//////; 31.0;13.4;  1323
06/10/2023 11:30:00;   505;;;1492.2;//////;//////; 33.5;13.4;  1323
06/10/2023 11:45:00;   505;;;1492.2;//////;//////; 33.5;13.4;  1323
06/10/2023 12:00:00;   505;;;1492.2;//////;//////; 33.5;13.4;  1323
06/10/2023 12:15:00;   506;;;1492.2;//////;//////; 33.5;13.4;  1323
06/10/2023 12:30:00;   506;;;1492.2;//////;//////; 35.5;13.4;  1323
06/10/2023 12:45:00;   505;;;1492.2;//////;//////; 35.5;13.4;  1323
06/10/2023 13:00:00;   505;;;1492.2;//////;//////; 35.5;13.4;  1323
06/10/2023 13:15:00;   505;;;1492.2;//////;//////; 35.5;13.4;  1323
06/10/2023 13:30:00;   505;;;1492.2;//////;//////; 37.4;13.4;  1323
06/10/2023 13:45:00;   505;;;1492.2;//////;//////; 37.4;13.4;  1323
06/10/2023 14:00:00;   505;;;1492.2;//////;//////; 37.4;13.4;  1323
06/10/2023 14:15:00;   505;;;1492.2;//////;//////; 37.4;13.4;  1323
06/10/2023 14:30:00;   505;;;1492.2;//////;//////; 36.3;13.4;  1323
06/10/2023 14:45:00;   505;;;1492.2;//////;//////; 36.3;13.4;  1323
06/10/2023 15:00:00;   505;;;1492.2;//////;//////; 36.3;13.4;  1323
06/10/2023 15:15:00;   505;;;1492.2;//////;//////; 36.3;13.4;  1323
06/10/2023 15:30:00;   505;;;1492.2;//////;//////; 34.5;13.4;  1323
06/10/2023 15:45:00;   505;;;1492.2;//////;//////; 34.5;13.4;  1323
06/10/2023 16:00:00;   505;;;1492.2;//////;//////; 34.5;13.4;  1323
06/10/2023 16:15:00;   505;;;1492.2;//////;//////; 34.5;13.4;  1323
06/10/2023 16:30:00;   504;;;1492.2;//////;//////; 32.3;13.4;  1323
06/10/2023 16:45:00;   505;;;1492.2;//////;//////; 32.3;13.4;  1323
06/10/2023 17:00:00;   504;;;1492.2;//////;//////; 32.3;13.4;  1323
06/10/2023 17:15:00;   505;;;1492.2;//////;//////; 32.3;13.4;  1323
06/10/2023 17:30:00;   505;;;1492.2;//////;//////; 29.3;13.1;  1323
06/10/2023 17:45:00;   504;;;1492.2;//////;//////; 29.3;13.1;  1323
06/10/2023 18:00:00;   505;;;1492.2;//////;//////; 29.3;13.1;  1323
06/10/2023 18:15:00;   504;;;1492.2;//////;//////; 29.3;13.1;  1323
06/10/2023 18:30:00;   504;;;1492.2;//////;//////; 27.4;13.0;  1323
06/10/2023 18:45:00;   504;;;1492.2;//////;//////; 27.4;13.0;  1323
06/10/2023 19:00:00;   505;;;1492.2;//////;//////; 27.4;13.0;  1323
06/10/2023 19:15:00;   504;;;1492.2;//////;//////; 27.4;13.0;  1323
06/10/2023 20:30:00;   504;;;1492.2;//////;//////; 26.0;12.9;  1323
06/10/2023 20:45:00;   504;;;1492.2;//////;//////; 26.0;12.9;  1323
06/10/2023 21:00:00;   504;;;1492.2;//////;//////; 26.0;12.9;  1323
06/10/2023 21:15:00;   503;;;1492.2;//////;//////; 26.0;12.9;  1323
06/10/2023 21:30:00;   504;;;1492.2;//////;//////; 25.5;12.9;  1323
06/10/2023 21:45:00;   504;;;1492.2;//////;//////; 25.5;12.9;  1323
06/10/2023 22:00:00;   504;;;1492.2;//////;//////; 25.5;12.9;  1323
06/10/2023 22:15:00;   504;;;1492.2;//////;//////; 25.5;12.9;  1323
06/10/2023 22:30:00;   503;;;1492.2;//////;//////; 25.3;12.9;  1323
06/10/2023 22:45:00;   504;;;1492.2;//////;//////; 25.3;12.9;  1323
06/10/2023 23:00:00;   503;;;1492.2;//////;//////; 25.3;12.9;  1323
06/10/2023 23:15:00;   503;;;1492.2;//////;//////; 25.3;12.9;  1323
06/10/2023 23:30:00;   503;;;1492.2;//////;//////; 25.0;12.9;  1323
06/10/2023 23:45:00;   503;;;1492.2;//////;//////; 25.0;12.9;  1323
07/10/2023 00:00:00;   503;;;1492.2;//////;//////; 25.0;12.9;  1323
07/10/2023 00:15:00;   503;;;1492.2;//////;//////; 25.0;12.9;  1323
07/10/2023 00:30:00;   503;;;1492.2;//////;//////; 24.8;12.9;  1323
07/10/2023 00:45:00;   503;;;1492.2;//////;//////; 24.8;12.9;  1323
07/10/2023 01:00:00;   503;;;1492.2;//////;//////; 24.8;12.9;  1323
07/10/2023 01:15:00;   503;;;1492.2;//////;//////; 24.8;12.9;  1323
07/10/2023 01:30:00;   503;;;1492.2;//////;//////; 24.8;12.9;  1323
07/10/2023 01:45:00;   503;;;1492.2;//////;//////; 24.8;12.9;  1323
07/10/2023 02:00:00;   503;;;1492.2;//////;//////; 24.8;12.9;  1323
07/10/2023 02:15:00;   503;;;1492.2;//////;//////; 24.8;12.9;  1323
07/10/2023 02:30:00;   503;;;1492.2;//////;//////; 24.6;12.9;  1323
07/10/2023 02:45:00;   503;;;1492.2;//////;//////; 24.6;12.9;  1323
07/10/2023 03:00:00;   503;;;1492.2;//////;//////; 24.6;12.9;  1323
07/10/2023 03:15:00;   503;;;1492.2;//////;//////; 24.6;12.9;  1323
07/10/2023 03:30:00;   502;;;1492.2;//////;//////; 24.5;12.8;  1323
