Data Hora;Nivel_Sensor(cm);Nivel_Display(cm);Chuva(mm);Chuva_Acum_Datalogger(mm);Temp_H2O;Press_Atm(mb);Temp_Int(C);Bateria(V);OffSet(cm)
05/10/2023 23:30:00;    37;;; 940.6;//////; 937.5; 22.5;12.7;  1358
05/10/2023 23:45:00;    37;;; 940.6;//////; 937.5; 22.5;12.7;  1358
06/10/2023 00:00:00;    36;;; 940.6;//////; 937.5; 22.5;12.7;  1358
06/10/2023 00:15:00;    37;;; 940.6;//////; 937.5; 22.5;12.7;  1358
06/10/2023 00:30:00;    37;;; 940.6;//////; 937.2; 22.1;12.7;  1358
06/10/2023 00:45:00;    37;;; 940.6;//////; 937.2; 22.1;12.7;  1358
06/10/2023 01:00:00;    36;;; 940.6;//////; 937.2; 22.1;12.7;  1358
06/10/2023 01:15:00;    37;;; 940.6;//////; 937.2; 22.1;12.7;  1358
06/10/2023 01:30:00;    37;;; 940.6;//////; 937.0; 22.1;12.7;  1358
06/10/2023 01:45:00;    37;;; 940.6;//////; 937.0; 22.1;12.7;  1358
06/10/2023 02:00:00;    36;;; 940.6;//////; 937.0; 22.1;12.7;  1358
06/10/2023 02:15:00;    37;;; 940.6;//////; 937.0; 22.1;12.7;  1358
06/10/2023 02:30:00;    37;;; 940.6;//////; 936.7; 22.1;12.7;  1358
06/10/2023 02:45:00;    37;;; 940.6;//////; 936.7; 22.1;12.7;  1358
06/10/2023 03:00:00;    36;;; 940.6;//////; 936.7; 22.1;12.7;  1358
06/10/2023 03:15:00;    37;;; 940.6;//////; 936.7; 22.1;12.7;  1358
06/10/2023 03:30:00;    37;;; 940.6;//////; 936.5; 22.1;12.6;  1358
06/10/2023 03:45:00;    37;;; 940.6;//////; 936.5; 22.1;12.6;  1358
06/10/2023 04:00:00;    36;;; 940.6;//////; 936.5; 22.1;12.6;  1358
06/10/2023 04:15:00;    37;;; 940.6;//////; 936.5; 22.1;12.6;  1358
06/10/2023 04:30:00;    37;;; 940.6;//////; 937.2; 22.1;12.6;  1358
06/10/2023 04:45:00;    37;;; 940.6;//////; 937.2; 22.1;12.6;  1358
06/10/2023 05:00:00;    36;;; 940.6;//////; 937.2; 22.1;12.6;  1358
06/10/2023 05:15:00;    37;;; 940.6;//////; 937.2; 22.1;12.6;  1358
06/10/2023 05:30:00;    37;;; 940.6;//////; 938.0; 21.8;12.6;  1358
06/10/2023 05:45:00;    37;;; 940.6;//////; 938.0; 21.8;12.6;  1358
06/10/2023 06:00:00;    36;;; 940.6;//////; 938.0; 21.8;12.6;  1358
06/10/2023 06:15:00;    37;;; 940.6;//////; 938.0; 21.8;12.6;  1358
06/10/2023 06:30:00;    37;;; 940.6;//////; 938.9; 21.8;12.7;  1358
06/10/2023 06:45:00;    37;;; 940.6;//////; 938.9; 21.8;12.7;  1358
06/10/2023 07:00:00;    36;;; 940.6;//////; 938.9; 21.8;12.7;  1358
06/10/2023 07:15:00;    37;;; 940.6;//////; 938.9; 21.8;12.7;  1358
06/10/2023 07:30:00;    37;;; 940.6;//////; 939.9; 22.6;13.3;  1358
06/10/2023 07:45:00;    37;;; 940.6;//////; 939.9; 22.6;13.3;  1358
06/10/2023 08:00:00;    36;;; 940.6;//////; 939.9; 22.6;13.3;  1358
06/10/2023 08:15:00;    37;;; 940.6;//////; 939.9; 22.6;13.3;  1358
06/10/2023 08:30:00;    37;;; 940.6;//////; 940.3; 23.4;13.6;  1358
06/10/2023 08:45:00;    37;;; 940.6;//////; 940.3; 23.4;13.6;  1358
06/10/2023 09:00:00;    36;;; 940.6;//////; 940.3; 23.4;13.6;  1358
06/10/2023 09:15:00;    37;;; 940.6;//////; 940.3; 23.4;13.6;  1358
06/10/2023 09:30:00;    37;;; 940.6;//////; 940.2; 24.8;14.2;  1358
06/10/2023 09:45:00;    37;;; 940.6;//////; 940.2; 24.8;14.2;  1358
06/10/2023 10:00:00;    36;;; 940.6;//////; 940.2; 24.8;14.2;  1358
06/10/2023 10:15:00;    37;;; 940.6;//////; 940.2; 24.8;14.2;  1358
06/10/2023 10:30:00;    37;;; 940.6;//////; 940.2; 25.4;14.2;  1358
06/10/2023 10:45:00;    37;;; 940.6;//////; 940.2; 25.4;14.2;  1358
06/10/2023 11:00:00;    36;;; 940.6;//////; 940.2; 25.4;14.2;  1358
06/10/2023 11:15:00;    37;;; 940.6;//////; 940.2; 25.4;14.2;  1358
06/10/2023 11:30:00;    37;;; 940.6;//////; 939.5; 27.1;14.1;  1358
06/10/2023 11:45:00;    37;;; 940.6;//////; 939.5; 27.1;14.1;  1358
06/10/2023 12:00:00;    36;;; 940.6;//////; 939.5; 27.1;14.1;  1358
06/10/2023 12:15:00;    37;;; 940.6;//////; 939.5; 27.1;14.1;  1358
06/10/2023 12:30:00;    37;;; 940.6;//////; 938.7; 29.2;14.1;  1358
06/10/2023 12:45:00;    37;;; 940.6;//////; 938.7; 29.2;14.1;  1358
06/10/2023 13:00:00;    36;;; 940.6;//////; 938.7; 29.2;14.1;  1358
06/10/2023 13:15:00;    37;;; 940.6;//////; 938.7; 29.2;14.1;  1358
06/10/2023 13:30:00;    37;;; 940.6;//////; 937.7; 31.4;14.0;  1358
06/10/2023 13:45:00;    37;;; 940.6;//////; 937.7; 31.4;14.0;  1358
06/10/2023 14:00:00;    36;;; 940.6;//////; 937.7; 31.4;14.0;  1358
06/10/2023 14:15:00;    37;;; 940.6;//////; 937.7; 31.4;14.0;  1358
06/10/2023 14:30:00;    37;;; 940.6;//////; 936.8; 33.2;13.9;  1358
06/10/2023 14:45:00;    37;;; 940.6;//////; 936.8; 33.2;13.9;  1358
06/10/2023 15:00:00;    36;;; 940.6;//////; 936.8; 33.2;13.9;  1358
06/10/2023 15:15:00;    37;;; 940.6;//////; 936.8; 33.2;13.9;  1358
06/10/2023 15:30:00;    37;;; 940.6;//////; 936.3; 33.5;13.6;  1358
06/10/2023 15:45:00;    37;;; 940.6;//////; 936.3; 33.5;13.6;  1358
06/10/2023 16:00:00;    36;;; 940.6;//////; 936.3; 33.5;13.6;  1358
06/10/2023 16:15:00;    37;;; 940.6;//////; 936.3; 33.5;13.6;  1358
06/10/2023 16:30:00;    37;;; 940.6;//////; 936.4; 32.9;13.6;  1358
06/10/2023 16:45:00;    37;;; 940.6;//////; 936.4; 32.9;13.6;  1358
06/10/2023 17:00:00;    36;;; 940.6;//////; 936.4; 32.9;13.6;  1358
06/10/2023 17:15:00;    37;;; 940.6;//////; 936.4; 32.9;13.6;  1358
06/10/2023 17:30:00;    37;;; 940.6;//////; 937.0; 30.9;13.7;  1358
06/10/2023 17:45:00;    37;;; 940.6;//////; 937.0; 30.9;13.7;  1358
06/10/2023 18:00:00;    36;;; 940.6;//////; 937.0; 30.9;13.7;  1358
06/10/2023 18:15:00;    37;;; 940.6;//////; 937.0; 30.9;13.7;  1358
06/10/2023 18:30:00;    37;;; 940.6;//////; 937.7; 28.9;13.1;  1358
06/10/2023 18:45:00;    37;;; 940.6;//////; 937.7; 28.9;13.1;  1358
06/10/2023 19:00:00;    36;;; 940.6;//////; 937.7; 28.9;13.1;  1358
06/10/2023 19:15:00;    37;;; 940.6;//////; 937.7; 28.9;13.1;  1358
06/10/2023 20:30:00;    37;;; 940.6;//////; 938.9; 25.6;12.7;  1358
06/10/2023 20:45:00;    37;;; 940.6;//////; 938.9; 25.6;12.7;  1358
06/10/2023 21:00:00;    36;;; 940.6;//////; 938.9; 25.6;12.7;  1358
06/10/2023 21:15:00;    37;;; 940.6;//////; 938.9; 25.6;12.7;  1358
06/10/2023 21:30:00;    37;;; 940.6;//////; 939.7; 24.6;12.7;  1358
06/10/2023 21:45:00;    37;;; 940.6;//////; 939.7; 24.6;12.7;  1358
06/10/2023 22:00:00;    36;;; 940.6;//////; 939.7; 24.6;12.7;  1358
06/10/2023 22:15:00;    37;;; 940.6;//////; 939.7; 24.6;12.7;  1358
06/10/2023 22:30:00;    37;;; 940.6;//////; 939.9; 23.8;12.7;  1358
06/10/2023 22:45:00;    37;;; 940.6;//////; 939.9; 23.8;12.7;  1358
06/10/2023 23:00:00;    36;;; 940.6;//////; 939.9; 23.8;12.7;  1358
06/10/2023 23:15:00;    37;;; 940.6;//////; 939.9; 23.8;12.7;  1358
06/10/2023 23:30:00;    37;;; 940.6;//////; 939.4; 23.0;12.7;  1358
06/10/2023 23:45:00;    37;;; 940.6;//////; 939.4; 23.0;12.7;  1358
07/10/2023 00:00:00;    36;;; 940.6;//////; 939.4; 23.0;12.7;  1358
07/10/2023 00:15:00;    37;;; 940.6;//////; 939.4; 23.0;12.7;  1358
07/10/2023 00:30:00;    37;;; 940.6;//////; 939.0; 22.4;12.7;  1358
07/10/2023 00:45:00;    37;;; 940.6;//////; 939.0; 22.4;12.7;  1358
07/10/2023 01:00:00;    36;;; 940.6;//////; 939.0; 22.4;12.7;  1358
07/10/2023 01:15:00;    37;;; 940.6;//////; 939.0; 22.4;12.7;  1358
07/10/2023 01:30:00;    37;;; 940.6;//////; 938.7; 22.9;12.7;  1358
07/10/2023 01:45:00;    37;;; 940.6;//////; 938.7; 22.9;12.7;  1358
07/10/2023 02:00:00;    36;;; 940.6;//////; 938.7; 22.9;12.7;  1358
07/10/2023 02:15:00;    37;;; 940.6;//////; 938.7; 22.9;12.7;  1358
07/10/2023 02:30:00;    37;;; 940.6;//////; 938.2; 22.3;12.7;  1358
