Data Hora;Nivel_Sensor(cm);Nivel_Display(cm);Chuva(mm);Chuva_Acum_Datalogger(mm);Temp_H2O;Press_Atm(mb);Temp_Int(C);Bateria(V);OffSet(cm)
07/10/2023 00:00:00;   231;;; 108.2; 25.0; 926.7; 21.9;12.9;   163
07/10/2023 00:15:00;   232;;; 112.4; 25.0; 926.7; 21.9;12.9;   163
07/10/2023 00:30:00;   232;;; 112.4; 25.0; 926.7; 21.9;12.9;   163
07/10/2023 00:45:00;   232;;; 112.6; 25.0; 926.7; 21.9;12.9;   163
07/10/2023 00:00:00;   231;;; 108.2; 25.0; 926.7; 21.9;12.9;   163
07/10/2023 00:15:00;   232;;; 112.4; 25.0; 926.7; 21.9;12.9;   163
07/10/2023 00:30:00;   232;;; 112.4; 25.0; 926.7; 21.9;12.9;   163
07/10/2023 00:45:00;   232;;; 112.6; 25.0; 926.7; 21.9;12.9;   163
07/10/2023 00:00:00;   231;;; 108.2; 25.0; 926.7; 21.9;12.9;   163
07/10/2023 00:15:00;   232;;; 112.4; 25.0; 926.7; 21.9;12.9;   163
07/10/2023 00:30:00;   232;;; 112.4; 25.0; 926.7; 21.9;12.9;   163
07/10/2023 00:45:00;   232;;; 112.6; 25.0; 926.7; 21.9;12.9;   163
07/10/2023 00:00:00;   231;;; 108.2; 25.0; 926.7; 21.9;12.9;   163
07/10/2023 00:15:00;   232;;; 112.4; 25.0; 926.7; 21.9;12.9;   163
07/10/2023 00:30:00;   232;;; 112.4; 25.0; 926.7; 21.9;12.9;   163
07/10/2023 00:45:00;   232;;; 112.6; 25.0; 926.7; 21.9;12.9;   163
07/10/2023 00:00:00;   231;;; 108.2; 25.0; 926.7; 21.9;12.9;   163
07/10/2023 00:15:00;   232;;; 112.4; 25.0; 926.7; 21.9;12.9;   163
07/10/2023 00:30:00;   232;;; 112.4; 25.0; 926.7; 21.9;12.9;   163
07/10/2023 00:45:00;   232;;; 112.6; 25.0; 926.7; 21.9;12.9;   163
07/10/2023 00:00:00;   231;;; 108.2; 25.0; 926.7; 21.9;12.9;   163
07/10/2023 00:15:00;   232;;; 112.4; 25.0; 926.7; 21.9;12.9;   163
07/10/2023 00:30:00;   232;;; 112.4; 25.0; 926.7; 21.9;12.9;   163
07/10/2023 00:45:00;   232;;; 112.6; 25.0; 926.7; 21.9;12.9;   163
07/10/2023 00:00:00;   231;;; 108.2; 25.0; 926.7; 21.9;12.9;   163
07/10/2023 00:15:00;   232;;; 112.4; 25.0; 926.7; 21.9;12.9;   163
07/10/2023 00:30:00;   232;;; 112.4; 25.0; 926.7; 21.9;12.9;   163
07/10/2023 00:45:00;   232;;; 112.6; 25.0; 926.7; 21.9;12.9;   163
07/10/2023 00:00:00;   231;;; 108.2; 25.0; 926.7; 21.9;12.9;   163
07/10/2023 00:15:00;   232;;; 112.4; 25.0; 926.7; 21.9;12.9;   163
07/10/2023 00:30:00;   232;;; 112.4; 25.0; 926.7; 21.9;12.9;   163
07/10/2023 00:45:00;   232;;; 112.6; 25.0; 926.7; 21.9;12.9;   163
07/10/2023 00:00:00;   231;;; 108.2; 25.0; 926.7; 21.9;12.9;   163
07/10/2023 00:15:00;   232;;; 112.4; 25.0; 926.7; 21.9;12.9;   163
07/10/2023 00:30:00;   232;;; 112.4; 25.0; 926.7; 21.9;12.9;   163
07/10/2023 00:45:00;   232;;; 112.6; 25.0; 926.7; 21.9;12.9;   163
07/10/2023 00:00:00;   231;;; 108.2; 25.0; 926.7; 21.9;12.9;   163
07/10/2023 00:15:00;   232;;; 112.4; 25.0; 926.7; 21.9;12.9;   163
07/10/2023 00:30:00;   232;;; 112.4; 25.0; 926.7; 21.9;12.9;   163
07/10/2023 00:45:00;   232;;; 112.6; 25.0; 926.7; 21.9;12.9;   163
07/10/2023 00:00:00;   231;;; 108.2; 25.0; 926.7; 21.9;12.9;   163
