Data Hora;Nivel_Sensor(cm);Nivel_Display(cm);Chuva(mm);Chuva_Acum_Datalogger(mm);Temp_H2O;Press_Atm(mb);Temp_Int(C);Bateria(V);OffSet(cm)
18/10/2023 15:45:00;  488 ;;; 331.8 ;;; 22.8 ; 13.1 ;
18/10/2023 15:30:00;  488 ;;; 331.8 ;;; 22.8 ; 13.1 ;
18/10/2023 15:15:00;  488 ;;; 331.8 ;;; 22.8 ; 13.1 ;
18/10/2023 15:00:00;  488 ;;; 331.8 ;;; 22.8 ; 13.1 ;
18/10/2023 14:45:00;  488 ;;; 331.8 ;;; 22.6 ; 13.8 ;
18/10/2023 14:30:00;  488 ;;; 331.8 ;;; 22.6 ; 13.8 ;
18/10/2023 14:15:00;  487 ;;; 331.8 ;;; 22.6 ; 13.8 ;
18/10/2023 14:00:00;  487 ;;; 331.8 ;;; 22.6 ; 13.8 ;
18/10/2023 13:45:00;  488 ;;; 331.8 ;;; 21.9 ; 13.8 
18/10/2023 13:30:00;  488 ;;; 331.8 ;;; 21.9 ; 13.8 
18/10/2023 13:15:00;  488 ;;; 331.8 ;;; 21.9 ; 13.8 
18/10/2023 13:00:00;  489 ;;; 331.8 ;;; 21.9 ; 13.8 
18/10/2023 12:45:00;  490 ;;; 331.8 ;;; 21.0 ; 13.8 
18/10/2023 12:30:00;  489 ;;; 331.8 ;;; 21.0 ; 13.8 
18/10/2023 12:15:00;  489 ;;; 331.8 ;;; 21.0 ; 13.8 
18/10/2023 12:00:00;  489 ;;; 331.8 ;;; 21.0 ; 13.8 
18/10/2023 11:45:00;  489 ;;; 331.8 ;;; 20.1 ; 13.7 
18/10/2023 11:30:00;  489 ;;; 331.8 ;;; 20.1 ; 13.7 
18/10/2023 11:15:00;  489 ;;; 331.8 ;;; 20.1 ; 13.7 
18/10/2023 11:00:00;  490 ;;; 331.8 ;;; 20.1 ; 13.7 
18/10/2023 10:45:00;  490 ;;; 331.8 ;;; 19.5 ; 13.1 
18/10/2023 10:30:00;  490 ;;; 331.8 ;;; 19.5 ; 13.1 
18/10/2023 10:15:00;  490 ;;; 331.8 ;;; 19.5 ; 13.1 
18/10/2023 10:00:00;  491 ;;; 331.8 ;;; 19.5 ; 13.1 
18/10/2023 09:45:00;  491 ;;; 331.8 ;;; 19.3 ; 12.8 
18/10/2023 09:30:00;  490 ;;; 331.8 ;;; 19.3 ; 12.8 
18/10/2023 09:15:00;  490 ;;; 331.8 ;;; 19.3 ; 12.8 
18/10/2023 09:00:00;  491 ;;; 331.8 ;;; 19.3 ; 12.8 
18/10/2023 08:45:00;  491 ;;; 331.8 ;;; 19.3 ; 12.5 
18/10/2023 08:30:00;  492 ;;; 331.8 ;;; 19.3 ; 12.5 
18/10/2023 08:15:00;  492 ;;; 331.8 ;;; 19.3 ; 12.5 
18/10/2023 08:00:00;  491 ;;; 331.8 ;;; 19.3 ; 12.5 
18/10/2023 07:45:00;  491 ;;; 331.8 ;;; 19.2 ; 12.5 
18/10/2023 07:30:00;  492 ;;; 331.8 ;;; 19.2 ; 12.5 
18/10/2023 07:15:00;  491 ;;; 331.8 ;;; 19.2 ; 12.5 
18/10/2023 07:00:00;  492 ;;; 331.8 ;;; 19.2 ; 12.5 
18/10/2023 06:45:00;  492 ;;; 331.8 ;;; 19.3 ; 12.5 
18/10/2023 06:30:00;  492 ;;; 331.8 ;;; 19.3 ; 12.5 
18/10/2023 06:15:00;  492 ;;; 331.8 ;;; 19.3 ; 12.5 
18/10/2023 06:00:00;  492 ;;; 331.8 ;;; 19.3 ; 12.5 
18/10/2023 05:45:00;  492 ;;; 331.8 ;;; 19.3 ; 12.5 
18/10/2023 05:30:00;  492 ;;; 331.8 ;;; 19.3 ; 12.5 
18/10/2023 05:15:00;  492 ;;; 331.8 ;;; 19.3 ; 12.5 
18/10/2023 05:00:00;  493 ;;; 331.8 ;;; 19.3 ; 12.5 
18/10/2023 04:45:00;  492 ;;; 331.8 ;;; 19.4 ; 12.5 
18/10/2023 04:30:00;  493 ;;; 331.8 ;;; 19.4 ; 12.5 
18/10/2023 04:15:00;  493 ;;; 331.8 ;;; 19.4 ; 12.5 
18/10/2023 04:00:00;  493 ;;; 331.8 ;;; 19.4 ; 12.5 
18/10/2023 03:45:00;  493 ;;; 331.8 ;;; 19.5 ; 12.5 
18/10/2023 03:30:00;  492 ;;; 331.8 ;;; 19.5 ; 12.5 
18/10/2023 03:15:00;  494 ;;; 331.8 ;;; 19.5 ; 12.5 
18/10/2023 03:00:00;  494 ;;; 331.8 ;;; 19.5 ; 12.5 
18/10/2023 02:45:00;  493 ;;; 331.8 ;;; 19.7 ; 12.5 
18/10/2023 02:30:00;  494 ;;; 331.8 ;;; 19.7 ; 12.5 
18/10/2023 02:15:00;  495 ;;; 331.8 ;;; 19.7 ; 12.5 
18/10/2023 02:00:00;  494 ;;; 331.8 ;;; 19.7 ; 12.5 
18/10/2023 01:45:00;  494 ;;; 331.8 ;;; 20.0 ; 12.5 
18/10/2023 01:30:00;  494 ;;; 331.8 ;;; 20.0 ; 12.5 
18/10/2023 01:15:00;  493 ;;; 331.8 ;;; 20.0 ; 12.5 
18/10/2023 01:00:00;  494 ;;; 331.8 ;;; 20.0 ; 12.5 
18/10/2023 00:45:00;  494 ;;; 331.8 ;;; 20.3 ; 12.5 
18/10/2023 00:30:00;  495 ;;; 331.8 ;;; 20.3 ; 12.5 
18/10/2023 00:15:00;  495 ;;; 331.8 ;;; 20.3 ; 12.5 
18/10/2023 00:00:00;  494 ;;; 331.8 ;;; 20.3 ; 12.5 
17/10/2023 23:45:00;  494 ;;; 331.8 ;;; 20.6 ; 12.5 
17/10/2023 23:30:00;  494 ;;; 331.8 ;;; 20.6 ; 12.5 
17/10/2023 23:15:00;  494 ;;; 331.8 ;;; 20.6 ; 12.5 
17/10/2023 23:00:00;  494 ;;; 331.8 ;;; 20.6 ; 12.5 
17/10/2023 22:45:00;  495 ;;; 331.8 ;;; 20.9 ; 12.6 
17/10/2023 22:30:00;  495 ;;; 331.8 ;;; 20.9 ; 12.6 
17/10/2023 22:15:00;  495 ;;; 331.8 ;;; 20.9 ; 12.6 
17/10/2023 22:00:00;  495 ;;; 331.8 ;;; 20.9 ; 12.6 
17/10/2023 21:45:00;  496 ;;; 331.8 ;;; 21.1 ; 12.6 
17/10/2023 21:30:00;  496 ;;; 331.8 ;;; 21.1 ; 12.6 
17/10/2023 21:15:00;  495 ;;; 331.8 ;;; 21.1 ; 12.6 
17/10/2023 21:00:00;  496 ;;; 331.8 ;;; 21.1 ; 12.6 
17/10/2023 20:45:00;  496 ;;; 331.8 ;;; 21.3 ; 12.6 
17/10/2023 20:30:00;  496 ;;; 331.8 ;;; 21.3 ; 12.6 
17/10/2023 20:15:00;  496 ;;; 331.8 ;;; 21.3 ; 12.6 
17/10/2023 20:00:00;  496 ;;; 331.8 ;;; 21.3 ; 12.6 
17/10/2023 19:45:00;  496 ;;; 331.8 ;;; 21.4 ; 12.6 
17/10/2023 19:30:00;  496 ;;; 331.8 ;;; 21.4 ; 12.6 
17/10/2023 19:15:00;  497 ;;; 331.8 ;;; 21.4 ; 12.6 
17/10/2023 19:00:00;  497 ;;; 331.8 ;;; 21.4 ; 12.6 
17/10/2023 18:45:00;  497 ;;; 331.8 ;;; 21.4 ; 12.7 
17/10/2023 18:30:00;  497 ;;; 331.8 ;;; 21.4 ; 12.7 
17/10/2023 18:15:00;  498 ;;; 331.8 ;;; 21.4 ; 12.7 
