Data Hora;Nivel_Sensor(cm);Nivel_Display(cm);Chuva(mm);Chuva_Acum_Datalogger(mm);Temp_H2O;Press_Atm(mb);Temp_Int(C);Bateria(V);OffSet(cm)
18/10/2023 15:30:00;  109 ;;;1322.4 ;;; 25.2 ; 13.4 
18/10/2023 15:15:00;  110 ;;;1322.4 ;;; 25.2 ; 13.4 
18/10/2023 15:00:00;  111 ;;;1322.4 ;;; 25.2 ; 13.4 
18/10/2023 14:45:00;  111 ;;;1322.4 ;;; 25.2 ; 13.4 
18/10/2023 14:30:00;  111 ;;;1322.4 ;;; 26.0 ; 13.8 
18/10/2023 14:15:00;  111 ;;;1322.4 ;;; 26.0 ; 13.8 
18/10/2023 14:00:00;  112 ;;;1322.4 ;;; 26.0 ; 13.8 
18/10/2023 13:45:00;  111 ;;;1322.4 ;;; 26.0 ; 13.8 
18/10/2023 13:30:00;  111 ;;;1322.4 ;;; 25.0 ; 13.8 
18/10/2023 13:15:00;  111 ;;;1322.4 ;;; 25.0 ; 13.8 
18/10/2023 13:00:00;  111 ;;;1322.4 ;;; 25.0 ; 13.8 
18/10/2023 12:45:00;  111 ;;;1322.4 ;;; 25.0 ; 13.8 
18/10/2023 12:30:00;  110 ;;;1322.4 ;;; 24.2 ; 13.8 
18/10/2023 12:15:00;  110 ;;;1322.4 ;;; 24.2 ; 13.8 
18/10/2023 12:00:00;  110 ;;;1322.4 ;;; 24.2 ; 13.8 
18/10/2023 11:45:00;  110 ;;;1322.4 ;;; 24.2 ; 13.8 
18/10/2023 11:30:00;  109 ;;;1322.4 ;;; 22.8 ; 14.2 
18/10/2023 11:15:00;  109 ;;;1322.4 ;;; 22.8 ; 14.2 
18/10/2023 11:00:00;  109 ;;;1322.4 ;;; 22.8 ; 14.2 
18/10/2023 10:45:00;  109 ;;;1322.4 ;;; 22.8 ; 14.2 
18/10/2023 10:30:00;  108 ;;;1322.4 ;;; 21.9 ; 13.6 
18/10/2023 10:15:00;  108 ;;;1322.4 ;;; 21.9 ; 13.6 
18/10/2023 10:00:00;  108 ;;;1322.4 ;;; 21.9 ; 13.6 
18/10/2023 09:45:00;  107 ;;;1322.4 ;;; 21.9 ; 13.6 
18/10/2023 09:30:00;  107 ;;;1322.4 ;;; 21.0 ; 13.4 
18/10/2023 09:15:00;  106 ;;;1322.4 ;;; 21.0 ; 13.4 
18/10/2023 09:00:00;  106 ;;;1322.4 ;;; 21.0 ; 13.4 
18/10/2023 08:45:00;  105 ;;;1322.4 ;;; 21.0 ; 13.4 
18/10/2023 08:30:00;  104 ;;;1322.4 ;;; 20.6 ; 13.2 
18/10/2023 08:15:00;  104 ;;;1322.4 ;;; 20.6 ; 13.2 
18/10/2023 08:00:00;///// ;;;////// ;;; 20.6 ; 13.2 
