Data Hora;Nivel_Sensor(cm);Nivel_Display(cm);Chuva(mm);Chuva_Acum_Datalogger(mm);Temp_H2O;Press_Atm(mb);Temp_Int(C);Bateria(V);OffSet(cm)
06/10/2023 00:00:00;    19;;; 179.4; 0.0;993.7;31.6;12.7;  1139
06/10/2023 00:15:00;    19;;; 179.4; 0.0;993.7;31.6;12.7;  1139
06/10/2023 00:30:00;    19;;; 179.4; 0.0;993.7;31.6;12.7;  1139
06/10/2023 00:45:00;    19;;; 179.4; 0.0;993.7;31.6;12.7;  1139
06/10/2023 01:00:00;    19;;; 179.4; 0.0;993.2;30.5;12.6;  1139
06/10/2023 01:15:00;    19;;; 179.4; 0.0;993.2;30.5;12.6;  1139
06/10/2023 01:30:00;    19;;; 179.4; 0.0;993.2;30.5;12.6;  1139
06/10/2023 01:45:00;    19;;; 179.4; 0.0;993.2;30.5;12.6;  1139
06/10/2023 02:00:00;    19;;; 179.4; 0.0;993.0;29.9;12.6;  1139
06/10/2023 02:15:00;    19;;; 179.4; 0.0;993.0;29.9;12.6;  1139
06/10/2023 02:30:00;    19;;; 179.4; 0.0;993.0;29.9;12.6;  1139
06/10/2023 02:45:00;    19;;; 179.4; 0.0;993.0;29.9;12.6;  1139
06/10/2023 03:00:00;    19;;; 179.4; 0.0;993.2;29.2;12.6;  1139
06/10/2023 03:15:00;    19;;; 179.4; 0.0;993.2;29.2;12.6;  1139
06/10/2023 03:30:00;    19;;; 179.4; 0.0;993.2;29.2;12.6;  1139
06/10/2023 03:45:00;    19;;; 179.4; 0.0;993.2;29.2;12.6;  1139
06/10/2023 04:00:00;    19;;; 179.4; 0.0;993.6;28.5;12.6;  1139
06/10/2023 04:15:00;    19;;; 179.4; 0.0;993.6;28.5;12.6;  1139
06/10/2023 04:30:00;    19;;; 179.4; 0.0;993.6;28.5;12.6;  1139
06/10/2023 04:45:00;    19;;; 179.4; 0.0;993.6;28.5;12.6;  1139
06/10/2023 05:00:00;    19;;; 179.4; 0.0;994.2;27.2;12.5;  1139
06/10/2023 05:15:00;    19;;; 179.4; 0.0;994.2;27.2;12.5;  1139
06/10/2023 05:30:00;    19;;; 179.4; 0.0;994.2;27.2;12.5;  1139
06/10/2023 05:45:00;    19;;; 179.4; 0.0;994.2;27.2;12.5;  1139
06/10/2023 06:00:00;    19;;; 179.4; 0.0;995.5;26.3;12.5;  1139
06/10/2023 06:15:00;    19;;; 179.4; 0.0;995.5;26.3;12.5;  1139
06/10/2023 06:30:00;    19;;; 179.4; 0.0;995.5;26.3;12.5;  1139
06/10/2023 06:45:00;    19;;; 179.4; 0.0;995.5;26.3;12.5;  1139
06/10/2023 07:00:00;    19;;; 179.4; 0.0;996.8;27.7;12.8;  1139
06/10/2023 07:15:00;    19;;; 179.4; 0.0;996.8;27.7;12.8;  1139
06/10/2023 07:30:00;    19;;; 179.4; 0.0;996.8;27.7;12.8;  1139
06/10/2023 07:45:00;    19;;; 179.4; 0.0;996.8;27.7;12.8;  1139
06/10/2023 08:00:00;    19;18;; 179.4; 0.0;997.5;30.5;13.5;  1139
06/10/2023 08:15:00;    19;18;; 179.4; 0.0;997.5;30.5;13.5;  1139
06/10/2023 08:30:00;    19;18;; 179.4; 0.0;997.5;30.5;13.5;  1139
06/10/2023 08:45:00;    19;18;; 179.4; 0.0;997.5;30.5;13.5;  1139
06/10/2023 09:00:00;    19;18;; 179.4; 0.0;997.8;33.6;13.9;  1139
06/10/2023 09:15:00;    19;18;; 179.4; 0.0;997.8;33.6;13.9;  1139
06/10/2023 09:30:00;    19;18;; 179.4; 0.0;997.8;33.6;13.9;  1139
06/10/2023 09:45:00;    19;18;; 179.4; 0.0;997.8;33.6;13.9;  1139
06/10/2023 10:00:00;    19;;; 179.4; 0.0;997.3;36.3;13.8;  1139
06/10/2023 10:15:00;    19;;; 179.4; 0.0;997.3;36.3;13.8;  1139
06/10/2023 10:30:00;    19;;; 179.4; 0.0;997.3;36.3;13.8;  1139
06/10/2023 10:45:00;    19;;; 179.4; 0.0;997.3;36.3;13.8;  1139
06/10/2023 11:00:00;    19;;; 179.4; 0.0;996.7;37.9;13.8;  1139
06/10/2023 11:15:00;    19;;; 179.4; 0.0;996.7;37.9;13.8;  1139
06/10/2023 11:30:00;    19;;; 179.4; 0.0;996.7;37.9;13.8;  1139
06/10/2023 11:45:00;    19;;; 179.4; 0.0;996.7;37.9;13.8;  1139
06/10/2023 12:00:00;    20;;; 179.4; 0.0;995.8;39.2;13.8;  1139
06/10/2023 12:15:00;    20;;; 179.4; 0.0;995.8;39.2;13.8;  1139
06/10/2023 12:30:00;    19;;; 179.4; 0.0;995.8;39.2;13.8;  1139
06/10/2023 12:45:00;    19;;; 179.4; 0.0;995.8;39.2;13.8;  1139
06/10/2023 13:00:00;    19;;; 179.4; 0.0;994.6;40.6;13.7;  1139
06/10/2023 13:15:00;    19;;; 179.4; 0.0;994.6;40.6;13.7;  1139
06/10/2023 13:30:00;    19;;; 179.4; 0.0;994.6;40.6;13.7;  1139
06/10/2023 13:45:00;    19;;; 179.4; 0.0;994.6;40.6;13.7;  1139
06/10/2023 14:00:00;    19;;; 179.4; 0.0;993.5;42.1;13.4;  1139
06/10/2023 14:15:00;    19;;; 179.4; 0.0;993.5;42.1;13.4;  1139
06/10/2023 14:30:00;    19;;; 179.4; 0.0;993.5;42.1;13.4;  1139
06/10/2023 14:45:00;    19;;; 179.4; 0.0;993.5;42.1;13.4;  1139
06/10/2023 15:00:00;    19;;; 179.4; 0.0;992.4;43.4;13.3;  1139
