Data Hora;Nivel_Sensor(cm);Nivel_Display(cm);Chuva(mm);Chuva_Acum_Datalogger(mm);Temp_H2O;Press_Atm(mb);Temp_Int(C);Bateria(V);OffSet(cm)
21/10/2023 11:00:00;   283;//////;;  34.6; 28.2;1001.2; 35.5;13.6;   122
21/10/2023 10:45:00;   283;//////;;  34.6; 28.2;1001.2; 35.5;13.6;   122
21/10/2023 10:30:00;   283;//////;;  34.6; 28.2;1001.2; 35.5;13.6;   122
21/10/2023 10:15:00;   283;//////;;  34.6; 28.2;1001.2; 35.5;13.6;   122
21/10/2023 10:00:00;   283;//////;;  34.6; 28.2;1001.4; 33.2;13.9;   122
21/10/2023 09:45:00;   284;//////;;  34.6; 28.2;1001.4; 33.2;13.9;   122
21/10/2023 09:30:00;   284;//////;;  34.6; 28.2;1001.4; 33.2;13.9;   122
21/10/2023 09:15:00;   284;//////;;  34.6; 28.2;1001.4; 33.2;13.9;   122
21/10/2023 09:00:00;   284;//////;;  34.6; 28.2;1001.4; 30.4;13.9;   122
21/10/2023 08:45:00;   284;//////;;  34.6; 28.2;1001.4; 30.4;13.9;   122
21/10/2023 08:30:00;   284;//////;;  34.6; 28.2;1001.4; 30.4;13.9;   122
21/10/2023 08:15:00;   284;//////;;  34.6; 28.2;1001.4; 30.4;13.9;   122
21/10/2023 08:00:00;   284;//////;;  34.6; 28.2;1000.8; 27.3;13.3;   122
21/10/2023 07:45:00;   284;//////;;  34.6; 28.2;1000.8; 27.3;13.3;   122
21/10/2023 07:30:00;   284;//////;;  34.6; 28.2;1000.8; 27.3;13.3;   122
21/10/2023 07:15:00;   284;//////;;  34.6; 28.2;1000.8; 27.3;13.3;   122
21/10/2023 07:00:00;   284;//////;;  34.6; 28.1;1000.2; 26.2;12.9;   122
21/10/2023 06:45:00;   284;//////;;  34.6; 28.1;1000.2; 26.2;12.9;   122
21/10/2023 06:30:00;   284;//////;;  34.6; 28.1;1000.2; 26.2;12.9;   122
21/10/2023 06:15:00;   284;//////;;  34.6; 28.1;1000.2; 26.2;12.9;   122
21/10/2023 06:00:00;   284;//////;;  34.6; 28.1; 999.5; 26.5;12.9;   122
21/10/2023 05:45:00;   285;//////;;  34.6; 28.1; 999.5; 26.5;12.9;   122
21/10/2023 05:30:00;   285;//////;;  34.6; 28.1; 999.5; 26.5;12.9;   122
21/10/2023 05:15:00;   285;//////;;  34.6; 28.1; 999.5; 26.5;12.9;   122
21/10/2023 05:00:00;   285;//////;;  34.6; 28.1; 998.8; 26.9;12.9;   122
21/10/2023 04:45:00;   285;//////;;  34.6; 28.1; 998.8; 26.9;12.9;   122
21/10/2023 04:30:00;   285;//////;;  34.6; 28.1; 998.8; 26.9;12.9;   122
21/10/2023 04:15:00;   285;//////;;  34.6; 28.1; 998.8; 26.9;12.9;   122
21/10/2023 04:00:00;   285;//////;;  34.6; 28.1; 998.3; 27.4;12.9;   122
21/10/2023 03:45:00;   285;//////;;  34.6; 28.1; 998.3; 27.4;12.9;   122
21/10/2023 03:30:00;   285;//////;;  34.6; 28.1; 998.3; 27.4;12.9;   122
21/10/2023 03:15:00;   285;//////;;  34.6; 28.1; 998.3; 27.4;12.9;   122
21/10/2023 03:00:00;   285;//////;;  34.6; 28.1; 998.4; 28.0;12.9;   122
21/10/2023 02:45:00;   285;//////;;  34.6; 28.1; 998.4; 28.0;12.9;   122
21/10/2023 02:30:00;   285;//////;;  34.6; 28.1; 998.4; 28.0;12.9;   122
21/10/2023 02:15:00;   285;//////;;  34.6; 28.1; 998.4; 28.0;12.9;   122
21/10/2023 02:00:00;   285;//////;;  34.6; 28.1; 999.1; 28.9;12.9;   122
21/10/2023 01:45:00;   285;//////;;  34.6; 28.1; 999.1; 28.9;12.9;   122
21/10/2023 01:30:00;   285;//////;;  34.6; 28.1; 999.1; 28.9;12.9;   122
21/10/2023 01:15:00;   286;//////;;  34.6; 28.1; 999.1; 28.9;12.9;   122
21/10/2023 01:00:00;   286;//////;;  34.6; 28.1; 999.4; 29.6;13.0;   122
21/10/2023 00:45:00;   286;//////;;  34.6; 28.1; 999.4; 29.6;13.0;   122
21/10/2023 00:30:00;   285;//////;;  34.6; 28.1; 999.4; 29.6;13.0;   122
21/10/2023 00:15:00;   286;//////;;  34.6; 28.1; 999.4; 29.6;13.0;   122
21/10/2023 00:00:00;   286;//////;;  34.6; 28.1;1000.1; 30.3;13.0;   122
20/10/2023 23:45:00;   286;//////;;  34.6; 28.1;1000.1; 30.3;13.0;   122
20/10/2023 23:30:00;   286;//////;;  34.6; 28.1;1000.1; 30.3;13.0;   122
20/10/2023 23:15:00;   286;//////;;  34.6; 28.1;1000.1; 30.3;13.0;   122
19/10/2023 23:00:00;   292;//////;;  34.6; 28.0;1002.1; 25.3;12.9;   122
19/10/2023 22:45:00;   292;//////;;  34.6; 28.0;1002.1; 25.3;12.9;   122
19/10/2023 22:30:00;   292;//////;;  34.6; 28.0;1002.1; 25.3;12.9;   122
19/10/2023 22:15:00;   291;//////;;  34.6; 28.0;1002.1; 25.3;12.9;   122
19/10/2023 22:00:00;   292;//////;;  34.6; 28.0;1002.0; 25.4;13.0;   122
19/10/2023 21:45:00;   292;//////;;  34.6; 28.0;1002.0; 25.4;13.0;   122
19/10/2023 21:30:00;   291;//////;;  34.6; 28.0;1002.0; 25.4;13.0;   122
19/10/2023 21:15:00;   292;//////;;  34.6; 28.0;1002.0; 25.4;13.0;   122
19/10/2023 21:00:00;   294;//////;;  32.2; 28.0;1001.1; 26.1;13.0;   122
19/10/2023 20:45:00;   292;//////;;  23.2; 28.0;1001.1; 26.1;13.0;   122
19/10/2023 20:30:00;   293;//////;;  20.0; 28.0;1001.1; 26.1;13.0;   122
19/10/2023 20:15:00;   292;//////;;  20.0; 28.0;1001.1; 26.1;13.0;   122
20/10/2023 20:00:00;   287;//////;;  34.6; 28.1; 998.7; 34.4;13.1;   122
20/10/2023 19:45:00;   286;//////;;  34.6; 28.1; 998.7; 34.4;13.1;   122
20/10/2023 19:30:00;   287;//////;;  34.6; 28.1; 998.7; 34.4;13.1;   122
20/10/2023 19:15:00;   287;//////;;  34.6; 28.1; 998.7; 34.4;13.1;   122
20/10/2023 19:00:00;   287;//////;;  34.6; 28.1; 998.4; 36.9;13.2;   122
20/10/2023 18:45:00;   287;//////;;  34.6; 28.1; 998.4; 36.9;13.2;   122
