Data Hora;Nivel_Sensor(cm);Nivel_Display(cm);Chuva(mm);Chuva_Acum_Datalogger(mm);Temp_H2O;Press_Atm(mb);Temp_Int(C);Bateria(V);OffSet(cm)
17/10/2023 14:15:00;    36;-99999;; 170.4; 30.5; 979.5; 42.4;13.8;   -38
17/10/2023 14:00:00;    35;-99999;; 170.4; 30.5; 979.5; 42.4;13.8;   -38
17/10/2023 13:45:00;    35;-99999;; 170.4; 30.5; 979.5; 42.4;13.8;   -38
17/10/2023 13:30:00;    36;-99999;; 170.4; 30.5; 979.5; 42.4;13.8;   -38
17/10/2023 13:15:00;    35;-99999;; 170.4; 30.2; 980.5; 41.9;13.9;   -38
17/10/2023 13:00:00;    35;-99999;; 170.4; 30.2; 980.5; 41.9;13.9;   -38
17/10/2023 12:45:00;    35;-99999;; 170.4; 30.2; 980.5; 41.9;13.9;   -38
17/10/2023 12:30:00;    34;-99999;; 170.4; 30.2; 980.5; 41.9;13.9;   -38
17/10/2023 11:15:00;    33;-99999;; 170.4; 29.8; 982.3; 36.6;13.6;   -38
17/10/2023 11:00:00;    34;-99999;; 170.4; 29.8; 982.3; 36.6;13.6;   -38
17/10/2023 10:45:00;    34;-99999;; 170.4; 29.8; 982.3; 36.6;13.6;   -38
17/10/2023 10:30:00;    34;-99999;; 170.4; 29.8; 982.3; 36.6;13.6;   -38
17/10/2023 10:15:00;    33;-99999;; 170.4; 29.6; 982.6; 32.1;13.3;   -38
17/10/2023 10:00:00;    33;-99999;; 170.4; 29.6; 982.6; 32.1;13.3;   -38
17/10/2023 09:45:00;    33;-99999;; 170.4; 29.6; 982.6; 32.1;13.3;   -38
17/10/2023 09:30:00;    33;-99999;; 170.4; 29.6; 982.6; 32.1;13.3;   -38
17/10/2023 09:15:00;    33;-99999;; 170.4; 29.6; 982.8; 27.0;12.9;   -38
17/10/2023 09:00:00;    34;-99999;; 170.4; 29.6; 982.8; 27.0;12.9;   -38
17/10/2023 08:45:00;    33;-99999;; 170.4; 29.6; 982.8; 27.0;12.9;   -38
17/10/2023 08:30:00;    34;-99999;; 170.4; 29.6; 982.8; 27.0;12.9;   -38
17/10/2023 08:15:00;    33;-99999;; 170.4; 29.6; 982.2; 24.9;12.9;   -38
17/10/2023 08:00:00;    33;-99999;; 170.4; 29.6; 982.2; 24.9;12.9;   -38
17/10/2023 07:45:00;    34;-99999;; 170.4; 29.6; 982.2; 24.9;12.9;   -38
17/10/2023 07:30:00;    33;-99999;; 170.4; 29.6; 982.2; 24.9;12.9;   -38
17/10/2023 07:15:00;    33;    32;; 170.4; 29.6; 981.6; 24.0;12.9;   -38
17/10/2023 07:00:00;    33;    32;; 170.4; 29.6; 981.6; 24.0;12.9;   -38
17/10/2023 06:45:00;    33;    32;; 170.4; 29.6; 981.6; 24.0;12.9;   -38
17/10/2023 06:30:00;    32;    32;; 170.4; 29.6; 981.6; 24.0;12.9;   -38
17/10/2023 06:15:00;    31;-99999;; 170.4; 29.6; 980.7; 24.1;12.9;   -38
17/10/2023 06:00:00;    33;-99999;; 170.4; 29.6; 980.7; 24.1;12.9;   -38
17/10/2023 05:45:00;    32;-99999;; 170.4; 29.6; 980.7; 24.1;12.9;   -38
17/10/2023 05:30:00;    33;-99999;; 170.4; 29.6; 980.7; 24.1;12.9;   -38
17/10/2023 05:15:00;    33;-99999;; 170.4; 29.9; 980.0; 24.4;12.9;   -38
17/10/2023 05:00:00;    32;-99999;; 170.4; 29.9; 980.0; 24.4;12.9;   -38
17/10/2023 04:45:00;    32;-99999;; 170.4; 29.9; 980.0; 24.4;12.9;   -38
17/10/2023 04:30:00;    33;-99999;; 170.4; 29.9; 980.0; 24.4;12.9;   -38
17/10/2023 04:15:00;    32;-99999;; 170.4; 29.9; 979.3; 24.9;12.9;   -38
17/10/2023 04:00:00;    32;-99999;; 170.4; 29.9; 979.3; 24.9;12.9;   -38
17/10/2023 03:45:00;    32;-99999;; 170.4; 29.9; 979.3; 24.9;12.9;   -38
17/10/2023 03:30:00;    33;-99999;; 170.4; 29.9; 979.3; 24.9;12.9;   -38
17/10/2023 03:15:00;    32;-99999;; 170.4; 30.0; 979.2; 25.7;12.9;   -38
17/10/2023 03:00:00;    32;-99999;; 170.4; 30.0; 979.2; 25.7;12.9;   -38
17/10/2023 02:45:00;    33;-99999;; 170.4; 30.0; 979.2; 25.7;12.9;   -38
17/10/2023 02:30:00;    32;-99999;; 170.4; 30.0; 979.2; 25.7;12.9;   -38
17/10/2023 02:15:00;    31;-99999;; 170.4; 30.1; 979.3; 26.5;12.9;   -38
17/10/2023 02:00:00;    33;-99999;; 170.4; 30.1; 979.3; 26.5;12.9;   -38
17/10/2023 01:45:00;    33;-99999;; 170.4; 30.1; 979.3; 26.5;12.9;   -38
17/10/2023 01:30:00;    33;-99999;; 170.4; 30.1; 979.3; 26.5;12.9;   -38
17/10/2023 01:15:00;    33;-99999;; 170.4; 30.1; 979.8; 26.7;13.0;   -38
17/10/2023 01:00:00;    32;-99999;; 170.4; 30.1; 979.8; 26.7;13.0;   -38
17/10/2023 00:45:00;    33;-99999;; 170.4; 30.1; 979.8; 26.7;13.0;   -38
17/10/2023 00:30:00;    33;-99999;; 170.4; 30.1; 979.8; 26.7;13.0;   -38
17/10/2023 00:15:00;    33;-99999;; 170.4; 30.2; 980.0; 27.5;13.0;   -38
17/10/2023 00:00:00;    33;-99999;; 170.4; 30.2; 980.0; 27.5;13.0;   -38
16/10/2023 23:45:00;    33;-99999;; 170.4; 30.2; 980.0; 27.5;13.0;   -38
16/10/2023 23:30:00;    32;-99999;; 170.4; 30.2; 980.0; 27.5;13.0;   -38
15/10/2023 23:15:00;    33;-99999;; 170.4; 30.0; 982.3; 28.3;13.0;   -38
15/10/2023 23:00:00;    32;-99999;; 170.4; 30.0; 982.3; 28.3;13.0;   -38
15/10/2023 22:45:00;    33;-99999;; 170.4; 30.0; 982.3; 28.3;13.0;   -38
15/10/2023 22:30:00;    33;-99999;; 170.4; 30.0; 982.3; 28.3;13.0;   -38
16/10/2023 19:15:00;    33;-99999;; 170.4; 30.5; 979.1; 34.6;13.1;   -38
16/10/2023 19:00:00;    32;-99999;; 170.4; 30.5; 979.1; 34.6;13.1;   -38
16/10/2023 18:45:00;    33;-99999;; 170.4; 30.5; 979.1; 34.6;13.1;   -38
16/10/2023 18:30:00;    33;-99999;; 170.4; 30.5; 979.1; 34.6;13.1;   -38
16/10/2023 18:15:00;    33;-99999;; 170.4; 30.5; 978.6; 36.9;13.1;   -38
16/10/2023 18:00:00;    33;-99999;; 170.4; 30.5; 978.6; 36.9;13.1;   -38
16/10/2023 17:45:00;    34;-99999;; 170.4; 30.5; 978.6; 36.9;13.1;   -38
16/10/2023 17:30:00;    35;-99999;; 170.4; 30.5; 978.6; 36.9;13.1;   -38
16/10/2023 17:15:00;    34;-99999;; 170.4; 30.5; 978.2; 39.9;13.5;   -38
16/10/2023 17:00:00;    35;-99999;; 170.4; 30.5; 978.2; 39.9;13.5;   -38
16/10/2023 16:45:00;    34;-99999;; 170.4; 30.5; 978.2; 39.9;13.5;   -38
16/10/2023 16:30:00;    34;-99999;; 170.4; 30.5; 978.2; 39.9;13.5;   -38
16/10/2023 16:15:00;    34;-99999;; 170.4; 30.5; 978.1; 41.8;13.7;   -38
16/10/2023 16:00:00;    35;-99999;; 170.4; 30.5; 978.1; 41.8;13.7;   -38
16/10/2023 15:45:00;    35;-99999;; 170.4; 30.5; 978.1; 41.8;13.7;   -38
16/10/2023 15:30:00;    35;-99999;; 170.4; 30.5; 978.1; 41.8;13.7;   -38
16/10/2023 15:15:00;    35;-99999;; 170.4; 30.4; 978.9; 41.1;13.7;   -38
16/10/2023 15:00:00;    35;-99999;; 170.4; 30.4; 978.9; 41.1;13.7;   -38
16/10/2023 14:45:00;    35;-99999;; 170.4; 30.4; 978.9; 41.1;13.7;   -38
16/10/2023 14:30:00;    35;-99999;; 170.4; 30.4; 978.9; 41.1;13.7;   -38
16/10/2023 14:15:00;    34;-99999;; 170.4; 30.2; 980.0; 40.7;13.7;   -38
16/10/2023 14:00:00;    35;-99999;; 170.4; 30.2; 980.0; 40.7;13.7;   -38
16/10/2023 13:45:00;    35;-99999;; 170.4; 30.2; 980.0; 40.7;13.7;   -38
