Data Hora;Nivel_Sensor(cm);Nivel_Display(cm);Chuva(mm);Chuva_Acum_Datalogger(mm);Temp_H2O;Press_Atm(mb);Temp_Int(C);Bateria(V);OffSet(cm)
23/10/2023 00:00:00;   455;-99999;;  81.0;//////;1000.4; 26.1;12.9;  1262
22/10/2023 23:45:00;   456;-99999;;  81.0;//////;1000.4; 26.1;12.9;  1262
22/10/2023 23:30:00;   456;-99999;;  81.0;//////;1000.4; 26.1;12.9;  1262
22/10/2023 23:15:00;   456;-99999;;  81.0;//////;1000.4; 26.1;12.9;  1262
21/10/2023 23:00:00;   459;-99999;;  66.6;//////;1001.0; 26.3;12.9;  1262
21/10/2023 22:45:00;   459;-99999;;  66.6;//////;1001.0; 26.3;12.9;  1262
21/10/2023 22:30:00;   459;-99999;;  66.6;//////;1001.0; 26.3;12.9;  1262
21/10/2023 22:15:00;   459;-99999;;  66.6;//////;1001.0; 26.3;12.9;  1262
21/10/2023 22:00:00;   459;-99999;;  66.6;//////;1001.0; 26.6;13.0;  1262
21/10/2023 21:45:00;   459;-99999;;  66.6;//////;1001.0; 26.6;13.0;  1262
21/10/2023 21:30:00;   459;-99999;;  66.6;//////;1001.0; 26.6;13.0;  1262
21/10/2023 21:15:00;   459;-99999;;  66.6;//////;1001.0; 26.6;13.0;  1262
21/10/2023 21:00:00;   459;-99999;;  66.6;//////; 999.8; 26.7;13.0;  1262
21/10/2023 20:45:00;   459;-99999;;  66.6;//////; 999.8; 26.7;13.0;  1262
22/10/2023 20:00:00;   456;   455;;  81.0;//////; 998.7; 28.3;13.0;  1262
22/10/2023 19:45:00;   456;   455;;  81.0;//////; 998.7; 28.3;13.0;  1262
22/10/2023 19:30:00;   456;   455;;  81.0;//////; 998.7; 28.3;13.0;  1262
22/10/2023 19:15:00;   456;   455;;  81.0;//////; 998.7; 28.3;13.0;  1262
22/10/2023 19:00:00;   456;   455;;  81.0;//////; 998.0; 29.5;13.1;  1262
22/10/2023 18:45:00;   456;   455;;  81.0;//////; 998.0; 29.5;13.1;  1262
22/10/2023 18:30:00;   457;   455;;  81.0;//////; 998.0; 29.5;13.1;  1262
