Data Hora;Nivel_Sensor(cm);Nivel_Display(cm);Chuva(mm);Chuva_Acum_Datalogger(mm);Temp_H2O;Press_Atm(mb);Temp_Int(C);Bateria(V);OffSet(cm)
21/10/2023 21:30:00;   947;-99999;;   2.4; 31.4; 996.8; 29.4;12.6;   834
21/10/2023 21:15:00;   947;-99999;;   2.4; 31.4; 996.8; 29.4;12.6;   834
21/10/2023 21:00:00;   947;-99999;;   2.4; 31.4; 996.8; 29.4;12.6;   834
21/10/2023 20:45:00;   947;-99999;;   2.4; 31.4; 996.8; 29.4;12.6;   834
22/10/2023 20:30:00;   944;-99999;;   2.4; 31.5; 995.5; 32.6;12.7;   834
22/10/2023 20:15:00;   944;-99999;;   2.4; 31.5; 995.5; 32.6;12.7;   834
22/10/2023 20:00:00;   944;-99999;;   2.4; 31.5; 995.5; 32.6;12.7;   834
22/10/2023 19:45:00;   944;-99999;;   2.4; 31.5; 995.5; 32.6;12.7;   834
22/10/2023 19:30:00;   944;-99999;;   2.4; 31.5; 995.1; 34.4;13.4;   834
22/10/2023 19:15:00;   944;-99999;;   2.4; 31.5; 995.1; 34.4;13.4;   834
22/10/2023 19:00:00;   944;-99999;;   2.4; 31.5; 995.1; 34.4;13.4;   834
22/10/2023 18:45:00;   944;-99999;;   2.4; 31.5; 995.1; 34.4;13.4;   834
22/10/2023 18:30:00;   944;-99999;;   2.4; 31.5; 994.7; 35.8;13.4;   834
22/10/2023 18:15:00;   945;-99999;;   2.4; 31.5; 994.7; 35.8;13.4;   834
22/10/2023 18:00:00;   945;-99999;;   2.4; 31.5; 994.7; 35.8;13.4;   834
22/10/2023 17:45:00;   945;-99999;;   2.4; 31.5; 994.7; 35.8;13.4;   834
22/10/2023 00:30:00;   947;-99999;;   2.4; 31.4; 998.6; 27.0;12.9;   834
22/10/2023 00:15:00;   947;-99999;;   2.4; 31.4; 998.6; 27.0;12.9;   834
22/10/2023 00:00:00;   947;-99999;;   2.4; 31.4; 998.6; 27.0;12.9;   834
21/10/2023 23:45:00;   947;-99999;;   2.4; 31.4; 998.6; 27.0;12.9;   834
20/10/2023 23:30:00;   952;-99999;;   2.4; 31.5; 998.3; 28.5;12.6;   834
20/10/2023 23:15:00;   952;-99999;;   2.4; 31.5; 998.3; 28.5;12.6;   834
20/10/2023 23:00:00;   952;-99999;;   2.4; 31.5; 998.3; 28.5;12.6;   834
20/10/2023 22:45:00;   952;-99999;;   2.4; 31.5; 998.3; 28.5;12.6;   834
20/10/2023 22:30:00;   953;-99999;;   2.4; 31.5; 998.1; 29.6;12.6;   834
20/10/2023 22:15:00;   952;-99999;;   2.4; 31.5; 998.1; 29.6;12.6;   834
20/10/2023 22:00:00;   953;-99999;;   2.4; 31.5; 998.1; 29.6;12.6;   834
20/10/2023 21:45:00;   953;-99999;;   2.4; 31.5; 998.1; 29.6;12.6;   834
20/10/2023 21:30:00;   953;-99999;;   2.4; 31.5; 997.1; 31.0;12.6;   834
20/10/2023 21:15:00;   953;-99999;;   2.4; 31.5; 997.1; 31.0;12.6;   834
20/10/2023 21:00:00;   953;-99999;;   2.4; 31.5; 997.1; 31.0;12.6;   834
20/10/2023 20:45:00;   953;-99999;;   2.4; 31.5; 997.1; 31.0;12.6;   834
21/10/2023 20:30:00;   947;-99999;;   2.4; 31.5; 996.3; 31.0;13.0;   834
21/10/2023 20:15:00;   947;-99999;;   2.4; 31.5; 996.3; 31.0;13.0;   834
21/10/2023 20:00:00;   947;-99999;;   2.4; 31.5; 996.3; 31.0;13.0;   834
21/10/2023 19:45:00;   947;-99999;;   2.4; 31.5; 996.3; 31.0;13.0;   834
21/10/2023 19:30:00;   947;-99999;;   2.4; 31.5; 995.6; 32.7;13.4;   834
21/10/2023 19:15:00;   947;-99999;;   2.4; 31.5; 995.6; 32.7;13.4;   834
21/10/2023 19:00:00;   948;-99999;;   2.4; 31.5; 995.6; 32.7;13.4;   834
21/10/2023 18:45:00;   948;-99999;;   2.4; 31.5; 995.6; 32.7;13.4;   834
21/10/2023 18:30:00;   948;-99999;;   2.4; 31.5; 995.5; 34.2;13.4;   834
21/10/2023 18:15:00;   948;-99999;;   2.4; 31.5; 995.5; 34.2;13.4;   834
21/10/2023 18:00:00;   948;-99999;;   2.4; 31.5; 995.5; 34.2;13.4;   834
21/10/2023 17:45:00;   948;-99999;;   2.4; 31.5; 995.5; 34.2;13.4;   834
21/10/2023 17:30:00;   948;-99999;;   2.4; 31.4; 995.6; 35.0;13.4;   834
21/10/2023 17:15:00;   948;-99999;;   2.4; 31.4; 995.6; 35.0;13.4;   834
21/10/2023 17:00:00;   948;-99999;;   2.4; 31.4; 995.6; 35.0;13.4;   834
21/10/2023 16:45:00;   948;-99999;;   2.4; 31.4; 995.6; 35.0;13.4;   834
21/10/2023 16:30:00;   948;-99999;;   2.4; 31.4; 996.6; 35.8;13.5;   834
21/10/2023 16:15:00;   948;-99999;;   2.4; 31.4; 996.6; 35.8;13.5;   834
21/10/2023 16:00:00;   948;-99999;;   2.4; 31.4; 996.6; 35.8;13.5;   834
21/10/2023 15:45:00;   948;-99999;;   2.4; 31.4; 996.6; 35.8;13.5;   834
21/10/2023 15:30:00;   948;-99999;;   2.4; 31.4; 998.0; 38.0;13.2;   834
21/10/2023 15:15:00;   948;-99999;;   2.4; 31.4; 998.0; 38.0;13.2;   834
21/10/2023 15:00:00;   948;-99999;;   2.4; 31.4; 998.0; 38.0;13.2;   834
21/10/2023 14:45:00;   948;-99999;;   2.4; 31.4; 998.0; 38.0;13.2;   834
21/10/2023 14:30:00;   948;-99999;;   2.4; 31.4; 998.9; 38.5;13.7;   834
21/10/2023 14:15:00;   949;-99999;;   2.4; 31.4; 998.9; 38.5;13.7;   834
21/10/2023 14:00:00;   949;-99999;;   2.4; 31.4; 998.9; 38.5;13.7;   834
21/10/2023 13:45:00;   949;-99999;;   2.4; 31.4; 998.9; 38.5;13.7;   834
21/10/2023 13:30:00;   949;-99999;;   2.4; 31.4; 999.9; 36.8;13.7;   834
21/10/2023 13:15:00;   949;-99999;;   2.4; 31.4; 999.9; 36.8;13.7;   834
21/10/2023 13:00:00;   949;-99999;;   2.4; 31.4; 999.9; 36.8;13.7;   834
21/10/2023 12:45:00;   949;-99999;;   2.4; 31.4; 999.9; 36.8;13.7;   834
21/10/2023 12:30:00;   949;-99999;;   2.4; 31.4;1000.6; 35.0;13.7;   834
21/10/2023 12:15:00;   949;-99999;;   2.4; 31.4;1000.6; 35.0;13.7;   834
21/10/2023 12:00:00;   949;-99999;;   2.4; 31.4;1000.6; 35.0;13.7;   834
21/10/2023 11:45:00;   949;-99999;;   2.4; 31.4;1000.6; 35.0;13.7;   834
21/10/2023 11:30:00;   949;-99999;;   2.4; 31.4;1001.0; 32.7;13.5;   834
21/10/2023 11:15:00;   950;-99999;;   2.4; 31.4;1001.0; 32.7;13.5;   834
21/10/2023 11:00:00;   950;-99999;;   2.4; 31.4;1001.0; 32.7;13.5;   834
21/10/2023 10:45:00;   950;-99999;;   2.4; 31.4;1001.0; 32.7;13.5;   834
21/10/2023 10:30:00;   950;-99999;;   2.4; 31.5;1001.4; 30.4;13.4;   834
21/10/2023 10:15:00;   950;-99999;;   2.4; 31.5;1001.4; 30.4;13.4;   834
21/10/2023 10:00:00;   950;-99999;;   2.4; 31.5;1001.4; 30.4;13.4;   834
21/10/2023 09:45:00;   950;-99999;;   2.4; 31.5;1001.4; 30.4;13.4;   834
21/10/2023 09:30:00;   950;-99999;;   2.4; 31.5;1000.9; 27.4;13.4;   834
21/10/2023 09:15:00;   950;-99999;;   2.4; 31.5;1000.9; 27.4;13.4;   834
21/10/2023 09:00:00;   950;-99999;;   2.4; 31.5;1000.9; 27.4;13.4;   834
21/10/2023 08:45:00;   950;-99999;;   2.4; 31.5;1000.9; 27.4;13.4;   834
21/10/2023 08:30:00;   950;-99999;;   2.4; 31.5;1000.2; 24.8;12.9;   834
21/10/2023 08:15:00;   950;-99999;;   2.4; 31.5;1000.2; 24.8;12.9;   834
21/10/2023 08:00:00;   951;-99999;;   2.4; 31.5;1000.2; 24.8;12.9;   834
21/10/2023 07:45:00;   951;-99999;;   2.4; 31.5;1000.2; 24.8;12.9;   834
21/10/2023 07:30:00;   951;-99999;;   2.4; 31.5; 998.9; 24.2;12.5;   834
21/10/2023 07:15:00;   951;-99999;;   2.4; 31.5; 998.9; 24.2;12.5;   834
21/10/2023 07:00:00;   951;-99999;;   2.4; 31.5; 998.9; 24.2;12.5;   834
21/10/2023 06:45:00;   951;-99999;;   2.4; 31.5; 998.9; 24.2;12.5;   834
21/10/2023 06:30:00;   951;-99999;;   2.4; 31.5; 997.9; 24.6;12.5;   834
21/10/2023 06:15:00;   951;-99999;;   2.4; 31.5; 997.9; 24.6;12.5;   834
21/10/2023 06:00:00;   951;-99999;;   2.4; 31.5; 997.9; 24.6;12.5;   834
21/10/2023 05:45:00;   951;-99999;;   2.4; 31.5; 997.9; 24.6;12.5;   834
21/10/2023 05:30:00;   951;-99999;;   2.4; 31.5; 997.6; 24.8;12.5;   834
21/10/2023 05:15:00;   951;-99999;;   2.4; 31.5; 997.6; 24.8;12.5;   834
21/10/2023 05:00:00;   951;-99999;;   2.4; 31.5; 997.6; 24.8;12.5;   834
21/10/2023 04:45:00;   951;-99999;;   2.4; 31.5; 997.6; 24.8;12.5;   834
21/10/2023 04:30:00;   951;-99999;;   2.4; 31.5; 997.3; 25.0;12.5;   834
21/10/2023 04:15:00;   951;-99999;;   2.4; 31.5; 997.3; 25.0;12.5;   834
21/10/2023 04:00:00;   952;-99999;;   2.4; 31.5; 997.3; 25.0;12.5;   834
21/10/2023 03:45:00;   952;-99999;;   2.4; 31.5; 997.3; 25.0;12.5;   834
21/10/2023 03:30:00;   952;-99999;;   2.4; 31.5; 997.1; 25.4;12.6;   834
21/10/2023 03:15:00;   952;-99999;;   2.4; 31.5; 997.1; 25.4;12.6;   834
21/10/2023 03:00:00;   952;-99999;;   2.4; 31.5; 997.1; 25.4;12.6;   834
21/10/2023 02:45:00;   952;-99999;;   2.4; 31.5; 997.1; 25.4;12.6;   834
21/10/2023 02:30:00;   952;-99999;;   2.4; 31.5; 997.6; 25.9;12.6;   834
21/10/2023 02:15:00;   952;-99999;;   2.4; 31.5; 997.6; 25.9;12.6;   834
21/10/2023 02:00:00;   952;-99999;;   2.4; 31.5; 997.6; 25.9;12.6;   834
21/10/2023 01:45:00;   952;-99999;;   2.4; 31.5; 997.6; 25.9;12.6;   834
21/10/2023 01:30:00;   952;-99999;;   2.4; 31.5; 998.1; 26.6;12.6;   834
21/10/2023 01:15:00;   952;-99999;;   2.4; 31.5; 998.1; 26.6;12.6;   834
21/10/2023 01:00:00;   952;-99999;;   2.4; 31.5; 998.1; 26.6;12.6;   834
21/10/2023 00:45:00;   952;-99999;;   2.4; 31.5; 998.1; 26.6;12.6;   834
21/10/2023 00:30:00;   952;-99999;;   2.4; 31.5; 998.0; 27.5;12.6;   834
21/10/2023 00:15:00;   952;-99999;;   2.4; 31.5; 998.0; 27.5;12.6;   834
21/10/2023 00:00:00;   952;-99999;;   2.4; 31.5; 998.0; 27.5;12.6;   834
20/10/2023 23:45:00;   952;-99999;;   2.4; 31.5; 998.0; 27.5;12.6;   834
19/10/2023 23:30:00;   955;-99999;;   2.4; 31.5; 998.0; 26.1;12.9;   834
19/10/2023 23:15:00;   955;-99999;;   2.4; 31.5; 998.0; 26.1;12.9;   834
19/10/2023 23:00:00;   955;-99999;;   2.4; 31.5; 998.0; 26.1;12.9;   834
19/10/2023 22:45:00;   955;-99999;;   2.4; 31.5; 998.0; 26.1;12.9;   834
19/10/2023 22:30:00;   955;-99999;;   2.4; 31.5; 997.6; 26.6;12.9;   834
19/10/2023 22:15:00;   955;-99999;;   2.4; 31.5; 997.6; 26.6;12.9;   834
19/10/2023 22:00:00;   955;-99999;;   2.4; 31.5; 997.6; 26.6;12.9;   834
19/10/2023 21:45:00;   955;-99999;;   2.4; 31.5; 997.6; 26.6;12.9;   834
19/10/2023 21:30:00;   955;-99999;;   2.4; 31.5; 998.1; 28.1;12.6;   834
19/10/2023 21:15:00;   955;-99999;;   0.8; 31.5; 998.1; 28.1;12.6;   834
19/10/2023 21:00:00;   955;-99999;;   0.6; 31.5; 998.1; 28.1;12.6;   834
19/10/2023 20:45:00;   955;-99999;;   0.6; 31.5; 998.1; 28.1;12.6;   834
20/10/2023 20:30:00;   953;-99999;;   2.4; 31.5; 996.1; 33.1;13.0;   834
20/10/2023 20:15:00;   953;-99999;;   2.4; 31.5; 996.1; 33.1;13.0;   834
20/10/2023 20:00:00;   953;-99999;;   2.4; 31.5; 996.1; 33.1;13.0;   834
20/10/2023 19:45:00;   953;-99999;;   2.4; 31.5; 996.1; 33.1;13.0;   834
20/10/2023 19:30:00;   953;-99999;;   2.4; 31.5; 995.2; 36.2;13.3;   834
20/10/2023 19:15:00;   953;-99999;;   2.4; 31.5; 995.2; 36.2;13.3;   834
20/10/2023 19:00:00;   953;-99999;;   2.4; 31.5; 995.2; 36.2;13.3;   834
20/10/2023 18:45:00;   953;-99999;;   2.4; 31.5; 995.2; 36.2;13.3;   834
20/10/2023 18:30:00;   953;-99999;;   2.4; 31.5; 994.2; 38.8;13.4;   834
20/10/2023 18:15:00;   953;-99999;;   2.4; 31.5; 994.2; 38.8;13.4;   834
20/10/2023 18:00:00;   953;-99999;;   2.4; 31.5; 994.2; 38.8;13.4;   834
20/10/2023 17:45:00;   953;-99999;;   2.4; 31.5; 994.2; 38.8;13.4;   834
20/10/2023 17:30:00;   953;-99999;;   2.4; 31.5; 994.4; 39.8;13.4;   834
20/10/2023 17:15:00;   953;-99999;;   2.4; 31.5; 994.4; 39.8;13.4;   834
20/10/2023 17:00:00;   953;-99999;;   2.4; 31.5; 994.4; 39.8;13.4;   834
20/10/2023 16:45:00;   953;-99999;;   2.4; 31.5; 994.4; 39.8;13.4;   834
20/10/2023 16:30:00;   953;-99999;;   2.4; 31.5; 995.3; 40.4;13.3;   834
20/10/2023 16:15:00;   953;-99999;;   2.4; 31.5; 995.3; 40.4;13.3;   834
20/10/2023 16:00:00;   953;-99999;;   2.4; 31.5; 995.3; 40.4;13.3;   834
20/10/2023 15:45:00;   953;-99999;;   2.4; 31.5; 995.3; 40.4;13.3;   834
20/10/2023 15:30:00;   953;-99999;;   2.4; 31.5; 997.0; 39.4;13.2;   834
20/10/2023 15:15:00;   953;-99999;;   2.4; 31.5; 997.0; 39.4;13.2;   834
20/10/2023 15:00:00;   953;-99999;;   2.4; 31.5; 997.0; 39.4;13.2;   834
20/10/2023 14:45:00;   953;-99999;;   2.4; 31.5; 997.0; 39.4;13.2;   834
20/10/2023 14:30:00;   953;-99999;;   2.4; 31.5; 998.2; 39.3;13.6;   834
20/10/2023 14:15:00;   953;-99999;;   2.4; 31.5; 998.2; 39.3;13.6;   834
20/10/2023 14:00:00;   953;-99999;;   2.4; 31.5; 998.2; 39.3;13.6;   834
20/10/2023 13:45:00;   954;-99999;;   2.4; 31.5; 998.2; 39.3;13.6;   834
20/10/2023 11:30:00;   954;-99999;;   2.4; 31.5;1000.9; 33.0;13.6;   834
20/10/2023 11:15:00;   954;-99999;;   2.4; 31.5;1000.9; 33.0;13.6;   834
20/10/2023 11:00:00;   954;-99999;;   2.4; 31.5;1000.9; 33.0;13.6;   834
20/10/2023 10:45:00;   954;-99999;;   2.4; 31.5;1000.9; 33.0;13.6;   834
20/10/2023 10:30:00;   954;-99999;;   2.4; 31.5;1001.0; 30.1;13.5;   834
20/10/2023 10:15:00;   954;-99999;;   2.4; 31.5;1001.0; 30.1;13.5;   834
20/10/2023 10:00:00;   954;-99999;;   2.4; 31.5;1001.0; 30.1;13.5;   834
20/10/2023 09:45:00;   954;-99999;;   2.4; 31.5;1001.0; 30.1;13.5;   834
19/10/2023 14:30:00;   956;-99888;;   0.2; 31.5; 998.3; 39.1;13.6;   834
19/10/2023 14:15:00;   956;-99888;;   0.2; 31.5; 998.3; 39.1;13.6;   834
19/10/2023 14:00:00;   956;-99888;;   0.2; 31.5; 998.3; 39.1;13.6;   834
19/10/2023 13:45:00;   956;-99888;;   0.2; 31.5; 998.3; 39.1;13.6;   834
19/10/2023 13:30:00;   956;-99888;;   0.2; 31.5; 999.3; 37.9;13.7;   834
19/10/2023 13:15:00;   956;-99888;;   0.2; 31.5; 999.3; 37.9;13.7;   834
19/10/2023 13:00:00;   956;-99888;;   0.2; 31.5; 999.3; 37.9;13.7;   834
19/10/2023 12:45:00;   956;-99888;;   0.2; 31.5; 999.3; 37.9;13.7;   834
19/10/2023 12:30:00;   956;//////;;   0.2; 31.5;1000.5; 36.2;13.7;   834
19/10/2023 12:15:00;   956;//////;;   0.2; 31.5;1000.5; 36.2;13.7;   834
19/10/2023 12:00:00;   956;//////;;   0.2; 31.5;1000.5; 36.2;13.7;   834
19/10/2023 11:45:00;   956;//////;;   0.2; 31.5;1000.5; 36.2;13.7;   834
19/10/2023 11:30:00;   956;//////;;   0.2; 31.4;1001.1; 34.5;13.6;   834
19/10/2023 11:15:00;   956;//////;;   0.2; 31.4;1001.1; 34.5;13.6;   834
19/10/2023 11:00:00;   956;//////;;   0.2; 31.4;1001.1; 34.5;13.6;   834
19/10/2023 10:45:00;   956;//////;;   0.2; 31.4;1001.1; 34.5;13.6;   834
19/10/2023 10:30:00;   956;//////;;   0.2; 31.4;1001.3; 31.7;13.5;   834
19/10/2023 10:15:00;   956;//////;;   0.2; 31.4;1001.3; 31.7;13.5;   834
19/10/2023 10:00:00;   956;//////;;   0.2; 31.4;1001.3; 31.7;13.5;   834
19/10/2023 09:45:00;   956;//////;;   0.2; 31.4;1001.3; 31.7;13.5;   834
19/10/2023 09:30:00;   956;//////;;   0.2; 31.4;1000.6; 27.8;13.4;   834
19/10/2023 09:15:00;   956;//////;;   0.2; 31.4;1000.6; 27.8;13.4;   834
19/10/2023 09:00:00;   956;//////;;   0.2; 31.4;1000.6; 27.8;13.4;   834
19/10/2023 08:45:00;   956;//////;;   0.2; 31.4;1000.6; 27.8;13.4;   834
19/10/2023 08:30:00;   956;//////;;   0.2; 31.4; 999.3; 24.9;12.7;   834
19/10/2023 08:15:00;   956;//////;;   0.2; 31.4; 999.3; 24.9;12.7;   834
19/10/2023 08:00:00;   956;//////;;   0.2; 31.4; 999.3; 24.9;12.7;   834
19/10/2023 07:45:00;   956;//////;;   0.2; 31.4; 999.3; 24.9;12.7;   834
19/10/2023 07:30:00;   956;//////;;   0.2; 31.5; 998.6; 24.8;12.9;   834
19/10/2023 07:15:00;   956;//////;;   0.2; 31.5; 998.6; 24.8;12.9;   834
19/10/2023 07:00:00;   956;//////;;   0.2; 31.5; 998.6; 24.8;12.9;   834
19/10/2023 06:45:00;   956;//////;;   0.2; 31.5; 998.6; 24.8;12.9;   834
19/10/2023 06:30:00;   956;//////;;   0.2; 31.5; 997.8; 25.1;12.9;   834
