Data Hora;Nivel_Sensor(cm);Nivel_Display(cm);Chuva(mm);Chuva_Acum_Datalogger(mm);Temp_H2O;Press_Atm(mb);Temp_Int(C);Bateria(V);OffSet(cm)
05/10/2023 23:30:00;    39;;;   7.6; 28.0; 964.2; 30.9;12.9;   -30
05/10/2023 23:45:00;    39;;;   7.6; 28.0; 964.2; 30.9;12.9;   -30
06/10/2023 00:00:00;    39;;;   7.6; 28.0; 964.2; 30.9;12.9;   -30
06/10/2023 00:15:00;    39;;;   7.6; 28.0; 964.2; 30.9;12.9;   -30
06/10/2023 00:30:00;    39;;;   7.6; 27.8; 963.5; 30.1;12.9;   -30
06/10/2023 00:45:00;    39;;;   7.6; 27.8; 963.5; 30.1;12.9;   -30
06/10/2023 01:00:00;    39;;;   7.6; 27.8; 963.5; 30.1;12.9;   -30
06/10/2023 01:15:00;    39;;;   7.6; 27.8; 963.5; 30.1;12.9;   -30
06/10/2023 01:30:00;    39;;;   7.6; 27.8; 962.9; 29.3;12.9;   -30
06/10/2023 01:45:00;    39;;;   7.6; 27.8; 962.9; 29.3;12.9;   -30
06/10/2023 02:00:00;    39;;;   7.6; 27.8; 962.9; 29.3;12.9;   -30
06/10/2023 02:15:00;    39;;;   7.6; 27.8; 962.9; 29.3;12.9;   -30
06/10/2023 02:30:00;    39;;;   7.6; 27.8; 962.9; 28.2;12.9;   -30
06/10/2023 02:45:00;    39;;;   7.6; 27.8; 962.9; 28.2;12.9;   -30
06/10/2023 03:00:00;    39;;;   7.6; 27.8; 962.9; 28.2;12.9;   -30
06/10/2023 03:15:00;    39;;;   7.6; 27.8; 962.9; 28.2;12.9;   -30
06/10/2023 03:30:00;    39;;;   7.6; 27.8; 963.3; 27.3;12.9;   -30
06/10/2023 03:45:00;    39;;;   7.6; 27.8; 963.3; 27.3;12.9;   -30
06/10/2023 04:00:00;    39;;;   7.6; 27.8; 963.3; 27.3;12.9;   -30
06/10/2023 04:15:00;    39;;;   7.6; 27.8; 963.3; 27.3;12.9;   -30
06/10/2023 04:30:00;    39;;;   7.6; 27.7; 963.9; 26.8;12.9;   -30
06/10/2023 04:45:00;    39;;;   7.6; 27.7; 963.9; 26.8;12.9;   -30
06/10/2023 05:00:00;    39;;;   7.6; 27.7; 963.9; 26.8;12.9;   -30
06/10/2023 05:15:00;    39;;;   7.6; 27.7; 963.9; 26.8;12.9;   -30
06/10/2023 05:30:00;    39;;;   7.6; 27.6; 965.2; 26.2;12.8;   -30
06/10/2023 05:45:00;    39;;;   7.6; 27.6; 965.2; 26.2;12.8;   -30
06/10/2023 06:00:00;    39;;;   7.6; 27.6; 965.2; 26.2;12.8;   -30
06/10/2023 06:15:00;    39;;;   7.6; 27.6; 965.2; 26.2;12.8;   -30
06/10/2023 06:30:00;    39;;;   7.6; 27.7; 965.7; 26.4;13.1;   -30
06/10/2023 06:45:00;    39;;;   7.6; 27.7; 965.7; 26.4;13.1;   -30
06/10/2023 07:00:00;    39;;;   7.6; 27.7; 965.7; 26.4;13.1;   -30
06/10/2023 07:15:00;    39;;;   7.6; 27.7; 965.7; 26.4;13.1;   -30
06/10/2023 07:30:00;    39;;;   7.6; 27.6; 966.5; 27.9;13.7;   -30
06/10/2023 07:45:00;    39;;;   7.6; 27.6; 966.5; 27.9;13.7;   -30
06/10/2023 08:00:00;    39;;;   7.6; 27.6; 966.5; 27.9;13.7;   -30
06/10/2023 08:15:00;    39;;;   7.6; 27.6; 966.5; 27.9;13.7;   -30
06/10/2023 08:30:00;    39;;;   7.6; 27.7; 966.7; 29.2;14.1;   -30
06/10/2023 08:45:00;    39;;;   7.6; 27.7; 966.7; 29.2;14.1;   -30
06/10/2023 09:00:00;    39;;;   7.6; 27.7; 966.7; 29.2;14.1;   -30
06/10/2023 09:15:00;    39;;;   7.6; 27.7; 966.7; 29.2;14.1;   -30
06/10/2023 09:30:00;    39;;;   7.6; 28.1; 966.4; 31.9;14.1;   -30
06/10/2023 09:45:00;    39;;;   7.6; 28.1; 966.4; 31.9;14.1;   -30
06/10/2023 10:00:00;    39;;;   7.6; 28.1; 966.4; 31.9;14.1;   -30
06/10/2023 10:15:00;    39;;;   7.6; 28.1; 966.4; 31.9;14.1;   -30
06/10/2023 10:30:00;    39;;;   7.6; 28.4; 965.5; 35.0;14.0;   -30
06/10/2023 10:45:00;    39;;;   7.6; 28.4; 965.5; 35.0;14.0;   -30
06/10/2023 11:00:00;    39;;;   7.6; 28.4; 965.5; 35.0;14.0;   -30
06/10/2023 11:15:00;    39;;;   7.6; 28.4; 965.5; 35.0;14.0;   -30
06/10/2023 11:30:00;    39;;;   7.6; 28.9; 964.8; 37.2;13.9;   -30
06/10/2023 11:45:00;    39;;;   7.6; 28.9; 964.8; 37.2;13.9;   -30
06/10/2023 12:00:00;    39;;;   7.6; 28.9; 964.8; 37.2;13.9;   -30
06/10/2023 12:15:00;    39;;;   7.6; 28.9; 964.8; 37.2;13.9;   -30
06/10/2023 12:30:00;    39;;;   7.6; 29.0; 963.7; 39.1;13.9;   -30
06/10/2023 12:45:00;    39;;;   7.6; 29.0; 963.7; 39.1;13.9;   -30
06/10/2023 13:00:00;    39;;;   7.6; 29.0; 963.7; 39.1;13.9;   -30
06/10/2023 13:15:00;    39;;;   7.6; 29.0; 963.7; 39.1;13.9;   -30
06/10/2023 13:30:00;    39;;;   7.6; 29.2; 962.8; 39.3;13.8;   -30
06/10/2023 13:45:00;    39;;;   7.6; 29.2; 962.8; 39.3;13.8;   -30
06/10/2023 14:00:00;    38;;;   7.6; 29.2; 962.8; 39.3;13.8;   -30
06/10/2023 14:15:00;    39;;;   7.6; 29.2; 962.8; 39.3;13.8;   -30
06/10/2023 14:30:00;    39;;;   7.6; 29.2; 962.0; 39.9;13.6;   -30
06/10/2023 14:45:00;    39;;;   7.6; 29.2; 962.0; 39.9;13.6;   -30
06/10/2023 15:00:00;    39;;;   7.6; 29.2; 962.0; 39.9;13.6;   -30
06/10/2023 15:15:00;    39;;;   7.6; 29.2; 962.0; 39.9;13.6;   -30
06/10/2023 15:30:00;    39;;;   7.6; 29.2; 961.8; 40.2;13.5;   -30
06/10/2023 15:45:00;    39;;;   7.6; 29.2; 961.8; 40.2;13.5;   -30
06/10/2023 16:00:00;    39;;;   7.6; 29.2; 961.8; 40.2;13.5;   -30
06/10/2023 16:15:00;    39;;;   7.6; 29.2; 961.8; 40.2;13.5;   -30
06/10/2023 16:30:00;    39;;;   7.6; 29.0; 962.0; 38.4;13.5;   -30
06/10/2023 16:45:00;    39;;;   7.6; 29.0; 962.0; 38.4;13.5;   -30
06/10/2023 17:00:00;    39;;;   7.6; 29.0; 962.0; 38.4;13.5;   -30
06/10/2023 17:15:00;    39;;;   7.6; 29.0; 962.0; 38.4;13.5;   -30
06/10/2023 17:30:00;    39;;;   7.6; 28.9; 962.4; 36.3;13.3;   -30
06/10/2023 17:45:00;    39;;;   7.6; 28.9; 962.4; 36.3;13.3;   -30
06/10/2023 18:00:00;    38;;;   7.6; 28.9; 962.4; 36.3;13.3;   -30
06/10/2023 18:15:00;    38;;;   7.6; 28.9; 962.4; 36.3;13.3;   -30
06/10/2023 18:30:00;    38;;;   7.6; 28.6; 963.0; 34.6;13.0;   -30
06/10/2023 18:45:00;    38;;;   7.6; 28.6; 963.0; 34.6;13.0;   -30
06/10/2023 19:00:00;    38;;;   7.6; 28.6; 963.0; 34.6;13.0;   -30
06/10/2023 19:15:00;    38;;;   7.6; 28.6; 963.0; 34.6;13.0;   -30
06/10/2023 21:30:00;    38;;;   7.6; 28.3; 965.6; 31.1;12.9;   -30
06/10/2023 21:45:00;    38;;;   7.6; 28.3; 965.6; 31.1;12.9;   -30
06/10/2023 22:00:00;    38;;;   7.6; 28.3; 965.6; 31.1;12.9;   -30
06/10/2023 22:15:00;    38;;;   7.6; 28.3; 965.6; 31.1;12.9;   -30
06/10/2023 22:30:00;    38;;;   7.6; 28.2; 965.7; 30.9;12.9;   -30
06/10/2023 22:45:00;    38;;;   7.6; 28.2; 965.7; 30.9;12.9;   -30
06/10/2023 23:00:00;    38;;;   7.6; 28.2; 965.7; 30.9;12.9;   -30
06/10/2023 23:15:00;    38;;;   7.6; 28.2; 965.7; 30.9;12.9;   -30
07/10/2023 00:30:00;    38;;;   7.6; 28.0; 965.0; 29.1;12.9;   -30
07/10/2023 00:45:00;    38;;;   7.6; 28.0; 965.0; 29.1;12.9;   -30
07/10/2023 01:00:00;    38;;;   7.6; 28.0; 965.0; 29.1;12.9;   -30
07/10/2023 01:15:00;    38;;;   7.6; 28.0; 965.0; 29.1;12.9;   -30
07/10/2023 01:30:00;    38;;;   7.6; 27.9; 964.9; 28.1;12.9;   -30
07/10/2023 01:45:00;    38;;;   7.6; 27.9; 964.9; 28.1;12.9;   -30
07/10/2023 02:00:00;    38;;;   7.6; 27.9; 964.9; 28.1;12.9;   -30
07/10/2023 02:15:00;    38;;;   7.6; 27.9; 964.9; 28.1;12.9;   -30
07/10/2023 02:30:00;    38;;;   7.6; 27.7; 964.8; 27.1;12.9;   -30
07/10/2023 02:45:00;    38;;;   7.6; 27.7; 964.8; 27.1;12.9;   -30
07/10/2023 03:00:00;    38;;;   7.6; 27.7; 964.8; 27.1;12.9;   -30
07/10/2023 03:15:00;    38;;;   7.6; 27.7; 964.8; 27.1;12.9;   -30
07/10/2023 03:30:00;    38;;;   7.6; 27.7; 965.2; 26.2;12.9;   -30
07/10/2023 03:45:00;    38;;;   7.6; 27.7; 965.2; 26.2;12.9;   -30
07/10/2023 04:00:00;    38;;;   7.6; 27.7; 965.2; 26.2;12.9;   -30
07/10/2023 04:15:00;    38;;;   7.6; 27.7; 965.2; 26.2;12.9;   -30
07/10/2023 04:30:00;    38;;;   7.6; 27.5; 966.1; 25.4;12.8;   -30
07/10/2023 04:45:00;    38;;;   7.6; 27.5; 966.1; 25.4;12.8;   -30
07/10/2023 05:00:00;    38;;;   7.6; 27.5; 966.1; 25.4;12.8;   -30
07/10/2023 05:15:00;    38;;;   7.6; 27.5; 966.1; 25.4;12.8;   -30
07/10/2023 05:30:00;    38;;;   7.6; 27.4; 967.0; 24.7;12.8;   -30
07/10/2023 05:45:00;    38;;;   7.6; 27.4; 967.0; 24.7;12.8;   -30
07/10/2023 06:00:00;    38;;;   7.6; 27.4; 967.0; 24.7;12.8;   -30
07/10/2023 06:15:00;    38;;;   7.6; 27.4; 967.0; 24.7;12.8;   -30
07/10/2023 06:30:00;    38;;;   7.6; 27.5; 967.5; 25.6;13.4;   -30
07/10/2023 06:45:00;    38;;;   7.6; 27.5; 967.5; 25.6;13.4;   -30
07/10/2023 07:00:00;    38;;;   7.6; 27.5; 967.5; 25.6;13.4;   -30
07/10/2023 07:15:00;    38;;;   7.6; 27.5; 967.5; 25.6;13.4;   -30
07/10/2023 07:30:00;    38;;;   7.6; 27.6; 968.6; 27.5;13.5;   -30
07/10/2023 07:45:00;    38;;;   7.6; 27.6; 968.6; 27.5;13.5;   -30
07/10/2023 08:00:00;    38;;;   7.6; 27.6; 968.6; 27.5;13.5;   -30
07/10/2023 08:15:00;    38;;;   7.6; 27.6; 968.6; 27.5;13.5;   -30
07/10/2023 08:30:00;    38;;;   7.6; 27.8; 968.6; 29.5;14.1;   -30
07/10/2023 08:45:00;    38;;;   7.6; 27.8; 968.6; 29.5;14.1;   -30
07/10/2023 09:00:00;    38;;;   7.6; 27.8; 968.6; 29.5;14.1;   -30
07/10/2023 09:15:00;    38;;;   7.6; 27.8; 968.6; 29.5;14.1;   -30
07/10/2023 09:30:00;    38;;;   7.6; 28.3; 968.3; 31.9;14.1;   -30
07/10/2023 09:45:00;    38;;;   7.6; 28.3; 968.3; 31.9;14.1;   -30
