Data-Hora;Nivel_Sensor(cm);Nivel_Display(cm);Chuva(mm);Chuva_Acum_Datalogger(mm);Temp_H2O;Press_Atm(mb);Temp_Int(C);Bateria(V);OffSet(cm);vazao(m3_s)
07/10/2023 22:00:00;177.00;;0.00;;;;;;;2.59
07/10/2023 23:00:00;175.00;;0.00;;;;;;;2.20
08/10/2023 00:00:00;173.00;;0.00;;;;;;;1.84
08/10/2023 01:00:00;170.00;;0.00;;;;;;;1.35
08/10/2023 02:00:00;169.00;;1.20;;;;;;;1.20
08/10/2023 03:00:00;168.00;;0.00;;;;;;;1.05
08/10/2023 04:00:00;168.00;;0.00;;;;;;;1.05
08/10/2023 05:00:00;168.00;;0.00;;;;;;;1.05
08/10/2023 06:00:00;168.00;;0.00;;;;;;;1.05
08/10/2023 07:00:00;167.00;;0.00;;;;;;;0.91
08/10/2023 08:00:00;163.00;;0.00;;;;;;;0.44
08/10/2023 09:00:00;162.00;;0.00;;;;;;;0.34
08/10/2023 10:00:00;161.00;;0.00;;;;;;;0.26
08/10/2023 11:00:00;160.00;;0.00;;;;;;;0.18
08/10/2023 12:00:00;159.00;;0.00;;;;;;;
08/10/2023 13:00:00;157.00;;0.00;;;;;;;
08/10/2023 14:00:00;157.00;;0.00;;;;;;;
08/10/2023 15:00:00;157.00;;0.00;;;;;;;
08/10/2023 16:00:00;159.00;;0.00;;;;;;;
08/10/2023 17:00:00;160.00;;0.00;;;;;;;0.18
08/10/2023 18:00:00;163.00;;0.00;;;;;;;0.44
08/10/2023 19:00:00;164.00;;0.00;;;;;;;0.55
08/10/2023 23:00:00;166.00;;0.00;;;;;;;0.78
09/10/2023 00:00:00;165.00;;0.00;;;;;;;0.66
09/10/2023 01:00:00;165.00;;0.00;;;;;;;0.66
09/10/2023 02:00:00;165.00;;0.00;;;;;;;0.66
09/10/2023 03:00:00;165.00;;0.00;;;;;;;0.66
09/10/2023 04:00:00;165.00;;0.00;;;;;;;0.66
09/10/2023 05:00:00;165.00;;0.00;;;;;;;0.66
09/10/2023 06:00:00;165.00;;0.00;;;;;;;0.66
09/10/2023 07:00:00;165.00;;0.00;;;;;;;0.66
09/10/2023 08:00:00;163.00;;0.00;;;;;;;0.44
09/10/2023 09:00:00;161.00;;0.00;;;;;;;0.26
09/10/2023 10:00:00;161.00;;0.00;;;;;;;0.26
09/10/2023 11:00:00;159.00;;0.00;;;;;;;
09/10/2023 12:00:00;158.00;;0.00;;;;;;;
09/10/2023 13:00:00;157.00;;0.00;;;;;;;
09/10/2023 14:00:00;157.00;;0.00;;;;;;;
09/10/2023 15:00:00;157.00;;0.00;;;;;;;
09/10/2023 16:00:00;159.00;;0.00;;;;;;;
09/10/2023 17:00:00;160.00;;0.00;;;;;;;0.18
09/10/2023 18:00:00;162.00;;0.00;;;;;;;0.34
09/10/2023 19:00:00;164.00;;0.00;;;;;;;0.55
09/10/2023 21:00:00;166.00;;0.00;;;;;;;0.78
09/10/2023 22:00:00;165.00;;0.00;;;;;;;0.66
09/10/2023 23:00:00;166.00;;0.00;;;;;;;0.78
10/10/2023 00:00:00;166.00;;0.00;;;;;;;0.78
