Data-Hora;Nivel_Sensor(cm);Nivel_Display(cm);Chuva(mm);Chuva_Acum_Datalogger(mm);Temp_H2O;Press_Atm(mb);Temp_Int(C);Bateria(V);OffSet(cm);vazao(m3_s)
01/05/2023 00:00:00;76.00;;0.00;;;;;;;
01/05/2023 01:00:00;77.00;;0.00;;;;;;;
01/05/2023 02:00:00;76.00;;0.00;;;;;;;
01/05/2023 03:00:00;77.00;;0.00;;;;;;;
01/05/2023 04:00:00;76.00;;0.00;;;;;;;
01/05/2023 05:00:00;76.00;;0.00;;;;;;;
01/05/2023 06:00:00;76.00;;0.00;;;;;;;
01/05/2023 07:00:00;76.00;;0.00;;;;;;;
01/05/2023 08:00:00;75.00;;0.00;;;;;;;
01/05/2023 09:00:00;75.00;;0.00;;;;;;;
01/05/2023 10:00:00;75.00;;0.00;;;;;;;
01/05/2023 11:00:00;75.00;;0.00;;;;;;;
01/05/2023 12:00:00;74.00;;0.00;;;;;;;
01/05/2023 13:00:00;74.00;;0.00;;;;;;;
01/05/2023 14:00:00;73.00;;0.00;;;;;;;
01/05/2023 15:00:00;73.00;;0.00;;;;;;;
01/05/2023 16:00:00;73.00;;0.00;;;;;;;
01/05/2023 17:00:00;73.00;;0.00;;;;;;;
01/05/2023 18:00:00;73.00;;0.00;;;;;;;
01/05/2023 19:00:00;73.00;;0.00;;;;;;;
01/05/2023 20:00:00;73.00;;0.00;;;;;;;
01/05/2023 21:00:00;74.00;;0.00;;;;;;;
01/05/2023 22:00:00;75.00;;0.00;;;;;;;
01/05/2023 23:00:00;75.00;;0.00;;;;;;;
02/05/2023 00:00:00;75.00;;0.00;;;;;;;
02/05/2023 01:00:00;76.00;;0.00;;;;;;;
02/05/2023 02:00:00;76.00;;0.00;;;;;;;
02/05/2023 03:00:00;76.00;;0.00;;;;;;;
02/05/2023 04:00:00;76.00;;0.00;;;;;;;
02/05/2023 05:00:00;76.00;;0.00;;;;;;;
02/05/2023 06:00:00;76.00;;0.00;;;;;;;
02/05/2023 07:00:00;75.00;;0.00;;;;;;;
02/05/2023 08:00:00;75.00;;0.00;;;;;;;
02/05/2023 09:00:00;75.00;;0.00;;;;;;;
02/05/2023 10:00:00;74.00;;0.00;;;;;;;
02/05/2023 11:00:00;75.00;;0.00;;;;;;;
02/05/2023 12:00:00;75.00;;0.00;;;;;;;
02/05/2023 13:00:00;75.00;;0.00;;;;;;;
02/05/2023 14:00:00;75.00;;0.00;;;;;;;
02/05/2023 15:00:00;77.00;;0.00;;;;;;;
02/05/2023 16:00:00;77.00;;0.00;;;;;;;
02/05/2023 17:00:00;78.00;;0.00;;;;;;;
02/05/2023 18:00:00;79.00;;0.00;;;;;;;
02/05/2023 19:00:00;79.00;;0.00;;;;;;;
02/05/2023 20:00:00;79.00;;0.00;;;;;;;
02/05/2023 21:00:00;79.00;;0.00;;;;;;;
02/05/2023 22:00:00;79.00;;0.00;;;;;;;
02/05/2023 23:00:00;79.00;;0.00;;;;;;;
03/05/2023 00:00:00;78.00;;0.00;;;;;;;
03/05/2023 01:00:00;79.00;;0.00;;;;;;;
03/05/2023 02:00:00;78.00;;0.00;;;;;;;
03/05/2023 03:00:00;78.00;;0.00;;;;;;;
03/05/2023 04:00:00;78.00;;0.00;;;;;;;
03/05/2023 05:00:00;78.00;;0.00;;;;;;;
03/05/2023 06:00:00;78.00;;0.00;;;;;;;
03/05/2023 07:00:00;78.00;;0.00;;;;;;;
03/05/2023 08:00:00;78.00;;0.00;;;;;;;
03/05/2023 09:00:00;78.00;;0.00;;;;;;;
03/05/2023 10:00:00;78.00;;0.00;;;;;;;
03/05/2023 11:00:00;79.00;;0.00;;;;;;;
03/05/2023 12:00:00;80.00;;0.00;;;;;;;
03/05/2023 13:00:00;81.00;;0.00;;;;;;;
03/05/2023 14:00:00;83.00;;0.00;;;;;;;
03/05/2023 15:00:00;87.00;;0.00;;;;;;;
03/05/2023 16:00:00;90.00;;0.00;;;;;;;
03/05/2023 17:00:00;92.00;;0.00;;;;;;;
03/05/2023 18:00:00;94.00;;0.00;;;;;;;
03/05/2023 19:00:00;96.00;;0.00;;;;;;;
03/05/2023 20:00:00;97.00;;0.00;;;;;;;
03/05/2023 21:00:00;98.00;;0.00;;;;;;;
03/05/2023 22:00:00;98.00;;0.00;;;;;;;
03/05/2023 23:00:00;98.00;;0.00;;;;;;;
04/05/2023 00:00:00;99.00;;0.00;;;;;;;
04/05/2023 01:00:00;99.00;;0.00;;;;;;;
04/05/2023 02:00:00;102.00;;0.00;;;;;;;
04/05/2023 03:00:00;103.00;;0.00;;;;;;;
04/05/2023 04:00:00;103.00;;0.00;;;;;;;
04/05/2023 05:00:00;104.00;;0.00;;;;;;;
04/05/2023 06:00:00;104.00;;0.00;;;;;;;
04/05/2023 07:00:00;105.00;;0.00;;;;;;;
04/05/2023 08:00:00;104.00;;0.00;;;;;;;
04/05/2023 09:00:00;105.00;;0.00;;;;;;;
04/05/2023 10:00:00;103.00;;0.00;;;;;;;
04/05/2023 11:00:00;103.00;;0.00;;;;;;;
04/05/2023 12:00:00;104.00;;0.00;;;;;;;
04/05/2023 13:00:00;103.00;;0.00;;;;;;;
04/05/2023 14:00:00;104.00;;0.00;;;;;;;
04/05/2023 15:00:00;102.00;;0.00;;;;;;;
04/05/2023 16:00:00;103.00;;0.00;;;;;;;
04/05/2023 17:00:00;100.00;;0.00;;;;;;;
04/05/2023 18:00:00;101.00;;0.00;;;;;;;
04/05/2023 19:00:00;100.00;;0.00;;;;;;;
04/05/2023 20:00:00;100.00;;0.00;;;;;;;
04/05/2023 21:00:00;99.00;;0.00;;;;;;;
04/05/2023 22:00:00;99.00;;0.00;;;;;;;
04/05/2023 23:00:00;98.00;;0.00;;;;;;;
05/05/2023 00:00:00;96.00;;0.00;;;;;;;
05/05/2023 01:00:00;97.00;;0.00;;;;;;;
05/05/2023 02:00:00;96.00;;0.00;;;;;;;
05/05/2023 03:00:00;95.00;;0.00;;;;;;;
05/05/2023 04:00:00;94.00;;0.00;;;;;;;
05/05/2023 05:00:00;92.00;;0.00;;;;;;;
05/05/2023 06:00:00;92.00;;0.00;;;;;;;
05/05/2023 07:00:00;92.00;;0.00;;;;;;;
05/05/2023 08:00:00;92.00;;0.00;;;;;;;
05/05/2023 09:00:00;91.00;;0.00;;;;;;;
05/05/2023 10:00:00;90.00;;0.00;;;;;;;
05/05/2023 11:00:00;91.00;;0.00;;;;;;;
05/05/2023 12:00:00;90.00;;0.00;;;;;;;
05/05/2023 13:00:00;90.00;;0.00;;;;;;;
05/05/2023 14:00:00;90.00;;0.00;;;;;;;
05/05/2023 15:00:00;90.00;;0.00;;;;;;;
05/05/2023 16:00:00;90.00;;0.00;;;;;;;
05/05/2023 17:00:00;90.00;;0.00;;;;;;;
05/05/2023 18:00:00;89.00;;0.00;;;;;;;
05/05/2023 19:00:00;88.00;;0.00;;;;;;;
05/05/2023 20:00:00;88.00;;0.00;;;;;;;
05/05/2023 21:00:00;88.00;;0.00;;;;;;;
05/05/2023 22:00:00;87.00;;0.00;;;;;;;
05/05/2023 23:00:00;87.00;;0.00;;;;;;;
06/05/2023 00:00:00;86.00;;0.00;;;;;;;
06/05/2023 01:00:00;86.00;;0.00;;;;;;;
06/05/2023 02:00:00;85.00;;0.00;;;;;;;
06/05/2023 03:00:00;85.00;;0.00;;;;;;;
06/05/2023 04:00:00;85.00;;0.00;;;;;;;
06/05/2023 05:00:00;85.00;;0.00;;;;;;;
06/05/2023 06:00:00;83.00;;0.00;;;;;;;
06/05/2023 07:00:00;84.00;;0.00;;;;;;;
06/05/2023 08:00:00;84.00;;0.00;;;;;;;
06/05/2023 09:00:00;82.00;;0.00;;;;;;;
06/05/2023 10:00:00;82.00;;0.00;;;;;;;
06/05/2023 11:00:00;81.00;;0.00;;;;;;;
06/05/2023 12:00:00;81.00;;0.00;;;;;;;
06/05/2023 13:00:00;81.00;;0.00;;;;;;;
06/05/2023 14:00:00;80.00;;0.00;;;;;;;
06/05/2023 15:00:00;80.00;;0.00;;;;;;;
06/05/2023 16:00:00;80.00;;0.00;;;;;;;
06/05/2023 17:00:00;80.00;;0.00;;;;;;;
06/05/2023 18:00:00;80.00;;0.00;;;;;;;
06/05/2023 19:00:00;80.00;;0.00;;;;;;;
06/05/2023 20:00:00;80.00;;0.00;;;;;;;
06/05/2023 21:00:00;80.00;;0.00;;;;;;;
06/05/2023 22:00:00;80.00;;0.00;;;;;;;
06/05/2023 23:00:00;80.00;;0.00;;;;;;;
07/05/2023 00:00:00;80.00;;0.00;;;;;;;
07/05/2023 01:00:00;79.00;;0.00;;;;;;;
07/05/2023 02:00:00;79.00;;0.00;;;;;;;
07/05/2023 03:00:00;79.00;;0.00;;;;;;;
07/05/2023 04:00:00;79.00;;0.00;;;;;;;
07/05/2023 05:00:00;78.00;;0.00;;;;;;;
07/05/2023 06:00:00;78.00;;0.00;;;;;;;
07/05/2023 07:00:00;78.00;;0.00;;;;;;;
07/05/2023 08:00:00;78.00;;0.00;;;;;;;
07/05/2023 09:00:00;78.00;;0.00;;;;;;;
07/05/2023 10:00:00;77.00;;0.00;;;;;;;
07/05/2023 11:00:00;77.00;;0.00;;;;;;;
07/05/2023 12:00:00;77.00;;0.00;;;;;;;
07/05/2023 13:00:00;78.00;;0.00;;;;;;;
07/05/2023 14:00:00;77.00;;0.00;;;;;;;
07/05/2023 15:00:00;77.00;;0.00;;;;;;;
07/05/2023 16:00:00;77.00;;0.00;;;;;;;
07/05/2023 17:00:00;78.00;;0.00;;;;;;;
07/05/2023 18:00:00;77.00;;0.00;;;;;;;
07/05/2023 19:00:00;78.00;;0.00;;;;;;;
07/05/2023 20:00:00;78.00;;0.00;;;;;;;
07/05/2023 21:00:00;78.00;;0.00;;;;;;;
07/05/2023 22:00:00;78.00;;0.00;;;;;;;
07/05/2023 23:00:00;78.00;;0.00;;;;;;;
08/05/2023 00:00:00;78.00;;0.00;;;;;;;
08/05/2023 01:00:00;78.00;;0.00;;;;;;;
08/05/2023 02:00:00;78.00;;0.00;;;;;;;
08/05/2023 03:00:00;78.00;;0.00;;;;;;;
08/05/2023 04:00:00;78.00;;0.00;;;;;;;
08/05/2023 05:00:00;78.00;;0.00;;;;;;;
08/05/2023 06:00:00;78.00;;0.00;;;;;;;
08/05/2023 07:00:00;78.00;;0.00;;;;;;;
08/05/2023 08:00:00;77.00;;0.00;;;;;;;
08/05/2023 09:00:00;77.00;;0.00;;;;;;;
08/05/2023 10:00:00;77.00;;0.00;;;;;;;
08/05/2023 11:00:00;76.00;;0.00;;;;;;;
08/05/2023 12:00:00;76.00;;0.00;;;;;;;
08/05/2023 13:00:00;76.00;;0.00;;;;;;;
08/05/2023 14:00:00;76.00;;0.00;;;;;;;
08/05/2023 15:00:00;76.00;;0.00;;;;;;;
08/05/2023 16:00:00;76.00;;0.00;;;;;;;
08/05/2023 17:00:00;76.00;;0.00;;;;;;;
08/05/2023 18:00:00;76.00;;0.00;;;;;;;
08/05/2023 19:00:00;76.00;;0.00;;;;;;;
08/05/2023 20:00:00;76.00;;0.00;;;;;;;
08/05/2023 21:00:00;76.00;;0.00;;;;;;;
08/05/2023 22:00:00;77.00;;0.00;;;;;;;
08/05/2023 23:00:00;77.00;;0.00;;;;;;;
09/05/2023 00:00:00;77.00;;0.00;;;;;;;
09/05/2023 01:00:00;77.00;;0.00;;;;;;;
09/05/2023 02:00:00;77.00;;0.00;;;;;;;
09/05/2023 03:00:00;77.00;;0.00;;;;;;;
09/05/2023 04:00:00;77.00;;0.00;;;;;;;
09/05/2023 05:00:00;77.00;;0.00;;;;;;;
09/05/2023 06:00:00;78.00;;0.00;;;;;;;
09/05/2023 07:00:00;77.00;;0.00;;;;;;;
09/05/2023 08:00:00;77.00;;0.00;;;;;;;
09/05/2023 09:00:00;76.00;;0.00;;;;;;;
09/05/2023 10:00:00;76.00;;0.00;;;;;;;
09/05/2023 11:00:00;76.00;;0.00;;;;;;;
09/05/2023 12:00:00;76.00;;0.00;;;;;;;
09/05/2023 13:00:00;76.00;;0.00;;;;;;;
09/05/2023 14:00:00;76.00;;0.00;;;;;;;
09/05/2023 15:00:00;75.00;;0.00;;;;;;;
09/05/2023 16:00:00;75.00;;0.00;;;;;;;
09/05/2023 17:00:00;75.00;;0.00;;;;;;;
09/05/2023 18:00:00;75.00;;0.00;;;;;;;
09/05/2023 19:00:00;75.00;;0.00;;;;;;;
09/05/2023 20:00:00;76.00;;0.00;;;;;;;
09/05/2023 21:00:00;76.00;;0.00;;;;;;;
09/05/2023 22:00:00;76.00;;0.00;;;;;;;
09/05/2023 23:00:00;77.00;;0.00;;;;;;;
10/05/2023 00:00:00;77.00;;0.00;;;;;;;
10/05/2023 01:00:00;77.00;;0.00;;;;;;;
10/05/2023 02:00:00;77.00;;0.00;;;;;;;
10/05/2023 03:00:00;77.00;;0.00;;;;;;;
10/05/2023 04:00:00;77.00;;0.00;;;;;;;
10/05/2023 05:00:00;77.00;;0.00;;;;;;;
10/05/2023 06:00:00;77.00;;0.00;;;;;;;
10/05/2023 07:00:00;77.00;;0.00;;;;;;;
10/05/2023 08:00:00;76.00;;0.00;;;;;;;
10/05/2023 09:00:00;76.00;;0.00;;;;;;;
10/05/2023 10:00:00;76.00;;0.00;;;;;;;
10/05/2023 11:00:00;75.00;;0.00;;;;;;;
10/05/2023 12:00:00;76.00;;0.00;;;;;;;
10/05/2023 13:00:00;75.00;;0.00;;;;;;;
10/05/2023 14:00:00;75.00;;0.00;;;;;;;
10/05/2023 15:00:00;75.00;;0.00;;;;;;;
10/05/2023 16:00:00;75.00;;0.00;;;;;;;
10/05/2023 17:00:00;75.00;;0.00;;;;;;;
10/05/2023 18:00:00;75.00;;0.00;;;;;;;
10/05/2023 19:00:00;75.00;;0.00;;;;;;;
10/05/2023 20:00:00;75.00;;0.00;;;;;;;
10/05/2023 21:00:00;76.00;;0.00;;;;;;;
10/05/2023 22:00:00;76.00;;0.00;;;;;;;
10/05/2023 23:00:00;76.00;;0.00;;;;;;;
11/05/2023 00:00:00;76.00;;0.00;;;;;;;
11/05/2023 01:00:00;76.00;;0.00;;;;;;;
11/05/2023 02:00:00;76.00;;0.00;;;;;;;
11/05/2023 03:00:00;76.00;;0.00;;;;;;;
11/05/2023 04:00:00;76.00;;0.00;;;;;;;
11/05/2023 05:00:00;76.00;;0.00;;;;;;;
11/05/2023 06:00:00;76.00;;0.00;;;;;;;
11/05/2023 07:00:00;76.00;;0.00;;;;;;;
11/05/2023 08:00:00;75.00;;0.00;;;;;;;
11/05/2023 09:00:00;76.00;;0.00;;;;;;;
11/05/2023 10:00:00;75.00;;0.00;;;;;;;
11/05/2023 11:00:00;75.00;;0.00;;;;;;;
11/05/2023 12:00:00;75.00;;0.00;;;;;;;
11/05/2023 13:00:00;74.00;;0.00;;;;;;;
11/05/2023 14:00:00;74.00;;0.00;;;;;;;
11/05/2023 15:00:00;74.00;;0.00;;;;;;;
11/05/2023 16:00:00;74.00;;0.00;;;;;;;
11/05/2023 17:00:00;73.00;;0.00;;;;;;;
11/05/2023 18:00:00;73.00;;0.00;;;;;;;
11/05/2023 19:00:00;73.00;;0.00;;;;;;;
11/05/2023 20:00:00;73.00;;0.00;;;;;;;
11/05/2023 21:00:00;74.00;;0.00;;;;;;;
11/05/2023 22:00:00;74.00;;0.00;;;;;;;
11/05/2023 23:00:00;74.00;;0.00;;;;;;;
12/05/2023 00:00:00;75.00;;0.00;;;;;;;
12/05/2023 01:00:00;75.00;;0.00;;;;;;;
12/05/2023 02:00:00;75.00;;0.00;;;;;;;
12/05/2023 03:00:00;76.00;;0.00;;;;;;;
12/05/2023 04:00:00;75.00;;0.00;;;;;;;
12/05/2023 05:00:00;75.00;;0.00;;;;;;;
12/05/2023 06:00:00;75.00;;0.00;;;;;;;
12/05/2023 07:00:00;75.00;;0.00;;;;;;;
12/05/2023 08:00:00;75.00;;0.00;;;;;;;
12/05/2023 09:00:00;74.00;;0.00;;;;;;;
12/05/2023 10:00:00;74.00;;0.00;;;;;;;
12/05/2023 11:00:00;73.00;;0.00;;;;;;;
12/05/2023 12:00:00;73.00;;0.00;;;;;;;
12/05/2023 13:00:00;73.00;;0.00;;;;;;;
12/05/2023 14:00:00;73.00;;0.00;;;;;;;
12/05/2023 15:00:00;73.00;;0.00;;;;;;;
12/05/2023 16:00:00;72.00;;0.00;;;;;;;
12/05/2023 17:00:00;72.00;;0.00;;;;;;;
12/05/2023 18:00:00;72.00;;0.00;;;;;;;
12/05/2023 19:00:00;72.00;;0.00;;;;;;;
12/05/2023 20:00:00;73.00;;0.00;;;;;;;
12/05/2023 21:00:00;73.00;;0.00;;;;;;;
12/05/2023 22:00:00;73.00;;0.00;;;;;;;
12/05/2023 23:00:00;74.00;;0.00;;;;;;;
13/05/2023 00:00:00;74.00;;0.00;;;;;;;
13/05/2023 01:00:00;74.00;;0.00;;;;;;;
13/05/2023 02:00:00;74.00;;0.00;;;;;;;
13/05/2023 03:00:00;74.00;;0.00;;;;;;;
13/05/2023 04:00:00;74.00;;0.00;;;;;;;
13/05/2023 05:00:00;74.00;;0.00;;;;;;;
13/05/2023 06:00:00;74.00;;0.00;;;;;;;
13/05/2023 07:00:00;74.00;;0.00;;;;;;;
13/05/2023 08:00:00;74.00;;0.00;;;;;;;
13/05/2023 09:00:00;74.00;;0.00;;;;;;;
13/05/2023 10:00:00;73.00;;0.00;;;;;;;
13/05/2023 11:00:00;73.00;;0.00;;;;;;;
13/05/2023 12:00:00;72.00;;0.00;;;;;;;
13/05/2023 13:00:00;72.00;;0.00;;;;;;;
13/05/2023 14:00:00;72.00;;0.00;;;;;;;
13/05/2023 15:00:00;72.00;;0.00;;;;;;;
13/05/2023 16:00:00;72.00;;0.00;;;;;;;
13/05/2023 17:00:00;72.00;;0.00;;;;;;;
13/05/2023 18:00:00;72.00;;0.00;;;;;;;
13/05/2023 19:00:00;71.00;;0.00;;;;;;;
13/05/2023 20:00:00;71.00;;0.00;;;;;;;
13/05/2023 21:00:00;71.00;;0.00;;;;;;;
13/05/2023 22:00:00;71.00;;0.00;;;;;;;
13/05/2023 23:00:00;72.00;;0.00;;;;;;;
14/05/2023 00:00:00;72.00;;0.00;;;;;;;
14/05/2023 01:00:00;72.00;;0.00;;;;;;;
14/05/2023 02:00:00;72.00;;0.00;;;;;;;
14/05/2023 03:00:00;73.00;;0.00;;;;;;;
14/05/2023 04:00:00;73.00;;0.00;;;;;;;
14/05/2023 05:00:00;73.00;;0.00;;;;;;;
