Data-Hora;Nivel_Sensor(cm);Nivel_Display(cm);Chuva(mm);Chuva_Acum_Datalogger(mm);Temp_H2O;Press_Atm(mb);Temp_Int(C);Bateria(V);OffSet(cm);vazao(m3_s)
01/05/2023 00:00:00;791.00;;0.00;;;;;;;20.90
01/05/2023 00:30:00;792.00;;0.00;;;;;;;21.37
01/05/2023 01:00:00;790.00;;0.00;;;;;;;20.43
01/05/2023 01:30:00;791.00;;0.00;;;;;;;20.90
01/05/2023 02:00:00;790.00;;0.00;;;;;;;20.43
01/05/2023 02:30:00;789.00;;0.00;;;;;;;19.97
01/05/2023 03:00:00;789.00;;0.00;;;;;;;19.97
01/05/2023 03:30:00;788.00;;0.00;;;;;;;19.51
01/05/2023 04:00:00;787.00;;0.00;;;;;;;19.05
01/05/2023 04:30:00;787.00;;0.00;;;;;;;19.05
01/05/2023 05:00:00;787.00;;0.00;;;;;;;19.05
01/05/2023 05:30:00;787.00;;0.00;;;;;;;19.05
01/05/2023 06:00:00;787.00;;0.00;;;;;;;19.05
01/05/2023 06:30:00;786.00;;0.00;;;;;;;18.60
01/05/2023 07:00:00;786.00;;0.00;;;;;;;18.60
01/05/2023 07:30:00;785.00;;0.00;;;;;;;18.16
01/05/2023 08:00:00;784.00;;0.00;;;;;;;17.72
01/05/2023 08:30:00;783.00;;0.00;;;;;;;17.28
01/05/2023 09:00:00;781.00;;0.00;;;;;;;16.43
01/05/2023 09:30:00;779.00;;0.00;;;;;;;15.59
01/05/2023 10:00:00;778.00;;0.00;;;;;;;15.18
01/05/2023 10:30:00;779.00;;0.00;;;;;;;15.59
01/05/2023 11:00:00;778.00;;0.00;;;;;;;15.18
01/05/2023 11:30:00;777.00;;0.00;;;;;;;14.78
01/05/2023 12:00:00;777.00;;0.00;;;;;;;14.78
01/05/2023 12:30:00;777.00;;0.00;;;;;;;14.78
01/05/2023 13:00:00;777.00;;0.00;;;;;;;14.78
01/05/2023 13:30:00;777.00;;0.00;;;;;;;14.78
01/05/2023 14:00:00;776.00;;0.00;;;;;;;14.38
01/05/2023 14:30:00;776.00;;0.00;;;;;;;14.38
01/05/2023 15:00:00;777.00;;0.00;;;;;;;14.78
01/05/2023 15:30:00;778.00;;0.00;;;;;;;15.18
01/05/2023 16:00:00;779.00;;0.00;;;;;;;15.59
01/05/2023 16:30:00;781.00;;0.00;;;;;;;16.43
01/05/2023 17:00:00;780.00;;0.00;;;;;;;16.01
01/05/2023 17:30:00;781.00;;0.00;;;;;;;16.43
01/05/2023 18:00:00;780.00;;0.00;;;;;;;16.01
01/05/2023 18:30:00;780.00;;0.00;;;;;;;16.01
01/05/2023 19:00:00;780.00;;0.00;;;;;;;16.01
01/05/2023 19:30:00;780.00;;0.00;;;;;;;16.01
01/05/2023 20:00:00;780.00;;0.00;;;;;;;16.01
01/05/2023 20:30:00;780.00;;0.00;;;;;;;16.01
01/05/2023 21:00:00;780.00;;0.00;;;;;;;16.01
01/05/2023 21:30:00;780.00;;0.00;;;;;;;16.01
01/05/2023 22:00:00;780.00;;0.00;;;;;;;16.01
01/05/2023 22:30:00;780.00;;0.00;;;;;;;16.01
01/05/2023 23:00:00;779.00;;0.00;;;;;;;15.59
01/05/2023 23:30:00;779.00;;0.00;;;;;;;15.59
02/05/2023 00:00:00;778.00;;0.00;;;;;;;15.18
02/05/2023 00:30:00;778.00;;0.00;;;;;;;15.18
02/05/2023 01:00:00;779.00;;0.00;;;;;;;15.59
02/05/2023 01:30:00;778.00;;0.00;;;;;;;15.18
02/05/2023 02:00:00;778.00;;0.00;;;;;;;15.18
02/05/2023 02:30:00;778.00;;0.00;;;;;;;15.18
02/05/2023 03:00:00;778.00;;0.00;;;;;;;15.18
02/05/2023 03:30:00;778.00;;0.00;;;;;;;15.18
02/05/2023 04:00:00;778.00;;0.00;;;;;;;15.18
02/05/2023 04:30:00;777.00;;0.00;;;;;;;14.78
02/05/2023 05:30:00;778.00;;0.00;;;;;;;15.18
02/05/2023 06:00:00;778.00;;0.00;;;;;;;15.18
02/05/2023 06:30:00;778.00;;0.00;;;;;;;15.18
02/05/2023 07:00:00;779.00;;0.00;;;;;;;15.59
02/05/2023 07:30:00;779.00;;0.00;;;;;;;15.59
02/05/2023 08:00:00;778.00;;0.00;;;;;;;15.18
02/05/2023 08:30:00;777.00;;0.00;;;;;;;14.78
02/05/2023 09:00:00;776.00;;0.00;;;;;;;14.38
02/05/2023 09:30:00;774.00;;0.00;;;;;;;13.60
02/05/2023 10:00:00;774.00;;0.00;;;;;;;13.60
02/05/2023 10:30:00;774.00;;0.00;;;;;;;13.60
02/05/2023 11:00:00;774.00;;0.00;;;;;;;13.60
02/05/2023 11:30:00;774.00;;0.00;;;;;;;13.60
02/05/2023 12:00:00;774.00;;0.00;;;;;;;13.60
