Data-Hora;Nivel_Sensor(cm);Nivel_Display(cm);Chuva(mm);Chuva_Acum_Datalogger(mm);Temp_H2O;Press_Atm(mb);Temp_Int(C);Bateria(V);OffSet(cm);vazao(m3_s)
01/05/2023 00:00:00;10604.00;;0.00;;;;;;;121.10
01/05/2023 01:00:00;10574.00;;0.00;;;;;;;67.38
01/05/2023 02:00:00;10564.00;;0.00;;;;;;;52.00
01/05/2023 03:00:00;10560.00;;0.00;;;;;;;46.24
01/05/2023 04:00:00;10559.00;;0.00;;;;;;;44.84
01/05/2023 05:00:00;10558.00;;0.00;;;;;;;43.45
01/05/2023 06:00:00;10557.00;;0.00;;;;;;;42.08
01/05/2023 07:00:00;10557.00;;0.00;;;;;;;42.08
01/05/2023 08:00:00;10557.00;;0.00;;;;;;;42.08
01/05/2023 09:00:00;10557.00;;0.00;;;;;;;42.08
01/05/2023 10:00:00;10557.00;;0.00;;;;;;;42.08
01/05/2023 11:00:00;10557.00;;0.00;;;;;;;42.08
01/05/2023 12:00:00;10557.00;;0.00;;;;;;;42.08
01/05/2023 13:00:00;10557.00;;0.00;;;;;;;42.08
01/05/2023 14:00:00;10557.00;;0.00;;;;;;;42.08
01/05/2023 15:00:00;10557.00;;0.00;;;;;;;42.08
01/05/2023 16:00:00;10557.00;;0.00;;;;;;;42.08
01/05/2023 17:00:00;10557.00;;0.00;;;;;;;42.08
01/05/2023 18:00:00;10557.00;;0.00;;;;;;;42.08
01/05/2023 19:00:00;10593.00;;0.00;;;;;;;100.16
01/05/2023 20:00:00;10600.00;;0.00;;;;;;;113.33
01/05/2023 21:00:00;10603.00;;0.00;;;;;;;119.14
01/05/2023 22:00:00;10603.00;;0.00;;;;;;;119.14
01/05/2023 23:00:00;10603.00;;0.00;;;;;;;119.14
02/05/2023 00:00:00;10605.00;;0.00;;;;;;;123.07
02/05/2023 01:00:00;10576.00;;0.00;;;;;;;70.62
02/05/2023 02:00:00;10564.00;;0.00;;;;;;;52.00
02/05/2023 03:00:00;10560.00;;0.00;;;;;;;46.24
02/05/2023 04:00:00;10559.00;;0.00;;;;;;;44.84
02/05/2023 05:00:00;10558.00;;0.00;;;;;;;43.45
02/05/2023 06:00:00;10558.00;;0.00;;;;;;;43.45
02/05/2023 07:00:00;10557.00;;0.00;;;;;;;42.08
02/05/2023 08:00:00;10557.00;;0.00;;;;;;;42.08
02/05/2023 09:00:00;10557.00;;0.00;;;;;;;42.08
02/05/2023 10:00:00;10557.00;;0.00;;;;;;;42.08
02/05/2023 11:00:00;10557.00;;0.00;;;;;;;42.08
02/05/2023 12:00:00;10557.00;;0.00;;;;;;;42.08
02/05/2023 13:00:00;10557.00;;0.40;;;;;;;42.08
02/05/2023 14:00:00;10557.00;;0.20;;;;;;;42.08
02/05/2023 15:00:00;10557.00;;0.20;;;;;;;42.08
02/05/2023 16:00:00;10578.00;;0.00;;;;;;;73.91
