Data-Hora;Nivel_Sensor(cm);Nivel_Display(cm);Chuva(mm);Chuva_Acum_Datalogger(mm);Temp_H2O;Press_Atm(mb);Temp_Int(C);Bateria(V);OffSet(cm);vazao(m3_s)
01/05/2023 00:00:00;89.00;;0.00;;;;;;;6.26
01/05/2023 01:00:00;89.00;;0.00;;;;;;;6.26
01/05/2023 02:00:00;90.00;;0.00;;;;;;;6.66
01/05/2023 03:00:00;89.00;;0.00;;;;;;;6.26
01/05/2023 04:00:00;89.00;;0.00;;;;;;;6.26
01/05/2023 05:00:00;89.00;;0.00;;;;;;;6.26
01/05/2023 06:00:00;89.00;;0.00;;;;;;;6.26
01/05/2023 07:00:00;89.00;;0.00;;;;;;;6.26
01/05/2023 08:00:00;89.00;;0.00;;;;;;;6.26
01/05/2023 09:00:00;89.00;;0.00;;;;;;;6.26
01/05/2023 10:00:00;89.00;;0.00;;;;;;;6.26
01/05/2023 11:00:00;89.00;;0.00;;;;;;;6.26
01/05/2023 12:00:00;89.00;;0.00;;;;;;;6.26
01/05/2023 13:00:00;89.00;;0.00;;;;;;;6.26
01/05/2023 14:00:00;89.00;;0.00;;;;;;;6.26
01/05/2023 15:00:00;89.00;;0.00;;;;;;;6.26
01/05/2023 16:00:00;89.00;;0.00;;;;;;;6.26
01/05/2023 17:00:00;89.00;;0.00;;;;;;;6.26
01/05/2023 18:00:00;89.00;;0.00;;;;;;;6.26
01/05/2023 19:00:00;89.00;;0.00;;;;;;;6.26
01/05/2023 20:00:00;89.00;;0.00;;;;;;;6.26
01/05/2023 21:00:00;89.00;;0.00;;;;;;;6.26
01/05/2023 22:00:00;89.00;;0.00;;;;;;;6.26
01/05/2023 23:00:00;89.00;;0.00;;;;;;;6.26
02/05/2023 00:00:00;89.00;;0.00;;;;;;;6.26
02/05/2023 01:00:00;89.00;;0.00;;;;;;;6.26
02/05/2023 02:00:00;89.00;;0.00;;;;;;;6.26
02/05/2023 03:00:00;89.00;;0.00;;;;;;;6.26
02/05/2023 04:00:00;89.00;;0.00;;;;;;;6.26
02/05/2023 05:00:00;89.00;;0.00;;;;;;;6.26
02/05/2023 06:00:00;89.00;;0.20;;;;;;;6.26
02/05/2023 07:00:00;89.00;;0.00;;;;;;;6.26
02/05/2023 08:00:00;89.00;;0.00;;;;;;;6.26
02/05/2023 09:00:00;89.00;;0.00;;;;;;;6.26
02/05/2023 10:00:00;89.00;;0.00;;;;;;;6.26
02/05/2023 11:00:00;89.00;;0.00;;;;;;;6.26
02/05/2023 12:00:00;89.00;;0.00;;;;;;;6.26
02/05/2023 13:00:00;89.00;;0.00;;;;;;;6.26
02/05/2023 14:00:00;89.00;;0.00;;;;;;;6.26
02/05/2023 15:00:00;88.00;;0.00;;;;;;;5.87
02/05/2023 16:00:00;89.00;;0.00;;;;;;;6.26
02/05/2023 17:00:00;89.00;;0.00;;;;;;;6.26
02/05/2023 18:00:00;89.00;;0.00;;;;;;;6.26
02/05/2023 19:00:00;88.00;;0.00;;;;;;;5.87
02/05/2023 20:00:00;88.00;;0.00;;;;;;;5.87
02/05/2023 21:00:00;88.00;;0.00;;;;;;;5.87
02/05/2023 22:00:00;88.00;;0.00;;;;;;;5.87
02/05/2023 23:00:00;88.00;;1.40;;;;;;;5.87
03/05/2023 00:00:00;89.00;;1.80;;;;;;;6.26
03/05/2023 01:00:00;89.00;;1.80;;;;;;;6.26
03/05/2023 02:00:00;89.00;;0.20;;;;;;;6.26
03/05/2023 03:00:00;89.00;;0.00;;;;;;;6.26
03/05/2023 04:00:00;89.00;;0.00;;;;;;;6.26
03/05/2023 05:00:00;89.00;;0.00;;;;;;;6.26
03/05/2023 06:00:00;89.00;;0.00;;;;;;;6.26
03/05/2023 07:00:00;93.00;;0.00;;;;;;;7.93
03/05/2023 08:00:00;96.00;;0.00;;;;;;;9.29
03/05/2023 09:00:00;99.00;;0.00;;;;;;;10.75
03/05/2023 10:00:00;99.00;;0.00;;;;;;;10.75
03/05/2023 11:00:00;98.00;;0.00;;;;;;;10.26
03/05/2023 12:00:00;97.00;;0.00;;;;;;;9.77
03/05/2023 13:00:00;97.00;;0.00;;;;;;;9.77
03/05/2023 14:00:00;96.00;;0.00;;;;;;;9.29
03/05/2023 15:00:00;96.00;;0.00;;;;;;;9.29
03/05/2023 16:00:00;95.00;;0.00;;;;;;;8.83
03/05/2023 17:00:00;95.00;;0.00;;;;;;;8.83
03/05/2023 18:00:00;95.00;;0.00;;;;;;;8.83
03/05/2023 19:00:00;96.00;;0.40;;;;;;;9.29
03/05/2023 20:00:00;97.00;;0.20;;;;;;;9.77
03/05/2023 21:00:00;98.00;;1.40;;;;;;;10.26
03/05/2023 22:00:00;100.00;;0.00;;;;;;;11.26
