Data-Hora;Nivel_Sensor(cm);Nivel_Display(cm);Chuva(mm);Chuva_Acum_Datalogger(mm);Temp_H2O;Press_Atm(mb);Temp_Int(C);Bateria(V);OffSet(cm);vazao(m3_s)
01/10/2023 00:00:00;114.00;;0.00;;;;;;;
01/10/2023 00:30:00;114.00;;0.00;;;;;;;
01/10/2023 01:00:00;114.00;;0.00;;;;;;;
01/10/2023 01:30:00;114.00;;0.00;;;;;;;
01/10/2023 02:00:00;114.00;;0.00;;;;;;;
01/10/2023 02:30:00;114.00;;0.00;;;;;;;
01/10/2023 03:00:00;114.00;;0.00;;;;;;;
01/10/2023 04:00:00;115.00;;0.00;;;;;;;
01/10/2023 04:30:00;118.00;;12.60;;;;;;;
01/10/2023 05:00:00;119.00;;1.20;;;;;;;
01/10/2023 05:30:00;119.00;;1.00;;;;;;;
01/10/2023 06:00:00;119.00;;0.20;;;;;;;
01/10/2023 06:30:00;119.00;;0.00;;;;;;;
01/10/2023 07:00:00;120.00;;0.00;;;;;;;
01/10/2023 07:30:00;121.00;;0.00;;;;;;;
01/10/2023 08:00:00;121.00;;0.00;;;;;;;
01/10/2023 08:30:00;122.00;;0.00;;;;;;;
01/10/2023 09:00:00;125.00;;0.00;;;;;;;0.04
01/10/2023 09:30:00;124.00;;0.00;;;;;;;
01/10/2023 10:00:00;124.00;;0.00;;;;;;;
01/10/2023 10:30:00;123.00;;0.00;;;;;;;
01/10/2023 11:00:00;122.00;;0.00;;;;;;;
01/10/2023 11:30:00;123.00;;0.00;;;;;;;
01/10/2023 12:00:00;123.00;;0.00;;;;;;;
01/10/2023 12:30:00;123.00;;2.60;;;;;;;
01/10/2023 13:00:00;125.00;;10.00;;;;;;;0.04
01/10/2023 13:30:00;127.00;;6.00;;;;;;;0.07
01/10/2023 14:00:00;132.00;;18.00;;;;;;;0.16
01/10/2023 14:30:00;147.00;;10.20;;;;;;;0.57
01/10/2023 15:00:00;161.00;;12.60;;;;;;;1.06
01/10/2023 15:30:00;171.00;;2.00;;;;;;;1.47
01/10/2023 16:00:00;182.00;;0.00;;;;;;;1.96
01/10/2023 16:30:00;191.00;;0.00;;;;;;;2.39
01/10/2023 17:00:00;198.00;;0.00;;;;;;;2.75
01/10/2023 17:30:00;203.00;;0.00;;;;;;;3.01
01/10/2023 18:00:00;206.00;;0.00;;;;;;;3.17
01/10/2023 18:30:00;209.00;;0.00;;;;;;;3.33
01/10/2023 19:00:00;212.00;;0.00;;;;;;;3.50
01/10/2023 19:30:00;214.00;;0.00;;;;;;;3.61
01/10/2023 20:00:00;215.00;;0.00;;;;;;;3.67
01/10/2023 20:30:00;214.00;;0.20;;;;;;;3.61
01/10/2023 21:00:00;212.00;;0.20;;;;;;;3.50
01/10/2023 21:30:00;208.00;;0.00;;;;;;;3.28
01/10/2023 22:00:00;201.00;;0.00;;;;;;;2.90
