Data-Hora;Nivel_Sensor(cm);Nivel_Display(cm);Chuva(mm);Chuva_Acum_Datalogger(mm);Temp_H2O;Press_Atm(mb);Temp_Int(C);Bateria(V);OffSet(cm);vazao(m3_s)
01/05/2023 00:00:00;812.00;;0.00;;;;;;;18306.22
01/05/2023 01:00:00;811.00;;0.00;;;;;;;18254.82
01/05/2023 02:00:00;812.00;;0.00;;;;;;;18306.22
01/05/2023 03:00:00;810.00;;0.00;;;;;;;18203.49
01/05/2023 04:00:00;811.00;;0.00;;;;;;;18254.82
01/05/2023 05:00:00;810.00;;0.00;;;;;;;18203.49
01/05/2023 06:00:00;809.00;;0.00;;;;;;;18152.21
01/05/2023 07:00:00;810.00;;0.00;;;;;;;18203.49
01/05/2023 08:00:00;809.00;;0.00;;;;;;;18152.21
01/05/2023 09:00:00;809.00;;0.00;;;;;;;18152.21
01/05/2023 10:00:00;809.00;;0.00;;;;;;;18152.21
01/05/2023 11:00:00;809.00;;0.20;;;;;;;18152.21
01/05/2023 12:00:00;808.00;;0.00;;;;;;;18100.99
01/05/2023 13:00:00;807.00;;2.80;;;;;;;18049.83
01/05/2023 14:00:00;807.00;;0.00;;;;;;;18049.83
01/05/2023 15:00:00;806.00;;0.00;;;;;;;17998.73
01/05/2023 16:00:00;808.00;;0.60;;;;;;;18100.99
01/05/2023 17:00:00;808.00;;0.60;;;;;;;18100.99
01/05/2023 18:00:00;807.00;;0.00;;;;;;;18049.83
01/05/2023 19:00:00;806.00;;0.00;;;;;;;17998.73
01/05/2023 20:00:00;806.00;;0.00;;;;;;;17998.73
01/05/2023 21:00:00;805.00;;0.00;;;;;;;17947.69
01/05/2023 22:00:00;805.00;;0.00;;;;;;;17947.69
01/05/2023 23:00:00;806.00;;0.00;;;;;;;17998.73
02/05/2023 00:00:00;804.00;;0.00;;;;;;;17896.70
02/05/2023 01:00:00;803.00;;10.80;;;;;;;17845.78
02/05/2023 02:00:00;805.00;;6.40;;;;;;;17947.69
02/05/2023 03:00:00;804.00;;3.60;;;;;;;17896.70
02/05/2023 04:00:00;803.00;;0.80;;;;;;;17845.78
02/05/2023 05:00:00;804.00;;0.00;;;;;;;17896.70
02/05/2023 06:00:00;804.00;;0.00;;;;;;;17896.70
02/05/2023 07:00:00;803.00;;0.20;;;;;;;17845.78
02/05/2023 08:00:00;804.00;;0.00;;;;;;;17896.70
02/05/2023 09:00:00;802.00;;0.00;;;;;;;17794.91
02/05/2023 10:00:00;802.00;;0.00;;;;;;;17794.91
02/05/2023 11:00:00;802.00;;0.00;;;;;;;17794.91
02/05/2023 12:00:00;803.00;;0.00;;;;;;;17845.78
02/05/2023 13:00:00;802.00;;0.00;;;;;;;17794.91
02/05/2023 14:00:00;801.00;;0.00;;;;;;;17744.10
02/05/2023 15:00:00;801.00;;0.00;;;;;;;17744.10
02/05/2023 16:00:00;800.00;;0.00;;;;;;;17693.35
02/05/2023 17:00:00;800.00;;0.00;;;;;;;17693.35
02/05/2023 18:00:00;800.00;;0.00;;;;;;;17693.35
02/05/2023 19:00:00;799.00;;0.00;;;;;;;17642.66
02/05/2023 20:00:00;799.00;;0.00;;;;;;;17642.66
