Data-Hora;Nivel_Sensor(cm);Nivel_Display(cm);Chuva(mm);Chuva_Acum_Datalogger(mm);Temp_H2O;Press_Atm(mb);Temp_Int(C);Bateria(V);OffSet(cm);vazao(m3_s)
01/05/2023 00:00:00;69468.00;;0.00;;;;;;;18.20
01/05/2023 01:00:00;69470.00;;0.00;;;;;;;18.64
01/05/2023 02:00:00;69471.00;;0.00;;;;;;;18.86
01/05/2023 03:00:00;69472.00;;0.00;;;;;;;19.08
01/05/2023 04:00:00;69472.00;;0.00;;;;;;;19.08
01/05/2023 05:00:00;69472.00;;0.00;;;;;;;19.08
01/05/2023 06:00:00;69472.00;;0.00;;;;;;;19.08
01/05/2023 07:00:00;69472.00;;0.00;;;;;;;19.08
01/05/2023 08:00:00;69472.00;;0.00;;;;;;;19.08
01/05/2023 09:00:00;69473.00;;0.00;;;;;;;19.30
01/05/2023 10:00:00;69473.00;;0.00;;;;;;;19.30
01/05/2023 11:00:00;69472.00;;0.00;;;;;;;19.08
01/05/2023 12:00:00;69471.00;;0.00;;;;;;;18.86
01/05/2023 13:00:00;69470.00;;0.00;;;;;;;18.64
01/05/2023 14:00:00;69470.00;;0.00;;;;;;;18.64
01/05/2023 15:00:00;69469.00;;0.00;;;;;;;18.42
01/05/2023 16:00:00;69468.00;;0.00;;;;;;;18.20
01/05/2023 17:00:00;69466.00;;0.00;;;;;;;17.77
01/05/2023 18:00:00;69466.00;;0.00;;;;;;;17.77
01/05/2023 19:00:00;69467.00;;0.00;;;;;;;17.98
01/05/2023 20:00:00;69467.00;;0.00;;;;;;;17.98
01/05/2023 21:00:00;69467.00;;0.00;;;;;;;17.98
01/05/2023 22:00:00;69466.00;;0.00;;;;;;;17.77
01/05/2023 23:00:00;69465.00;;0.00;;;;;;;17.55
02/05/2023 00:00:00;69464.00;;0.00;;;;;;;17.34
02/05/2023 01:00:00;69465.00;;0.00;;;;;;;17.55
02/05/2023 02:00:00;69466.00;;0.00;;;;;;;17.77
02/05/2023 03:00:00;69465.00;;0.00;;;;;;;17.55
02/05/2023 04:00:00;69465.00;;0.00;;;;;;;17.55
02/05/2023 05:00:00;69466.00;;0.00;;;;;;;17.77
02/05/2023 06:00:00;69466.00;;0.00;;;;;;;17.77
02/05/2023 07:00:00;69465.00;;0.00;;;;;;;17.55
02/05/2023 08:00:00;69465.00;;0.00;;;;;;;17.55
02/05/2023 09:00:00;69464.00;;0.00;;;;;;;17.34
