Data Hora;Nivel_Sensor(cm);Nivel_Display(cm);Chuva(mm);Chuva_Acum_Datalogger(mm);Temp_H2O;Press_Atm(mb);Temp_Int(C);Bateria(V);OffSet(cm)
52698000;29-05/2023 11:00:00;4658.00;;0.00;;;;;;
52698000;29-05/2023 12:00:00;4658.00;;0.00;;;;;;
52698000;29-05/2023 13:00:00;4658.00;;0.00;;;;;;
52698000;29-05/2023 14:00:00;4658.00;;0.00;;;;;;
52698000;29-05/2023 15:00:00;4701.00;;0.00;;;;;;
52698000;29-05/2023 16:00:00;4707.00;;0.00;;;;;;
52698000;29-05/2023 17:00:00;4708.00;;0.00;;;;;;
52698000;29-05/2023 18:00:00;4660.00;;0.00;;;;;;
52698000;29-05/2023 19:00:00;4658.00;;0.00;;;;;;
52698000;29-05/2023 20:00:00;4658.00;;0.00;;;;;;
52698000;29-05/2023 23:00:00;4658.00;;0.00;;;;;;
52698000;30-05/2023 00:00:00;4658.00;;0.00;;;;;;
52698000;30-05/2023 01:00:00;4658.00;;0.00;;;;;;
52698000;30-05/2023 02:00:00;4658.00;;0.00;;;;;;
52698000;30-05/2023 03:00:00;4657.00;;0.00;;;;;;
52698000;30-05/2023 04:00:00;4658.00;;0.00;;;;;;
52698000;30-05/2023 05:00:00;4658.00;;0.00;;;;;;
52698000;30-05/2023 06:00:00;4659.00;;0.00;;;;;;
52698000;30-05/2023 07:00:00;4658.00;;0.00;;;;;;
52698000;30-05/2023 08:00:00;4658.00;;0.00;;;;;;
52698000;30-05/2023 09:00:00;4657.00;;0.00;;;;;;
52698000;30-05/2023 10:00:00;4658.00;;0.00;;;;;;
52698000;30-05/2023 11:00:00;4700.00;;0.00;;;;;;
52698000;30-05/2023 12:00:00;4707.00;;0.00;;;;;;
52698000;30-05/2023 13:00:00;4707.00;;0.00;;;;;;
52698000;30-05/2023 14:00:00;4707.00;;0.00;;;;;;
52698000;30-05/2023 15:00:00;4707.00;;0.00;;;;;;
52698000;30-05/2023 16:00:00;4707.00;;0.00;;;;;;
52698000;30-05/2023 17:00:00;4676.00;;0.00;;;;;;
52698000;30-05/2023 18:00:00;4658.00;;0.00;;;;;;
52698000;30-05/2023 19:00:00;4657.00;;0.00;;;;;;
52698000;30-05/2023 20:00:00;4657.00;;0.00;;;;;;
52698000;30-05/2023 21:00:00;4657.00;;0.00;;;;;;
52698000;30-05/2023 22:00:00;4657.00;;0.00;;;;;;
52698000;30-05/2023 23:00:00;4657.00;;0.00;;;;;;
52698000;31-05/2023 00:00:00;4657.00;;0.00;;;;;;
52698000;31-05/2023 01:00:00;4657.00;;0.00;;;;;;
52698000;31-05/2023 02:00:00;4657.00;;0.00;;;;;;
52698000;31-05/2023 03:00:00;4657.00;;0.00;;;;;;
52698000;31-05/2023 04:00:00;4657.00;;0.00;;;;;;
52698000;31-05/2023 05:00:00;4657.00;;0.00;;;;;;
52698000;31-05/2023 06:00:00;4657.00;;0.00;;;;;;
52698000;31-05/2023 07:00:00;4657.00;;0.00;;;;;;
52698000;31-05/2023 08:00:00;4608.00;;0.00;;;;;;
52698000;31-05/2023 09:00:00;4566.00;;0.00;;;;;;
52698000;31-05/2023 10:00:00;4551.00;;0.00;;;;;;
52698000;31-05/2023 11:00:00;4661.00;;0.00;;;;;;
52698000;31-05/2023 12:00:00;4665.00;;0.00;;;;;;
52698000;31-05/2023 14:00:00;4665.00;;0.00;;;;;;
52698000;31-05/2023 15:00:00;4665.00;;0.00;;;;;;
52698000;31-05/2023 16:00:00;4665.00;;0.00;;;;;;
52698000;31-05/2023 17:00:00;4587.00;;0.00;;;;;;
52698000;31-05/2023 18:00:00;4559.00;;0.00;;;;;;
52698000;31-05/2023 19:00:00;4550.00;;0.00;;;;;;
52698000;31-05/2023 20:00:00;4546.00;;0.00;;;;;;
52698000;31-05/2023 21:00:00;4545.00;;0.00;;;;;;
52698000;31-05/2023 23:00:00;4544.00;;0.00;;;;;;
52698000;01-06/2023 00:00:00;4544.00;;0.00;;;;;;
52698000;01-06/2023 01:00:00;4544.00;;0.00;;;;;;
52698000;01-06/2023 02:00:00;4544.00;;0.00;;;;;;
52698000;01-06/2023 03:00:00;4544.00;;0.00;;;;;;
52698000;01-06/2023 04:00:00;4544.00;;0.00;;;;;;
52698000;01-06/2023 05:00:00;4544.00;;0.00;;;;;;
52698000;01-06/2023 06:00:00;4544.00;;0.00;;;;;;
52698000;01-06/2023 07:00:00;4544.00;;0.00;;;;;;
52698000;01-06/2023 08:00:00;4544.00;;0.00;;;;;;
52698000;01-06/2023 09:00:00;4544.00;;0.00;;;;;;
52698000;01-06/2023 10:00:00;4633.00;;0.00;;;;;;
52698000;01-06/2023 11:00:00;4662.00;;0.00;;;;;;
52698000;01-06/2023 12:00:00;4663.00;;0.00;;;;;;
52698000;01-06/2023 13:00:00;4664.00;;0.00;;;;;;
52698000;01-06/2023 14:00:00;4664.00;;0.00;;;;;;
52698000;01-06/2023 15:00:00;4665.00;;0.00;;;;;;
52698000;01-06/2023 17:00:00;4584.00;;0.00;;;;;;
52698000;01-06/2023 18:00:00;4558.00;;0.00;;;;;;
52698000;01-06/2023 19:00:00;4550.00;;0.00;;;;;;
52698000;01-06/2023 20:00:00;4546.00;;0.00;;;;;;
52698000;01-06/2023 23:00:00;4544.00;;0.00;;;;;;
52698000;02-06/2023 00:00:00;4545.00;;0.00;;;;;;
52698000;02-06/2023 01:00:00;4544.00;;0.00;;;;;;
52698000;02-06/2023 02:00:00;4544.00;;0.00;;;;;;
52698000;02-06/2023 03:00:00;4544.00;;0.00;;;;;;
52698000;02-06/2023 04:00:00;4544.00;;0.00;;;;;;
52698000;02-06/2023 05:00:00;4544.00;;0.00;;;;;;
52698000;02-06/2023 06:00:00;4545.00;;0.00;;;;;;
52698000;02-06/2023 07:00:00;4545.00;;0.00;;;;;;
52698000;02-06/2023 08:00:00;4546.00;;0.00;;;;;;
52698000;02-06/2023 09:00:00;4546.00;;0.00;;;;;;
52698000;02-06/2023 10:00:00;4573.00;;0.00;;;;;;
52698000;02-06/2023 11:00:00;4661.00;;0.00;;;;;;
52698000;02-06/2023 12:00:00;4663.00;;0.00;;;;;;
52698000;02-06/2023 13:00:00;4663.00;;0.00;;;;;;
52698000;02-06/2023 15:00:00;4663.00;;0.00;;;;;;
52698000;02-06/2023 16:00:00;4672.00;;0.00;;;;;;
52698000;02-06/2023 18:00:00;4667.00;;0.00;;;;;;
52698000;02-06/2023 19:00:00;4667.00;;0.00;;;;;;
52698000;02-06/2023 20:00:00;4667.00;;0.00;;;;;;
52698000;02-06/2023 21:00:00;4667.00;;0.00;;;;;;
52698000;02-06/2023 22:00:00;4667.00;;0.00;;;;;;
52698000;02-06/2023 23:00:00;4667.00;;0.00;;;;;;
52698000;03-06/2023 00:00:00;4667.00;;0.00;;;;;;
52698000;03-06/2023 01:00:00;4667.00;;0.00;;;;;;
52698000;03-06/2023 02:00:00;4667.00;;0.00;;;;;;
52698000;03-06/2023 03:00:00;4667.00;;0.00;;;;;;
52698000;03-06/2023 04:00:00;4667.00;;0.00;;;;;;
52698000;03-06/2023 05:00:00;4667.00;;0.00;;;;;;
52698000;03-06/2023 06:00:00;4667.00;;0.00;;;;;;
52698000;03-06/2023 07:00:00;4667.00;;0.00;;;;;;
52698000;03-06/2023 08:00:00;4610.00;;0.00;;;;;;
52698000;03-06/2023 09:00:00;4567.00;;0.00;;;;;;
52698000;03-06/2023 10:00:00;4650.00;;0.00;;;;;;
52698000;03-06/2023 11:00:00;4663.00;;0.00;;;;;;
52698000;03-06/2023 12:00:00;4664.00;;0.00;;;;;;
52698000;03-06/2023 14:00:00;4665.00;;0.00;;;;;;
52698000;03-06/2023 15:00:00;4664.00;;0.00;;;;;;
52698000;03-06/2023 16:00:00;4665.00;;0.00;;;;;;
52698000;03-06/2023 17:00:00;4596.00;;0.00;;;;;;
52698000;03-06/2023 18:00:00;4563.00;;0.00;;;;;;
52698000;03-06/2023 19:00:00;4551.00;;0.00;;;;;;
52698000;03-06/2023 20:00:00;4546.00;;0.00;;;;;;
52698000;03-06/2023 21:00:00;4544.00;;0.00;;;;;;
52698000;03-06/2023 22:00:00;4543.00;;0.00;;;;;;
52698000;03-06/2023 23:00:00;4543.00;;0.00;;;;;;
52698000;04-06/2023 00:00:00;4543.00;;0.00;;;;;;
52698000;04-06/2023 01:00:00;4543.00;;0.00;;;;;;
52698000;04-06/2023 02:00:00;4543.00;;0.00;;;;;;
52698000;04-06/2023 03:00:00;4543.00;;0.00;;;;;;
52698000;04-06/2023 04:00:00;4543.00;;0.00;;;;;;
52698000;04-06/2023 05:00:00;4542.00;;0.00;;;;;;
52698000;04-06/2023 06:00:00;4543.00;;0.00;;;;;;
52698000;04-06/2023 07:00:00;4543.00;;0.00;;;;;;
52698000;04-06/2023 08:00:00;4543.00;;0.00;;;;;;
52698000;04-06/2023 09:00:00;4543.00;;0.00;;;;;;
52698000;04-06/2023 10:00:00;4651.00;;0.00;;;;;;
52698000;04-06/2023 11:00:00;4662.00;;0.00;;;;;;
52698000;04-06/2023 12:00:00;4663.00;;0.00;;;;;;
52698000;04-06/2023 13:00:00;4663.00;;0.00;;;;;;
52698000;04-06/2023 14:00:00;4663.00;;0.00;;;;;;
52698000;04-06/2023 15:00:00;4663.00;;0.00;;;;;;
52698000;04-06/2023 17:00:00;4607.00;;0.00;;;;;;
52698000;04-06/2023 19:00:00;4651.00;;0.00;;;;;;
52698000;04-06/2023 20:00:00;4651.00;;0.00;;;;;;
52698000;04-06/2023 21:00:00;4651.00;;0.00;;;;;;
52698000;04-06/2023 22:00:00;4652.00;;0.00;;;;;;
52698000;04-06/2023 23:00:00;4651.00;;0.00;;;;;;
52698000;05-06/2023 00:00:00;4652.00;;0.00;;;;;;
52698000;05-06/2023 01:00:00;4651.00;;0.00;;;;;;
52698000;05-06/2023 02:00:00;4651.00;;0.00;;;;;;
52698000;05-06/2023 03:00:00;4651.00;;0.00;;;;;;
52698000;05-06/2023 04:00:00;4651.00;;0.00;;;;;;
52698000;05-06/2023 05:00:00;4651.00;;0.00;;;;;;
52698000;05-06/2023 06:00:00;4651.00;;0.00;;;;;;
52698000;05-06/2023 07:00:00;4652.00;;0.00;;;;;;
52698000;05-06/2023 08:00:00;4652.00;;0.00;;;;;;
52698000;05-06/2023 09:00:00;4652.00;;0.00;;;;;;
52698000;05-06/2023 10:00:00;4596.00;;0.00;;;;;;
52698000;05-06/2023 11:00:00;4662.00;;0.00;;;;;;
52698000;05-06/2023 12:00:00;4663.00;;0.00;;;;;;
52698000;05-06/2023 13:00:00;4664.00;;0.00;;;;;;
52698000;05-06/2023 14:00:00;4663.00;;0.00;;;;;;
52698000;05-06/2023 15:00:00;4664.00;;0.00;;;;;;
52698000;05-06/2023 16:00:00;4659.00;;0.00;;;;;;
52698000;05-06/2023 19:00:00;4654.00;;0.00;;;;;;
52698000;05-06/2023 20:00:00;4654.00;;0.00;;;;;;
52698000;05-06/2023 21:00:00;4654.00;;0.00;;;;;;
52698000;05-06/2023 22:00:00;4654.00;;0.00;;;;;;
52698000;05-06/2023 23:00:00;4655.00;;0.00;;;;;;
52698000;06-06/2023 00:00:00;4654.00;;0.00;;;;;;
52698000;06-06/2023 01:00:00;4654.00;;0.00;;;;;;
52698000;14-06/2023 12:00:00;4665.00;;0.00;;;;;;
52698000;14-06/2023 13:00:00;4665.00;;0.00;;;;;;
52698000;14-06/2023 14:00:00;4665.00;;0.00;;;;;;
52698000;14-06/2023 16:00:00;4665.00;;0.00;;;;;;
52698000;14-06/2023 17:00:00;4665.00;;0.00;;;;;;
52698000;14-06/2023 18:00:00;4665.00;;0.00;;;;;;
52698000;14-06/2023 19:00:00;4664.00;;0.00;;;;;;
52698000;14-06/2023 20:00:00;4665.00;;0.00;;;;;;
52698000;14-06/2023 21:00:00;4665.00;;0.00;;;;;;
52698000;14-06/2023 22:00:00;4664.00;;0.00;;;;;;
52698000;14-06/2023 23:00:00;4665.00;;0.00;;;;;;
52698000;15-06/2023 00:00:00;4665.00;;0.00;;;;;;
52698000;15-06/2023 01:00:00;4664.00;;0.00;;;;;;
52698000;15-06/2023 02:00:00;4665.00;;0.00;;;;;;
52698000;15-06/2023 03:00:00;4665.00;;0.00;;;;;;
52698000;15-06/2023 04:00:00;4665.00;;0.00;;;;;;
52698000;15-06/2023 05:00:00;4665.00;;0.00;;;;;;
52698000;15-06/2023 06:00:00;4665.00;;0.00;;;;;;
52698000;15-06/2023 07:00:00;4665.00;;0.00;;;;;;
52698000;15-06/2023 08:00:00;4665.00;;0.00;;;;;;
52698000;15-06/2023 10:00:00;4569.00;;0.00;;;;;;
52698000;15-06/2023 11:00:00;4554.00;;0.00;;;;;;
52698000;15-06/2023 12:00:00;4548.00;;0.00;;;;;;
52698000;15-06/2023 14:00:00;4545.00;;0.00;;;;;;
52698000;15-06/2023 16:00:00;4545.00;;0.00;;;;;;
52698000;15-06/2023 17:00:00;4546.00;;0.00;;;;;;
52698000;15-06/2023 18:00:00;4546.00;;0.00;;;;;;
52698000;15-06/2023 19:00:00;4546.00;;0.00;;;;;;
52698000;15-06/2023 20:00:00;4546.00;;0.00;;;;;;
52698000;15-06/2023 21:00:00;4547.00;;0.00;;;;;;
52698000;15-06/2023 22:00:00;4547.00;;0.00;;;;;;
52698000;15-06/2023 23:00:00;4546.00;;0.00;;;;;;
52698000;16-06/2023 00:00:00;4545.00;;0.00;;;;;;
52698000;16-06/2023 01:00:00;4545.00;;0.00;;;;;;
52698000;16-06/2023 02:00:00;4544.00;;0.00;;;;;;
52698000;16-06/2023 03:00:00;4544.00;;0.00;;;;;;
52698000;16-06/2023 04:00:00;4544.00;;0.00;;;;;;
52698000;16-06/2023 05:00:00;4544.00;;0.00;;;;;;
52698000;16-06/2023 06:00:00;4544.00;;0.00;;;;;;
52698000;16-06/2023 07:00:00;4544.00;;0.00;;;;;;
52698000;16-06/2023 08:00:00;4545.00;;0.00;;;;;;
52698000;16-06/2023 09:00:00;4546.00;;0.00;;;;;;
52698000;16-06/2023 10:00:00;4546.00;;0.00;;;;;;
52698000;16-06/2023 11:00:00;4547.00;;0.00;;;;;;
52698000;16-06/2023 12:00:00;4547.00;;0.00;;;;;;
52698000;16-06/2023 13:00:00;4605.00;;0.00;;;;;;
52698000;16-06/2023 14:00:00;4662.00;;0.00;;;;;;
52698000;16-06/2023 15:00:00;4664.00;;0.00;;;;;;
52698000;16-06/2023 16:00:00;4664.00;;0.00;;;;;;
52698000;16-06/2023 17:00:00;4664.00;;0.00;;;;;;
52698000;16-06/2023 18:00:00;4664.00;;0.00;;;;;;
52698000;16-06/2023 19:00:00;4664.00;;0.00;;;;;;
52698000;16-06/2023 21:00:00;4664.00;;0.00;;;;;;
52698000;16-06/2023 22:00:00;4665.00;;0.00;;;;;;
52698000;16-06/2023 23:00:00;4664.00;;0.00;;;;;;
52698000;17-06/2023 00:00:00;4664.00;;0.00;;;;;;
52698000;17-06/2023 01:00:00;4664.00;;0.00;;;;;;
52698000;17-06/2023 02:00:00;4664.00;;0.00;;;;;;
52698000;17-06/2023 03:00:00;4664.00;;0.00;;;;;;
52698000;17-06/2023 04:00:00;4664.00;;0.00;;;;;;
52698000;17-06/2023 05:00:00;4664.00;;0.00;;;;;;
52698000;17-06/2023 06:00:00;4665.00;;0.00;;;;;;
52698000;17-06/2023 07:00:00;4664.00;;0.00;;;;;;
52698000;17-06/2023 08:00:00;4663.00;;0.00;;;;;;
52698000;17-06/2023 09:00:00;4664.00;;0.00;;;;;;
52698000;17-06/2023 10:00:00;4664.00;;0.00;;;;;;
52698000;17-06/2023 12:00:00;4665.00;;0.00;;;;;;
52698000;17-06/2023 13:00:00;4665.00;;0.00;;;;;;
52698000;17-06/2023 14:00:00;4665.00;;0.00;;;;;;
52698000;17-06/2023 15:00:00;4665.00;;0.00;;;;;;
52698000;17-06/2023 16:00:00;4664.00;;0.00;;;;;;
52698000;17-06/2023 17:00:00;4665.00;;0.00;;;;;;
52698000;17-06/2023 18:00:00;4665.00;;0.00;;;;;;
52698000;17-06/2023 19:00:00;4665.00;;0.00;;;;;;
52698000;17-06/2023 20:00:00;4664.00;;0.00;;;;;;
52698000;17-06/2023 21:00:00;4664.00;;0.00;;;;;;
52698000;17-06/2023 22:00:00;4665.00;;0.00;;;;;;
52698000;17-06/2023 23:00:00;4665.00;;0.00;;;;;;
52698000;18-06/2023 00:00:00;4663.00;;0.00;;;;;;
52698000;18-06/2023 01:00:00;4664.00;;0.00;;;;;;
52698000;18-06/2023 02:00:00;4665.00;;0.00;;;;;;
52698000;18-06/2023 03:00:00;4663.00;;0.00;;;;;;
52698000;18-06/2023 04:00:00;4664.00;;0.00;;;;;;
52698000;18-06/2023 05:00:00;4665.00;;0.00;;;;;;
52698000;18-06/2023 06:00:00;4665.00;;0.00;;;;;;
52698000;18-06/2023 07:00:00;4663.00;;0.00;;;;;;
52698000;18-06/2023 08:00:00;4665.00;;0.00;;;;;;
52698000;18-06/2023 09:00:00;4663.00;;0.00;;;;;;
52698000;18-06/2023 10:00:00;4664.00;;0.00;;;;;;
52698000;18-06/2023 11:00:00;4665.00;;0.00;;;;;;
52698000;18-06/2023 12:00:00;4664.00;;0.00;;;;;;
52698000;18-06/2023 13:00:00;4665.00;;0.00;;;;;;
52698000;18-06/2023 14:00:00;4664.00;;0.00;;;;;;
52698000;18-06/2023 16:00:00;4665.00;;0.00;;;;;;
52698000;18-06/2023 17:00:00;4664.00;;0.00;;;;;;
52698000;18-06/2023 18:00:00;4665.00;;0.00;;;;;;
52698000;18-06/2023 19:00:00;4663.00;;0.00;;;;;;
52698000;18-06/2023 21:00:00;4663.00;;0.00;;;;;;
52698000;18-06/2023 22:00:00;4664.00;;0.00;;;;;;
52698000;18-06/2023 23:00:00;4664.00;;0.00;;;;;;
52698000;19-06/2023 00:00:00;4664.00;;0.00;;;;;;
52698000;19-06/2023 01:00:00;4664.00;;0.00;;;;;;
52698000;19-06/2023 02:00:00;4665.00;;0.00;;;;;;
52698000;19-06/2023 03:00:00;4665.00;;0.00;;;;;;
52698000;19-06/2023 04:00:00;4665.00;;0.00;;;;;;
52698000;19-06/2023 05:00:00;4665.00;;0.00;;;;;;
52698000;19-06/2023 06:00:00;4665.00;;0.00;;;;;;
52698000;19-06/2023 07:00:00;4665.00;;0.00;;;;;;
52698000;19-06/2023 08:00:00;4664.00;;0.00;;;;;;
52698000;19-06/2023 09:00:00;4665.00;;0.00;;;;;;
52698000;19-06/2023 10:00:00;4665.00;;0.00;;;;;;
52698000;19-06/2023 11:00:00;4665.00;;0.00;;;;;;
52698000;19-06/2023 13:00:00;4665.00;;0.00;;;;;;
52698000;19-06/2023 14:00:00;4665.00;;0.00;;;;;;
52698000;19-06/2023 15:00:00;4665.00;;0.00;;;;;;
52698000;19-06/2023 16:00:00;4665.00;;0.00;;;;;;
52698000;19-06/2023 17:00:00;4665.00;;0.00;;;;;;
52698000;19-06/2023 18:00:00;4665.00;;0.00;;;;;;
52698000;19-06/2023 19:00:00;4665.00;;0.00;;;;;;
52698000;19-06/2023 20:00:00;4665.00;;0.00;;;;;;
52698000;19-06/2023 21:00:00;4666.00;;0.00;;;;;;
52698000;19-06/2023 23:00:00;4664.00;;0.00;;;;;;
52698000;20-06/2023 00:00:00;4664.00;;0.00;;;;;;
52698000;20-06/2023 01:00:00;4665.00;;0.00;;;;;;
52698000;20-06/2023 02:00:00;4664.00;;0.00;;;;;;
52698000;20-06/2023 03:00:00;4664.00;;0.00;;;;;;
52698000;20-06/2023 04:00:00;4665.00;;0.00;;;;;;
52698000;20-06/2023 05:00:00;4665.00;;0.00;;;;;;
52698000;20-06/2023 06:00:00;4665.00;;0.00;;;;;;
52698000;20-06/2023 07:00:00;4665.00;;0.00;;;;;;
52698000;20-06/2023 08:00:00;4664.00;;0.00;;;;;;
52698000;20-06/2023 09:00:00;4665.00;;0.00;;;;;;
52698000;20-06/2023 10:00:00;4664.00;;0.00;;;;;;
52698000;20-06/2023 11:00:00;4702.00;;0.00;;;;;;
52698000;20-06/2023 12:00:00;4623.00;;0.00;;;;;;
52698000;20-06/2023 14:00:00;4553.00;;0.00;;;;;;
52698000;20-06/2023 16:00:00;4545.00;;0.00;;;;;;
52698000;20-06/2023 17:00:00;4646.00;;0.00;;;;;;
52698000;20-06/2023 18:00:00;4665.00;;0.00;;;;;;
52698000;20-06/2023 19:00:00;4665.00;;0.00;;;;;;
52698000;20-06/2023 20:00:00;4665.00;;0.00;;;;;;
52698000;26-06/2023 16:00:00;4665.00;;0.00;;;;;;
52698000;26-06/2023 17:00:00;4614.00;;0.00;;;;;;
52698000;26-06/2023 18:00:00;4569.00;;0.00;;;;;;
52698000;26-06/2023 19:00:00;4555.00;;0.00;;;;;;
52698000;26-06/2023 20:00:00;4551.00;;0.00;;;;;;
52698000;26-06/2023 21:00:00;4549.00;;0.00;;;;;;
52698000;26-06/2023 22:00:00;4549.00;;0.00;;;;;;
52698000;26-06/2023 23:00:00;4549.00;;0.00;;;;;;
52698000;27-06/2023 00:00:00;4549.00;;0.00;;;;;;
52698000;27-06/2023 01:00:00;4549.00;;0.00;;;;;;
52698000;27-06/2023 02:00:00;4549.00;;0.00;;;;;;
52698000;27-06/2023 03:00:00;4549.00;;0.00;;;;;;
52698000;27-06/2023 04:00:00;4549.00;;0.00;;;;;;
52698000;27-06/2023 05:00:00;4549.00;;0.00;;;;;;
52698000;27-06/2023 06:00:00;4549.00;;0.00;;;;;;
52698000;27-06/2023 07:00:00;4549.00;;0.00;;;;;;
52698000;27-06/2023 08:00:00;4549.00;;0.00;;;;;;
52698000;27-06/2023 09:00:00;4549.00;;0.00;;;;;;
52698000;27-06/2023 10:00:00;4662.00;;0.00;;;;;;
52698000;27-06/2023 11:00:00;4706.00;;0.00;;;;;;
52698000;27-06/2023 12:00:00;4707.00;;0.00;;;;;;
52698000;27-06/2023 13:00:00;4708.00;;0.00;;;;;;
52698000;27-06/2023 14:00:00;4708.00;;0.00;;;;;;
52698000;27-06/2023 15:00:00;4708.00;;0.00;;;;;;
52698000;27-06/2023 16:00:00;4709.00;;0.00;;;;;;
52698000;27-06/2023 17:00:00;4669.00;;0.00;;;;;;
52698000;27-06/2023 18:00:00;4665.00;;0.00;;;;;;
52698000;27-06/2023 19:00:00;4665.00;;0.00;;;;;;
52698000;27-06/2023 20:00:00;4665.00;;0.00;;;;;;
52698000;27-06/2023 21:00:00;4665.00;;0.00;;;;;;
52698000;27-06/2023 22:00:00;4664.00;;0.00;;;;;;
52698000;27-06/2023 23:00:00;4665.00;;0.00;;;;;;
52698000;28-06/2023 00:00:00;4664.00;;0.00;;;;;;
52698000;28-06/2023 01:00:00;4664.00;;0.00;;;;;;
52698000;28-06/2023 02:00:00;4665.00;;0.00;;;;;;
52698000;28-06/2023 03:00:00;4664.00;;0.00;;;;;;
52698000;28-06/2023 04:00:00;4664.00;;0.00;;;;;;
52698000;28-06/2023 05:00:00;4665.00;;0.00;;;;;;
52698000;28-06/2023 06:00:00;4665.00;;0.00;;;;;;
52698000;28-06/2023 07:00:00;4664.00;;0.00;;;;;;
52698000;28-06/2023 08:00:00;4665.00;;0.00;;;;;;
52698000;28-06/2023 09:00:00;4665.00;;0.00;;;;;;
52698000;28-06/2023 10:00:00;4664.00;;0.00;;;;;;
52698000;28-06/2023 11:00:00;4665.00;;0.00;;;;;;
52698000;28-06/2023 12:00:00;4665.00;;0.00;;;;;;
52698000;28-06/2023 13:00:00;4665.00;;0.00;;;;;;
52698000;28-06/2023 14:00:00;4665.00;;0.00;;;;;;
52698000;28-06/2023 15:00:00;4665.00;;0.00;;;;;;
52698000;28-06/2023 16:00:00;4637.00;;0.00;;;;;;
52698000;28-06/2023 17:00:00;4575.00;;0.00;;;;;;
52698000;28-06/2023 18:00:00;4557.00;;0.00;;;;;;
52698000;28-06/2023 19:00:00;4552.00;;0.00;;;;;;
52698000;28-06/2023 20:00:00;4549.00;;0.00;;;;;;
52698000;28-06/2023 21:00:00;4549.00;;0.00;;;;;;
52698000;28-06/2023 22:00:00;4549.00;;0.00;;;;;;
52698000;28-06/2023 23:00:00;4549.00;;0.00;;;;;;
52698000;29-06/2023 00:00:00;4549.00;;0.00;;;;;;
52698000;29-06/2023 01:00:00;4549.00;;0.00;;;;;;
52698000;29-06/2023 02:00:00;4549.00;;0.00;;;;;;
52698000;29-06/2023 03:00:00;4549.00;;0.00;;;;;;
52698000;29-06/2023 04:00:00;4549.00;;0.00;;;;;;
52698000;29-06/2023 05:00:00;4549.00;;0.00;;;;;;
52698000;29-06/2023 06:00:00;4549.00;;0.00;;;;;;
52698000;29-06/2023 07:00:00;4549.00;;0.00;;;;;;
52698000;29-06/2023 08:00:00;4550.00;;0.00;;;;;;
52698000;29-06/2023 09:00:00;4551.00;;0.00;;;;;;
52698000;29-06/2023 10:00:00;4551.00;;0.00;;;;;;
52698000;29-06/2023 11:00:00;4551.00;;0.00;;;;;;
52698000;29-06/2023 12:00:00;4552.00;;0.00;;;;;;
52698000;29-06/2023 13:00:00;4552.00;;0.00;;;;;;
52698000;29-06/2023 14:00:00;4552.00;;0.00;;;;;;
52698000;29-06/2023 15:00:00;4552.00;;0.00;;;;;;
52698000;29-06/2023 16:00:00;4552.00;;0.00;;;;;;
52698000;29-06/2023 17:00:00;4656.00;;0.00;;;;;;
52698000;29-06/2023 18:00:00;4663.00;;0.00;;;;;;
52698000;29-06/2023 19:00:00;4663.00;;0.00;;;;;;
52698000;29-06/2023 20:00:00;4663.00;;0.00;;;;;;
52698000;29-06/2023 21:00:00;4663.00;;0.00;;;;;;
52698000;29-06/2023 22:00:00;4664.00;;0.00;;;;;;
52698000;29-06/2023 23:00:00;4663.00;;0.00;;;;;;
52698000;30-06/2023 00:00:00;4664.00;;0.00;;;;;;
52698000;30-06/2023 01:00:00;4663.00;;0.00;;;;;;
52698000;30-06/2023 02:00:00;4664.00;;0.00;;;;;;
52698000;30-06/2023 03:00:00;4664.00;;0.00;;;;;;
52698000;30-06/2023 04:00:00;4664.00;;0.00;;;;;;
52698000;30-06/2023 05:00:00;4664.00;;0.00;;;;;;
52698000;30-06/2023 06:00:00;4664.00;;0.00;;;;;;
52698000;30-06/2023 07:00:00;4663.00;;0.00;;;;;;
52698000;30-06/2023 08:00:00;4663.00;;0.00;;;;;;
52698000;30-06/2023 09:00:00;4663.00;;0.00;;;;;;
52698000;30-06/2023 10:00:00;4664.00;;0.00;;;;;;
52698000;30-06/2023 11:00:00;4664.00;;0.00;;;;;;
52698000;30-06/2023 12:00:00;4664.00;;0.00;;;;;;
52698000;30-06/2023 13:00:00;4664.00;;0.00;;;;;;
52698000;30-06/2023 14:00:00;4664.00;;0.00;;;;;;
52698000;30-06/2023 15:00:00;4665.00;;0.00;;;;;;
52698000;30-06/2023 16:00:00;4664.00;;0.00;;;;;;
52698000;30-06/2023 17:00:00;4664.00;;0.00;;;;;;
52698000;30-06/2023 18:00:00;4664.00;;0.00;;;;;;
52698000;30-06/2023 19:00:00;4663.00;;0.00;;;;;;
52698000;30-06/2023 20:00:00;4664.00;;0.00;;;;;;
52698000;30-06/2023 21:00:00;4663.00;;0.00;;;;;;
52698000;30-06/2023 22:00:00;4663.00;;0.00;;;;;;
52698000;30-06/2023 23:00:00;4664.00;;0.00;;;;;;
52698000;01-07/2023 00:00:00;4664.00;;0.00;;;;;;
52698000;01-07/2023 01:00:00;4664.00;;0.00;;;;;;
52698000;01-07/2023 02:00:00;4663.00;;0.00;;;;;;
52698000;01-07/2023 03:00:00;4664.00;;0.00;;;;;;
52698000;01-07/2023 04:00:00;4664.00;;0.00;;;;;;
52698000;01-07/2023 05:00:00;4663.00;;0.00;;;;;;
52698000;01-07/2023 06:00:00;4665.00;;0.00;;;;;;
