Data-Hora;Nivel_Sensor(cm);Nivel_Display(cm);Chuva(mm);Chuva_Acum_Datalogger(mm);Temp_H2O;Press_Atm(mb);Temp_Int(C);Bateria(V);OffSet(cm);vazao(m3_s)
01/05/2023 00:00:00;196.00;;0.00;;;;;;;67.04
01/05/2023 01:00:00;196.00;;0.00;;;;;;;67.04
01/05/2023 02:00:00;196.00;;0.00;;;;;;;67.04
01/05/2023 03:00:00;196.00;;0.00;;;;;;;67.04
01/05/2023 04:00:00;196.00;;0.00;;;;;;;67.04
01/05/2023 05:00:00;196.00;;0.00;;;;;;;67.04
01/05/2023 06:00:00;196.00;;0.00;;;;;;;67.04
01/05/2023 07:00:00;196.00;;0.00;;;;;;;67.04
01/05/2023 08:00:00;196.00;;0.00;;;;;;;67.04
01/05/2023 09:00:00;196.00;;0.00;;;;;;;67.04
01/05/2023 10:00:00;196.00;;0.00;;;;;;;67.04
01/05/2023 11:00:00;184.00;;0.00;;;;;;;54.69
01/05/2023 12:00:00;135.00;;0.00;;;;;;;17.31
01/05/2023 13:00:00;102.00;;0.00;;;;;;;5.30
01/05/2023 14:00:00;83.00;;0.00;;;;;;;2.11
01/05/2023 15:00:00;72.00;;0.00;;;;;;;1.05
01/05/2023 16:00:00;64.00;;0.00;;;;;;;0.55
01/05/2023 17:00:00;60.00;;0.00;;;;;;;0.37
01/05/2023 18:00:00;57.00;;0.00;;;;;;;0.27
01/05/2023 19:00:00;55.00;;0.00;;;;;;;0.21
01/05/2023 20:00:00;54.00;;0.00;;;;;;;0.18
01/05/2023 21:00:00;54.00;;0.00;;;;;;;0.18
01/05/2023 22:00:00;54.00;;0.00;;;;;;;0.18
01/05/2023 23:00:00;54.00;;0.00;;;;;;;0.18
02/05/2023 00:00:00;53.00;;0.00;;;;;;;0.16
02/05/2023 01:00:00;53.00;;0.00;;;;;;;0.16
02/05/2023 02:00:00;53.00;;0.00;;;;;;;0.16
02/05/2023 03:00:00;101.00;;0.00;;;;;;;5.08
02/05/2023 04:00:00;193.00;;0.00;;;;;;;63.84
02/05/2023 05:00:00;208.00;;0.00;;;;;;;80.65
02/05/2023 06:00:00;257.00;;0.00;;;;;;;149.23
02/05/2023 07:00:00;257.00;;0.00;;;;;;;149.23
02/05/2023 08:00:00;256.00;;0.00;;;;;;;147.62
02/05/2023 09:00:00;255.00;;0.00;;;;;;;146.02
02/05/2023 10:00:00;254.00;;0.00;;;;;;;144.43
02/05/2023 11:00:00;254.00;;0.00;;;;;;;144.43
02/05/2023 12:00:00;255.00;;4.80;;;;;;;146.02
02/05/2023 13:00:00;254.00;;1.80;;;;;;;144.43
02/05/2023 14:00:00;255.00;;2.60;;;;;;;146.02
02/05/2023 15:00:00;256.00;;0.40;;;;;;;147.62
02/05/2023 16:00:00;257.00;;0.00;;;;;;;149.23
02/05/2023 17:00:00;229.00;;0.20;;;;;;;107.48
02/05/2023 18:00:00;201.00;;0.00;;;;;;;72.56
02/05/2023 19:00:00;198.00;;0.00;;;;;;;69.22
02/05/2023 20:00:00;198.00;;0.00;;;;;;;69.22
02/05/2023 21:00:00;197.00;;0.00;;;;;;;68.13
02/05/2023 22:00:00;198.00;;0.20;;;;;;;69.22
02/05/2023 23:00:00;198.00;;0.00;;;;;;;69.22
03/05/2023 00:00:00;198.00;;0.00;;;;;;;69.22
03/05/2023 01:00:00;197.00;;0.00;;;;;;;68.13
03/05/2023 02:00:00;164.00;;0.00;;;;;;;36.91
03/05/2023 03:00:00;121.00;;0.00;;;;;;;10.63
03/05/2023 04:00:00;94.00;;0.00;;;;;;;3.72
03/05/2023 05:00:00;79.00;;0.00;;;;;;;1.67
