Data-Hora;Nivel_Sensor(cm);Nivel_Display(cm);Chuva(mm);Chuva_Acum_Datalogger(mm);Temp_H2O;Press_Atm(mb);Temp_Int(C);Bateria(V);OffSet(cm);vazao(m3_s)
01/05/2023 00:00:00;742.00;;0.00;;;;;;;728.61
01/05/2023 01:00:00;741.00;;0.00;;;;;;;724.68
01/05/2023 02:00:00;741.00;;0.00;;;;;;;724.68
01/05/2023 03:00:00;740.00;;0.00;;;;;;;720.76
01/05/2023 04:00:00;740.00;;0.00;;;;;;;720.76
01/05/2023 05:00:00;739.00;;0.00;;;;;;;716.84
01/05/2023 06:00:00;738.00;;0.00;;;;;;;712.93
01/05/2023 07:00:00;738.00;;0.00;;;;;;;712.93
01/05/2023 08:00:00;738.00;;0.00;;;;;;;712.93
01/05/2023 09:00:00;738.00;;0.00;;;;;;;712.93
01/05/2023 10:00:00;737.00;;0.00;;;;;;;709.03
01/05/2023 11:00:00;737.00;;0.00;;;;;;;709.03
01/05/2023 12:00:00;736.00;;0.00;;;;;;;705.14
01/05/2023 13:00:00;736.00;;0.00;;;;;;;705.14
01/05/2023 14:00:00;736.00;;0.00;;;;;;;705.14
01/05/2023 15:00:00;736.00;;0.00;;;;;;;705.14
01/05/2023 16:00:00;736.00;;0.00;;;;;;;705.14
01/05/2023 17:00:00;735.00;;0.00;;;;;;;701.25
01/05/2023 18:00:00;736.00;;0.00;;;;;;;705.14
01/05/2023 19:00:00;735.00;;0.00;;;;;;;701.25
01/05/2023 20:00:00;735.00;;0.00;;;;;;;701.25
01/05/2023 21:00:00;735.00;;0.00;;;;;;;701.25
01/05/2023 22:00:00;734.00;;0.00;;;;;;;697.36
01/05/2023 23:00:00;734.00;;0.00;;;;;;;697.36
02/05/2023 00:00:00;736.00;;0.00;;;;;;;705.14
02/05/2023 01:00:00;737.00;;0.00;;;;;;;709.03
02/05/2023 02:00:00;739.00;;0.00;;;;;;;716.84
02/05/2023 03:00:00;740.00;;0.00;;;;;;;720.76
02/05/2023 04:00:00;740.00;;0.00;;;;;;;720.76
02/05/2023 05:00:00;741.00;;0.00;;;;;;;724.68
02/05/2023 06:00:00;741.00;;0.00;;;;;;;724.68
02/05/2023 07:00:00;741.00;;0.00;;;;;;;724.68
02/05/2023 08:00:00;741.00;;0.00;;;;;;;724.68
02/05/2023 09:00:00;742.00;;0.00;;;;;;;728.61
02/05/2023 10:00:00;742.00;;0.00;;;;;;;728.61
02/05/2023 11:00:00;743.00;;0.00;;;;;;;732.55
02/05/2023 12:00:00;743.00;;0.00;;;;;;;732.55
02/05/2023 13:00:00;743.00;;0.00;;;;;;;732.55
02/05/2023 14:00:00;744.00;;0.00;;;;;;;736.49
02/05/2023 15:00:00;744.00;;0.00;;;;;;;736.49
02/05/2023 16:00:00;744.00;;0.00;;;;;;;736.49
02/05/2023 17:00:00;744.00;;0.00;;;;;;;736.49
02/05/2023 18:00:00;744.00;;0.00;;;;;;;736.49
02/05/2023 19:00:00;744.00;;0.00;;;;;;;736.49
02/05/2023 20:00:00;744.00;;0.00;;;;;;;736.49
02/05/2023 21:00:00;744.00;;0.00;;;;;;;736.49
02/05/2023 22:00:00;744.00;;0.00;;;;;;;736.49
02/05/2023 23:00:00;744.00;;0.00;;;;;;;736.49
03/05/2023 00:00:00;744.00;;0.00;;;;;;;736.49
03/05/2023 01:00:00;744.00;;0.00;;;;;;;736.49
03/05/2023 02:00:00;744.00;;0.00;;;;;;;736.49
03/05/2023 03:00:00;744.00;;0.00;;;;;;;736.49
03/05/2023 04:00:00;744.00;;0.00;;;;;;;736.49
03/05/2023 05:00:00;744.00;;0.00;;;;;;;736.49
03/05/2023 06:00:00;744.00;;0.00;;;;;;;736.49
03/05/2023 07:00:00;744.00;;0.00;;;;;;;736.49
03/05/2023 08:00:00;744.00;;0.00;;;;;;;736.49
03/05/2023 09:00:00;744.00;;0.00;;;;;;;736.49
03/05/2023 10:00:00;744.00;;0.00;;;;;;;736.49
