Data-Hora;Nivel_Sensor(cm);Nivel_Display(cm);Chuva(mm);Chuva_Acum_Datalogger(mm);Temp_H2O;Press_Atm(mb);Temp_Int(C);Bateria(V);OffSet(cm);vazao(m3_s)
01/05/2023 00:00:00;181.00;;0.00;;;;;;;0.66
01/05/2023 01:00:00;180.00;;0.00;;;;;;;0.57
01/05/2023 02:00:00;179.00;;0.00;;;;;;;0.48
01/05/2023 03:00:00;179.00;;0.00;;;;;;;0.48
01/05/2023 04:00:00;179.00;;0.00;;;;;;;0.48
01/05/2023 05:00:00;178.00;;0.00;;;;;;;0.41
01/05/2023 06:00:00;178.00;;0.00;;;;;;;0.41
01/05/2023 07:00:00;180.00;;0.00;;;;;;;0.57
01/05/2023 08:00:00;180.00;;0.00;;;;;;;0.57
01/05/2023 09:00:00;180.00;;0.00;;;;;;;0.57
01/05/2023 10:00:00;179.00;;0.00;;;;;;;0.48
01/05/2023 11:00:00;178.00;;0.00;;;;;;;0.41
01/05/2023 12:00:00;178.00;;0.00;;;;;;;0.41
01/05/2023 13:00:00;178.00;;0.00;;;;;;;0.41
01/05/2023 14:00:00;180.00;;0.00;;;;;;;0.57
01/05/2023 15:00:00;180.00;;0.00;;;;;;;0.57
01/05/2023 16:00:00;179.00;;0.00;;;;;;;0.48
01/05/2023 17:00:00;178.00;;0.00;;;;;;;0.41
01/05/2023 18:00:00;178.00;;0.00;;;;;;;0.41
01/05/2023 19:00:00;178.00;;0.00;;;;;;;0.41
01/05/2023 20:00:00;178.00;;0.00;;;;;;;0.41
01/05/2023 21:00:00;180.00;;0.00;;;;;;;0.57
01/05/2023 22:00:00;180.00;;0.20;;;;;;;0.57
01/05/2023 23:00:00;179.00;;0.00;;;;;;;0.48
02/05/2023 00:00:00;178.00;;0.00;;;;;;;0.41
02/05/2023 01:00:00;178.00;;0.00;;;;;;;0.41
02/05/2023 02:00:00;178.00;;0.20;;;;;;;0.41
02/05/2023 03:00:00;177.00;;0.00;;;;;;;0.33
02/05/2023 04:00:00;177.00;;0.00;;;;;;;0.33
02/05/2023 05:00:00;178.00;;0.00;;;;;;;0.41
02/05/2023 06:00:00;178.00;;0.00;;;;;;;0.41
02/05/2023 07:00:00;177.00;;0.00;;;;;;;0.33
02/05/2023 08:00:00;180.00;;0.00;;;;;;;0.57
02/05/2023 09:00:00;179.00;;0.00;;;;;;;0.48
02/05/2023 10:00:00;178.00;;0.00;;;;;;;0.41
02/05/2023 11:00:00;178.00;;0.00;;;;;;;0.41
02/05/2023 12:00:00;177.00;;0.00;;;;;;;0.33
02/05/2023 13:00:00;179.00;;0.00;;;;;;;0.48
02/05/2023 14:00:00;179.00;;0.00;;;;;;;0.48
02/05/2023 15:00:00;178.00;;0.00;;;;;;;0.41
02/05/2023 16:00:00;178.00;;0.00;;;;;;;0.41
02/05/2023 17:00:00;177.00;;0.00;;;;;;;0.33
02/05/2023 18:00:00;177.00;;0.00;;;;;;;0.33
02/05/2023 20:00:00;179.00;;0.00;;;;;;;0.48
02/05/2023 21:00:00;179.00;;0.00;;;;;;;0.48
02/05/2023 22:00:00;178.00;;0.00;;;;;;;0.41
02/05/2023 23:00:00;177.00;;0.00;;;;;;;0.33
03/05/2023 00:00:00;177.00;;0.00;;;;;;;0.33
03/05/2023 01:00:00;177.00;;0.40;;;;;;;0.33
03/05/2023 02:00:00;177.00;;2.80;;;;;;;0.33
03/05/2023 03:00:00;177.00;;0.60;;;;;;;0.33
03/05/2023 04:00:00;177.00;;0.00;;;;;;;0.33
03/05/2023 05:00:00;177.00;;0.00;;;;;;;0.33
03/05/2023 06:00:00;177.00;;0.00;;;;;;;0.33
03/05/2023 07:00:00;177.00;;0.00;;;;;;;0.33
03/05/2023 08:00:00;177.00;;0.00;;;;;;;0.33
03/05/2023 09:00:00;176.00;;0.00;;;;;;;0.27
03/05/2023 10:00:00;178.00;;0.00;;;;;;;0.41
03/05/2023 11:00:00;182.00;;0.00;;;;;;;0.76
03/05/2023 12:00:00;180.00;;0.00;;;;;;;0.57
03/05/2023 13:00:00;179.00;;0.00;;;;;;;0.48
03/05/2023 14:00:00;178.00;;0.00;;;;;;;0.41
03/05/2023 15:00:00;178.00;;0.00;;;;;;;0.41
03/05/2023 16:00:00;177.00;;0.00;;;;;;;0.33
03/05/2023 17:00:00;177.00;;0.00;;;;;;;0.33
03/05/2023 18:00:00;177.00;;0.00;;;;;;;0.33
03/05/2023 19:00:00;180.00;;0.00;;;;;;;0.57
03/05/2023 20:00:00;179.00;;6.80;;;;;;;0.48
03/05/2023 21:00:00;182.00;;28.60;;;;;;;0.76
03/05/2023 22:00:00;184.00;;6.20;;;;;;;0.99
03/05/2023 23:00:00;189.00;;3.60;;;;;;;1.70
04/05/2023 00:00:00;198.00;;5.40;;;;;;;3.51
04/05/2023 01:00:00;205.00;;2.20;;;;;;;5.42
04/05/2023 02:00:00;223.00;;2.20;;;;;;;12.49
04/05/2023 03:00:00;280.00;;2.00;;;;;;;52.34
04/05/2023 04:00:00;284.00;;0.60;;;;;;;55.28
04/05/2023 05:00:00;276.00;;0.00;;;;;;;49.41
04/05/2023 06:00:00;280.00;;0.20;;;;;;;52.34
04/05/2023 08:00:00;296.00;;0.00;;;;;;;64.24
04/05/2023 09:00:00;300.00;;0.00;;;;;;;68.23
04/05/2023 10:00:00;300.00;;0.00;;;;;;;68.23
04/05/2023 11:00:00;305.00;;0.00;;;;;;;73.42
04/05/2023 12:00:00;313.00;;0.00;;;;;;;82.11
04/05/2023 13:00:00;324.00;;0.00;;;;;;;94.86
04/05/2023 14:00:00;325.00;;0.00;;;;;;;96.07
04/05/2023 15:00:00;319.00;;1.60;;;;;;;88.95
04/05/2023 16:00:00;310.00;;0.00;;;;;;;78.80
04/05/2023 17:00:00;302.00;;0.00;;;;;;;70.28
04/05/2023 18:00:00;295.00;;0.00;;;;;;;63.49
04/05/2023 19:00:00;289.00;;0.00;;;;;;;58.99
04/05/2023 20:00:00;281.00;;0.00;;;;;;;53.07
04/05/2023 21:00:00;276.00;;0.00;;;;;;;49.41
04/05/2023 22:00:00;271.00;;0.00;;;;;;;45.80
04/05/2023 23:00:00;266.00;;0.00;;;;;;;42.22
05/05/2023 00:00:00;262.00;;0.20;;;;;;;39.31
