Data-Hora;Nivel_Sensor(cm);Nivel_Display(cm);Chuva(mm);Chuva_Acum_Datalogger(mm);Temp_H2O;Press_Atm(mb);Temp_Int(C);Bateria(V);OffSet(cm);vazao(m3_s)
01/05/2023 00:00:00;66205.00;;0.00;;;;;;;19.00
01/05/2023 01:00:00;66205.00;;0.00;;;;;;;19.00
01/05/2023 02:00:00;66204.00;;0.00;;;;;;;18.83
01/05/2023 03:00:00;66204.00;;0.00;;;;;;;18.83
01/05/2023 04:00:00;66203.00;;0.00;;;;;;;18.66
01/05/2023 05:00:00;66202.00;;0.00;;;;;;;18.49
01/05/2023 06:00:00;66202.00;;0.00;;;;;;;18.49
01/05/2023 07:00:00;66201.00;;0.00;;;;;;;18.33
01/05/2023 08:00:00;66200.00;;0.00;;;;;;;18.16
01/05/2023 09:00:00;66199.00;;0.00;;;;;;;17.99
01/05/2023 10:00:00;66197.00;;0.00;;;;;;;17.66
01/05/2023 11:00:00;66196.00;;0.00;;;;;;;17.50
01/05/2023 12:00:00;66196.00;;0.00;;;;;;;17.50
01/05/2023 13:00:00;66195.00;;0.00;;;;;;;17.34
01/05/2023 14:00:00;66194.00;;0.00;;;;;;;17.18
01/05/2023 15:00:00;66194.00;;0.00;;;;;;;17.18
01/05/2023 16:00:00;66193.00;;0.00;;;;;;;17.02
01/05/2023 17:00:00;66193.00;;0.00;;;;;;;17.02
01/05/2023 18:00:00;66192.00;;0.00;;;;;;;16.86
01/05/2023 19:00:00;66192.00;;0.00;;;;;;;16.86
01/05/2023 20:00:00;66192.00;;0.00;;;;;;;16.86
01/05/2023 21:00:00;66191.00;;0.00;;;;;;;16.70
01/05/2023 22:00:00;66191.00;;0.00;;;;;;;16.70
01/05/2023 23:00:00;66191.00;;0.00;;;;;;;16.70
02/05/2023 00:00:00;66190.00;;0.00;;;;;;;16.54
02/05/2023 01:00:00;66190.00;;0.00;;;;;;;16.54
02/05/2023 02:00:00;66190.00;;0.00;;;;;;;16.54
02/05/2023 03:00:00;66190.00;;0.00;;;;;;;16.54
02/05/2023 04:00:00;66190.00;;0.00;;;;;;;16.54
02/05/2023 05:00:00;66190.00;;0.00;;;;;;;16.54
02/05/2023 06:00:00;66190.00;;0.00;;;;;;;16.54
02/05/2023 07:00:00;66190.00;;0.00;;;;;;;16.54
02/05/2023 08:00:00;66189.00;;0.00;;;;;;;16.38
02/05/2023 09:00:00;66189.00;;0.00;;;;;;;16.38
02/05/2023 10:00:00;66189.00;;0.00;;;;;;;16.38
02/05/2023 11:00:00;66188.00;;0.00;;;;;;;16.22
02/05/2023 12:00:00;66189.00;;0.00;;;;;;;16.38
02/05/2023 13:00:00;66188.00;;0.00;;;;;;;16.22
02/05/2023 14:00:00;66188.00;;0.00;;;;;;;16.22
02/05/2023 15:00:00;66188.00;;0.00;;;;;;;16.22
02/05/2023 16:00:00;66188.00;;0.00;;;;;;;16.22
02/05/2023 17:00:00;66188.00;;0.00;;;;;;;16.22
02/05/2023 18:00:00;66188.00;;0.00;;;;;;;16.22
02/05/2023 19:00:00;66188.00;;0.00;;;;;;;16.22
02/05/2023 20:00:00;66188.00;;0.00;;;;;;;16.22
02/05/2023 21:00:00;66188.00;;0.00;;;;;;;16.22
02/05/2023 22:00:00;66188.00;;0.00;;;;;;;16.22
02/05/2023 23:00:00;66188.00;;0.00;;;;;;;16.22
03/05/2023 00:00:00;66188.00;;0.00;;;;;;;16.22
03/05/2023 01:00:00;66187.00;;0.00;;;;;;;16.06
03/05/2023 02:00:00;66187.00;;0.00;;;;;;;16.06
03/05/2023 03:00:00;66187.00;;0.00;;;;;;;16.06
03/05/2023 04:00:00;66187.00;;0.00;;;;;;;16.06
03/05/2023 05:00:00;66187.00;;0.00;;;;;;;16.06
03/05/2023 06:00:00;66187.00;;0.00;;;;;;;16.06
03/05/2023 07:00:00;66188.00;;0.00;;;;;;;16.22
03/05/2023 08:00:00;66187.00;;0.00;;;;;;;16.06
03/05/2023 09:00:00;66187.00;;0.00;;;;;;;16.06
03/05/2023 10:00:00;66187.00;;0.00;;;;;;;16.06
03/05/2023 11:00:00;66187.00;;0.00;;;;;;;16.06
03/05/2023 12:00:00;66187.00;;0.00;;;;;;;16.06
03/05/2023 13:00:00;66187.00;;0.00;;;;;;;16.06
03/05/2023 14:00:00;66187.00;;0.00;;;;;;;16.06
03/05/2023 15:00:00;66187.00;;0.00;;;;;;;16.06
03/05/2023 16:00:00;66188.00;;0.00;;;;;;;16.22
03/05/2023 17:00:00;66187.00;;0.00;;;;;;;16.06
03/05/2023 18:00:00;66187.00;;0.00;;;;;;;16.06
03/05/2023 19:00:00;66187.00;;0.00;;;;;;;16.06
03/05/2023 20:00:00;66187.00;;0.00;;;;;;;16.06
03/05/2023 21:00:00;66187.00;;0.00;;;;;;;16.06
03/05/2023 22:00:00;66187.00;;0.00;;;;;;;16.06
03/05/2023 23:00:00;66187.00;;0.00;;;;;;;16.06
04/05/2023 00:00:00;66187.00;;0.00;;;;;;;16.06
04/05/2023 01:00:00;66187.00;;0.00;;;;;;;16.06
04/05/2023 02:00:00;66187.00;;0.00;;;;;;;16.06
04/05/2023 03:00:00;66187.00;;0.00;;;;;;;16.06
04/05/2023 04:00:00;66187.00;;0.00;;;;;;;16.06
04/05/2023 05:00:00;66187.00;;0.00;;;;;;;16.06
04/05/2023 06:00:00;66187.00;;0.00;;;;;;;16.06
04/05/2023 07:00:00;66187.00;;0.00;;;;;;;16.06
04/05/2023 08:00:00;66187.00;;0.00;;;;;;;16.06
04/05/2023 09:00:00;66187.00;;0.00;;;;;;;16.06
04/05/2023 10:00:00;66186.00;;0.00;;;;;;;15.91
04/05/2023 11:00:00;66186.00;;0.00;;;;;;;15.91
04/05/2023 12:00:00;66186.00;;0.00;;;;;;;15.91
04/05/2023 13:00:00;66186.00;;0.00;;;;;;;15.91
04/05/2023 14:00:00;66186.00;;0.00;;;;;;;15.91
04/05/2023 15:00:00;66186.00;;0.00;;;;;;;15.91
04/05/2023 16:00:00;66186.00;;0.00;;;;;;;15.91
04/05/2023 17:00:00;66186.00;;0.00;;;;;;;15.91
04/05/2023 18:00:00;66186.00;;0.00;;;;;;;15.91
04/05/2023 19:00:00;66186.00;;0.00;;;;;;;15.91
04/05/2023 20:00:00;66186.00;;0.00;;;;;;;15.91
04/05/2023 21:00:00;66186.00;;0.00;;;;;;;15.91
04/05/2023 22:00:00;66186.00;;0.00;;;;;;;15.91
04/05/2023 23:00:00;66186.00;;0.00;;;;;;;15.91
05/05/2023 00:00:00;66186.00;;0.00;;;;;;;15.91
05/05/2023 01:00:00;66186.00;;0.00;;;;;;;15.91
05/05/2023 02:00:00;66186.00;;0.00;;;;;;;15.91
05/05/2023 03:00:00;66186.00;;0.00;;;;;;;15.91
05/05/2023 04:00:00;66186.00;;0.00;;;;;;;15.91
05/05/2023 05:00:00;66187.00;;0.00;;;;;;;16.06
05/05/2023 06:00:00;66187.00;;0.00;;;;;;;16.06
05/05/2023 07:00:00;66187.00;;0.00;;;;;;;16.06
05/05/2023 08:00:00;66187.00;;0.00;;;;;;;16.06
05/05/2023 09:00:00;66187.00;;0.00;;;;;;;16.06
05/05/2023 10:00:00;66186.00;;0.00;;;;;;;15.91
05/05/2023 11:00:00;66186.00;;0.00;;;;;;;15.91
05/05/2023 12:00:00;66186.00;;0.00;;;;;;;15.91
05/05/2023 13:00:00;66186.00;;0.00;;;;;;;15.91
05/05/2023 14:00:00;66186.00;;0.00;;;;;;;15.91
05/05/2023 15:00:00;66186.00;;0.00;;;;;;;15.91
05/05/2023 16:00:00;66186.00;;0.00;;;;;;;15.91
05/05/2023 17:00:00;66186.00;;0.00;;;;;;;15.91
05/05/2023 18:00:00;66186.00;;0.00;;;;;;;15.91
05/05/2023 19:00:00;66186.00;;0.00;;;;;;;15.91
